fold,feature,gain,weight,cover,gain_rank,used
2023,sub_win_rate_diff,25.688154220581055,4.0,716.2388305664062,5,True
2023,submission_dependency_diff,10.817350387573242,1.0,712.2098999023438,30,True
2023,submission_mismatch_diff,0.0,0.0,0.0,134,False
2023,submission_win_concentration_diff,21.476228713989258,13.0,713.9570922851562,7,True
2023,td_acc_diff,12.411109924316406,1.0,705.3757934570312,26,True
2023,td_avg_diff,32.63113784790039,11.0,714.7588500976562,2,True
2023,td_def_diff,0.0,0.0,0.0,135,False
2023,victory_concentration_index_diff,0.0,0.0,0.0,136,False
2023,weight_diff,15.048992156982422,21.0,706.5635986328125,15,True
2023,win_method_entropy_diff,0.0,0.0,0.0,137,False
2023,win_pct_diff,0.0,0.0,0.0,138,False
2023,win_streak_diff,0.0,0.0,0.0,139,False
2023,wins_diff,0.0,0.0,0.0,140,False
2023,worst_loss_elo_diff,10.942580223083496,1.0,700.3893432617188,29,True
2023,wrestling_mismatch_diff,14.820853233337402,11.0,707.3819580078125,17,True
2024,age_diff,0.0,0.0,0.0,53,False
2024,age_squared_diff,0.0,0.0,0.0,54,False
2024,age_x_career_ko_losses_diff,24.203903198242188,29.0,777.5142211914062,6,True
2024,aggression_index_diff,0.0,0.0,0.0,55,False
2024,avg_fight_time_diff,0.0,0.0,0.0,56,False
2024,avg_opponent_elo_diff,0.0,0.0,0.0,57,False
2024,best_win_elo_diff,0.0,0.0,0.0,58,False
2024,career_ko_losses_diff,39.35197830200195,2.0,786.2409057617188,1,True
2024,chin_risk_diff,9.394331932067871,3.0,769.4408569335938,41,True
2024,ctrl_against_per_min_diff,0.0,0.0,0.0,59,False
2024,ctrl_per_min_diff,0.0,0.0,0.0,60,False
2024,days_since_last_fight_diff,0.0,0.0,0.0,61,False
2024,days_since_last_ko_loss_diff,0.0,0.0,0.0,62,False
2024,decision_dependency_diff,0.0,0.0,0.0,63,False
2024,decision_loss_rate_diff,0.0,0.0,0.0,64,False
2024,decision_win_rate_diff,8.784400939941406,1.0,772.4909057617188,44,True
2024,elo_diff,0.0,0.0,0.0,65,False
2024,ewm_avg_fight_time_diff,0.0,0.0,0.0,66,False
2024,ewm_avg_opponent_elo_diff,0.0,0.0,0.0,67,False
2024,ewm_best_win_elo_diff,0.0,0.0,0.0,68,False
2024,ewm_ctrl_against_per_min_diff,0.0,0.0,0.0,69,False
2024,ewm_ctrl_per_min_diff,11.51071834564209,3.0,771.4631958007812,25,True
2024,ewm_days_since_last_fight_diff,10.036348342895508,2.0,764.025634765625,36,True
2024,ewm_decision_loss_rate_diff,0.0,0.0,0.0,70,False
2024,ewm_decision_win_rate_diff,0.0,0.0,0.0,71,False
2024,ewm_elo_diff,10.090154647827148,1.0,765.466064453125,35,True
2024,ewm_fights_diff,0.0,0.0,0.0,72,False
2024,ewm_finish_loss_rate_diff,0.0,0.0,0.0,73,False
2024,ewm_finish_rate_diff,0.0,0.0,0.0,74,False
2024,ewm_kd_absorbed_avg_diff,18.11842155456543,15.0,776.0584716796875,10,True
2024,ewm_kd_avg_diff,0.0,0.0,0.0,75,False
2024,ewm_ko_rate_diff,13.196587562561035,1.0,773.701904296875,21,True
2024,ewm_loss_streak_diff,0.0,0.0,0.0,76,False
2024,ewm_losses_diff,0.0,0.0,0.0,77,False
2024,ewm_recent_avg_fight_time_diff,0.0,0.0,0.0,78,False
2024,ewm_recent_finish_rate_diff,0.0,0.0,0.0,79,False
2024,ewm_recent_sapm_diff,8.529912948608398,1.0,760.932373046875,47,True
2024,ewm_recent_splm_diff,12.25505256652832,2.0,778.8489990234375,23,True
2024,ewm_recent_td_avg_diff,17.64876937866211,13.0,775.2379150390625,11,True
2024,ewm_recent_win_pct_diff,0.0,0.0,0.0,80,False
2024,ewm_sapm_diff,0.0,0.0,0.0,81,False
2024,ewm_splm_diff,8.734600067138672,1.0,769.6526489257812,45,True
2024,ewm_str_acc_diff,11.465251922607422,1.0,766.2694702148438,27,True
2024,ewm_str_def_diff,0.0,0.0,0.0,82,False
2024,ewm_sub_avg_diff,10.430166244506836,1.0,765.3032836914062,30,True
2024,ewm_sub_win_rate_diff,8.512144088745117,1.0,764.3253173828125,48,True
2024,ewm_td_acc_diff,0.0,0.0,0.0,83,False
2024,ewm_td_avg_diff,22.990863800048828,8.0,779.3228149414062,7,True
2024,ewm_td_def_diff,0.0,0.0,0.0,84,False
2024,ewm_win_pct_diff,10.24630355834961,2.0,762.8989868164062,33,True
2024,ewm_win_streak_diff,0.0,0.0,0.0,85,False
2024,ewm_wins_diff,0.0,0.0,0.0,86,False
2024,ewm_worst_loss_elo_diff,0.0,0.0,0.0,87,False
2024,experience_ratio_diff,8.261865615844727,1.0,770.4684448242188,50,True
2024,fights_diff,0.0,0.0,0.0,88,False
2024,finish_dependency_diff,0.0,0.0,0.0,89,False
2024,finish_loss_rate_diff,0.0,0.0,0.0,90,False
2024,finish_rate_diff,0.0,0.0,0.0,91,False
2024,height_diff,8.930217742919922,2.0,769.9033813476562,43,True
2024,kd_absorbed_avg_diff,16.197978973388672,4.0,773.2593383789062,12,True
2024,kd_avg_diff,16.056682586669922,8.0,773.5284423828125,13,True
2024,ko_dependency_diff,22.731786727905273,4.0,776.03515625,8,True
2024,ko_rate_diff,24.463436126708984,2.0,777.5802001953125,5,True
2024,ko_win_concentration_diff,0.0,0.0,0.0,92,False
2024,last_fight_ko_loss_diff,0.0,0.0,0.0,93,False
2024,loss_streak_diff,0.0,0.0,0.0,94,False
2024,losses_diff,0.0,0.0,0.0,95,False
2024,pressure_striking_adv_diff,0.0,0.0,0.0,96,False
2024,reach_diff,0.0,0.0,0.0,97,False
2024,recent_avg_fight_time_diff,0.0,0.0,0.0,98,False
2024,recent_finish_rate_diff,0.0,0.0,0.0,99,False
2024,recent_form_avg_fight_time_diff,0.0,0.0,0.0,100,False
2024,recent_form_avg_opponent_elo_diff,0.0,0.0,0.0,101,False
2024,recent_form_best_win_elo_diff,0.0,0.0,0.0,102,False
2024,recent_form_ctrl_against_per_min_diff,0.0,0.0,0.0,103,False
2024,recent_form_ctrl_per_min_diff,0.0,0.0,0.0,104,False
2024,recent_form_days_since_last_fight_diff,9.33710765838623,1.0,764.6670532226562,42,True
2024,recent_form_decision_loss_rate_diff,9.95441722869873,3.0,769.1591796875,37,True
2024,recent_form_decision_win_rate_diff,11.470520973205566,7.0,768.9592895507812,26,True
2024,recent_form_elo_diff,0.0,0.0,0.0,105,False
2024,recent_form_fights_diff,0.0,0.0,0.0,106,False
2024,recent_form_finish_loss_rate_diff,0.0,0.0,0.0,107,False
2024,recent_form_finish_rate_diff,0.0,0.0,0.0,108,False
2024,recent_form_kd_absorbed_avg_diff,0.0,0.0,0.0,109,False
2024,recent_form_kd_avg_diff,14.919228553771973,32.0,772.6762084960938,18,True
2024,recent_form_ko_rate_diff,11.188902854919434,6.0,768.93798828125,28,True
2024,recent_form_loss_streak_diff,0.0,0.0,0.0,110,False
2024,recent_form_losses_diff,0.0,0.0,0.0,111,False
2024,recent_form_recent_avg_fight_time_diff,0.0,0.0,0.0,112,False
2024,recent_form_recent_finish_rate_diff,6.880978107452393,1.0,764.154296875,52,True
2024,recent_form_recent_sapm_diff,0.0,0.0,0.0,113,False
2024,recent_form_recent_splm_diff,12.357442855834961,9.0,771.0629272460938,22,True
2024,recent_form_recent_td_avg_diff,8.439820289611816,3.0,761.7297973632812,49,True
2024,recent_form_recent_win_pct_diff,0.0,0.0,0.0,114,False
2024,recent_form_sapm_diff,10.277352333068848,14.0,769.4677734375,32,True
2024,recent_form_splm_diff,0.0,0.0,0.0,115,False
2024,recent_form_str_acc_diff,0.0,0.0,0.0,116,False
2024,recent_form_str_def_diff,0.0,0.0,0.0,117,False
2024,recent_form_sub_avg_diff,0.0,0.0,0.0,118,False
2024,recent_form_sub_win_rate_diff,15.305855751037598,12.0,773.36572265625,17,True
2024,recent_form_td_acc_diff,0.0,0.0,0.0,119,False
2024,recent_form_td_avg_diff,0.0,0.0,0.0,120,False
2024,recent_form_td_def_diff,9.56303596496582,1.0,777.1693725585938,39,True
2024,recent_form_win_pct_diff,0.0,0.0,0.0,121,False
2024,recent_form_win_streak_diff,0.0,0.0,0.0,122,False
2024,recent_form_wins_diff,0.0,0.0,0.0,123,False
2024,recent_form_worst_loss_elo_diff,9.44742488861084,3.0,761.5178833007812,40,True
2024,recent_ko_losses_3_diff,11.693206787109375,1.0,775.4540405273438,24,True
2024,recent_sapm_diff,10.368169784545898,3.0,762.0184936523438,31,True
2024,recent_splm_diff,0.0,0.0,0.0,124,False
2024,recent_td_avg_diff,0.0,0.0,0.0,125,False
2024,recent_win_pct_diff,0.0,0.0,0.0,126,False
2024,sapm_diff,0.0,0.0,0.0,127,False
2024,splm_diff,11.128314018249512,1.0,778.3786010742188,29,True
2024,str_acc_diff,0.0,0.0,0.0,128,False
2024,str_def_diff,7.397671222686768,1.0,765.2954711914062,51,True
2024,style_all_round_finisher_score_diff,25.723129272460938,3.0,782.9971313476562,3,True
2024,style_control_wrestler_score_diff,10.232579231262207,1.0,756.9876708984375,34,True
2024,style_decision_technician_score_diff,0.0,0.0,0.0,129,False
2024,style_flexibility_score_diff,0.0,0.0,0.0,130,False
2024,style_ko_finisher_score_diff,25.19834327697754,6.0,777.219970703125,4,True
2024,style_primary_score_diff,14.724815368652344,6.0,772.5178833007812,19,True
2024,style_score_spread_diff,15.426630020141602,15.0,774.1138916015625,15,True
2024,style_submission_grappler_score_diff,0.0,0.0,0.0,131,False
2024,sub_avg_diff,8.570466041564941,3.0,768.1834106445312,46,True
2024,sub_win_rate_diff,0.0,0.0,0.0,132,False
2024,submission_dependency_diff,9.793810844421387,1.0,777.497314453125,38,True
2024,submission_mismatch_diff,0.0,0.0,0.0,133,False
2024,submission_win_concentration_diff,20.89019203186035,18.0,779.8880004882812,9,True
2024,td_acc_diff,0.0,0.0,0.0,134,False
2024,td_avg_diff,33.06988525390625,10.0,782.0062255859375,2,True
2024,td_def_diff,0.0,0.0,0.0,135,False
2024,victory_concentration_index_diff,0.0,0.0,0.0,136,False
2024,weight_diff,15.709863662719727,23.0,772.002197265625,14,True
2024,win_method_entropy_diff,0.0,0.0,0.0,137,False
2024,win_pct_diff,0.0,0.0,0.0,138,False
2024,win_streak_diff,0.0,0.0,0.0,139,False
2024,wins_diff,0.0,0.0,0.0,140,False
2024,worst_loss_elo_diff,15.323808670043945,1.0,762.2655029296875,16,True
2024,wrestling_mismatch_diff,14.046540260314941,7.0,772.625,20,True
