fold,fight_id,won,market_margin,correction
2021,fb9095887dca34c7,1,-0.4223036724709942,0.6047563511514141
2021,3d75081ce43774ca,1,0.0,-0.1765892654657364
2021,85c5dd604d5b3634,1,0.5877866649021192,0.055144140781016815
2021,962aab0abdd34173,1,-0.13005312824819792,0.1566139004585575
2021,980927e7dcc131c0,1,-0.04334372921647221,0.09311685233177334
2021,9a678f346946b6a4,1,0.7101657193115207,0.11365654059143337
2021,af9927b5589e708b,1,1.0570183913692726,0.1472539980426537
2021,bf732e22055e8634,0,-0.9808292530117261,-0.017755315488792722
2021,cce232c1b1b2e4a0,0,-0.04334372921647221,-0.14033053175745813
2021,dcd0793ff1a43b68,1,0.8976566523292624,0.01028480828017364
2021,efe985e626a0d8c0,0,0.043343729216472,0.2481637831145369
2021,f2336b7545f5f442,0,0.2864057480921762,0.09424739483690092
2021,0b47788da6de735e,1,0.453667209926042,0.31478758018931446
2021,12d2b282561b5e5f,1,-0.08701137698962969,0.08086821589395088
2021,3a9e0fed344fd07d,0,-0.453667209926042,-0.026064290222731212
2021,47230f9b5d7ae037,1,-0.587786664902119,-0.0798232651363332
2021,47a157222b2c9092,0,-0.4223036724709942,-0.20207465108399847
2021,5e2ce5aa3a92c2df,1,0.453667209926042,0.04709739845713673
2021,755d84d5f4aa4dbf,1,0.2494608596315836,0.13297291245551357
2021,8badcb2134c1cdaf,0,0.35657689991688807,-0.14627067270970423
2021,92d39a17e34cf581,0,0.35657689991688807,-0.10403452339863856
2021,bfacb44c24bfe0e9,1,0.453667209926042,-0.5709044276503652
2021,e1897ff433134cb8,0,0.3220834991691131,-0.06661671016192622
2021,f536ba47f006474a,1,0.2864057480921762,-0.015236026011945514
2021,089a17e450cc98aa,0,0.2864057480921762,0.3074541628727896
2021,0f3a91caeaa55094,1,0.5877866649021192,0.03419257170066403
2021,1de342e9309c5f0f,0,1.4688978896551006,0.06534974713994335
2021,2cb9ba68fc855f33,1,1.313022160013565,0.07587323240434274
2021,5086f9fb4fdc2f60,1,0.5877866649021192,0.18443543678626584
2021,58d5e4afc2dd35d1,0,-0.04334372921647221,0.09521609811844021
2021,5cd1869013741767,0,0.13005312824819815,-0.01751594538067114
2021,ad3aa9520131ff2e,1,1.4423838277709335,0.25290661851049956
2021,be4890f4aaadec28,1,0.9402001411229882,0.4544555633753028
2021,e24c8aab497b4fe1,0,0.8272349252412728,0.40484398463268956
2021,ed64e42263bf50bf,1,0.2864057480921762,0.12355970743989775
2021,ef4484943b1c68a9,0,0.3220834991691131,0.07737088587307744
2021,06c0c7dda5a5909d,1,0.0870113769896297,-0.23884799577071947
2021,14f2bb86fd888e91,1,-0.32208349916911316,0.08121342573142243
2021,3f76035e52e8819b,1,-0.587786664902119,0.04804109567299297
2021,4fc128b1bdf088b1,1,1.557423377481567,0.07342586472882129
2021,8fc238e84c4624a7,1,0.2864057480921762,0.12862809900140593
2021,a7c38d4d66abf923,0,-0.38996092157219925,0.031279481218805694
2021,ad81be01a461c936,0,0.3899609215721992,0.01155080719138113
2021,b977ffcc6428046f,1,0.7334984760835126,-0.06463231855177431
2021,f09912e9d8eaa968,1,0.13005312824819815,0.08953330373193491
2021,06b3226c34c17001,0,-0.04334372921647221,-0.07389738516150325
2021,0ce63c2148e70b4c,1,1.2516943068921942,0.08393098397847232
2021,13a8ddb1c3f55ed4,1,1.7983168697742147,0.20296892162288005
2021,2d42742aade53799,0,-0.21115710643384203,0.03176555839631304
2021,401f5f4714132d50,1,0.49426060689129564,0.19409698473773268
2021,4b5f9b7c31d1205d,1,0.453667209926042,-0.034883753838929554
2021,576b795e33ddd62d,1,-0.587786664902119,0.05307071441307476
2021,d06495deb1ff1750,0,-0.13005312824819792,-0.072078545445459
2021,d1621b3da377f34b,1,0.3220834991691131,-0.11421951267695613
2021,dc870fab1e0f15e1,1,1.557423377481567,0.020428752454651367
2021,eb10feae98ea7d36,0,0.13005312824819815,0.044977505558984165
2021,18f1b88d8977c216,1,0.49426060689129564,0.16621905791125563
2021,7233b2a56438d77a,1,2.12702031866297,0.21624187692418806
2021,73f6b72b4889088f,1,1.4046253178046137,-0.14116968845585887
2021,7484298ad57099be,1,-0.38996092157219925,0.36417003089343586
2021,7abc4520f63f2c06,0,0.043343729216472,-0.27330499036969313
2021,92e006a93f983fb5,0,-0.38996092157219925,0.21419884936665573
