fold,feature,gain,mean_abs_shap,shap_rank
2020,self_hist_career_r2_minus_r1_ground_attempted_mean,1.181905746459961,0.00026654292014427483,947.0
2020,opp_hist_career_r2_minus_r1_ground_attempted_mean,0.0,0.0,1016.0
2020,diff_hist_career_r2_minus_r1_ground_attempted_mean,3.1239235401153564,0.0007087420090101659,704.0
2020,self_hist_career_r3_minus_r1_ground_attempted_mean,3.8040072917938232,0.0016329808859154582,403.0
2020,opp_hist_career_r3_minus_r1_ground_attempted_mean,4.883554458618164,0.0019467342644929886,327.0
2020,diff_hist_career_r3_minus_r1_ground_attempted_mean,3.9052278995513916,0.0008213457185775042,650.0
2020,self_hist_career_elapsed_seconds_std,6.103765964508057,0.0028687824960798025,213.0
2020,opp_hist_career_elapsed_seconds_std,3.1645431518554688,0.0005273167626000941,803.0
2020,diff_hist_career_elapsed_seconds_std,5.624456882476807,0.0024796745274215937,250.0
2020,self_hist_career_rounds_observed_std,5.299671649932861,0.0014013891341164708,465.0
2020,opp_hist_career_rounds_observed_std,4.559772491455078,0.0029405599925667048,208.0
2020,diff_hist_career_rounds_observed_std,4.498119831085205,0.004119497258216143,145.0
2020,self_hist_career_kd_per15_std,0.0,0.0,1016.0
2020,opp_hist_career_kd_per15_std,0.0,0.0,1016.0
2020,diff_hist_career_kd_per15_std,5.354291915893555,0.0053568691946566105,103.0
2020,self_hist_career_sig_str_landed_per15_std,5.07175350189209,0.0009019169374369085,622.0
2020,opp_hist_career_sig_str_landed_per15_std,0.0,0.0,1016.0
2020,diff_hist_career_sig_str_landed_per15_std,0.0,0.0,1016.0
2020,self_hist_career_sig_str_attempted_per15_std,3.9540176391601562,0.001959751360118389,324.0
2020,opp_hist_career_sig_str_attempted_per15_std,0.0,0.0,1016.0
2020,diff_hist_career_sig_str_attempted_per15_std,0.0,0.0,1016.0
2020,self_hist_career_total_str_landed_per15_std,0.0,0.0,1016.0
2020,opp_hist_career_total_str_landed_per15_std,5.251566410064697,0.0010687097674235702,566.0
2020,diff_hist_career_total_str_landed_per15_std,0.0,0.0,1016.0
2020,self_hist_career_total_str_attempted_per15_std,3.892256021499634,0.0014671464450657368,447.0
2020,opp_hist_career_total_str_attempted_per15_std,5.236117839813232,0.0012841358548030257,495.0
2020,diff_hist_career_total_str_attempted_per15_std,0.0,0.0,1016.0
2020,self_hist_career_td_landed_per15_std,4.538266181945801,0.004052954260259867,150.0
2020,opp_hist_career_td_landed_per15_std,5.550945281982422,0.0009756340878084302,600.0
2020,diff_hist_career_td_landed_per15_std,0.0,0.0,1016.0
2020,self_hist_career_td_attempted_per15_std,6.1746392250061035,0.002779200440272689,219.0
2020,opp_hist_career_td_attempted_per15_std,3.8518428802490234,0.004775205161422491,120.0
2020,diff_hist_career_td_attempted_per15_std,6.555362224578857,0.0031344664748758078,194.0
2020,self_hist_career_sub_att_per15_std,5.438406944274902,0.0007342008757404983,690.0
2020,opp_hist_career_sub_att_per15_std,6.030617713928223,0.004799230024218559,117.0
2020,diff_hist_career_sub_att_per15_std,5.012173652648926,0.013010988011956215,24.0
2020,self_hist_career_rev_per15_std,3.9919533729553223,0.0005699238972738385,784.0
2020,opp_hist_career_rev_per15_std,0.0,0.0,1016.0
2020,diff_hist_career_rev_per15_std,0.0,0.0,1016.0
2020,self_hist_career_ctrl_sec_per15_std,3.4406657218933105,0.0005356123438104987,797.0
2020,opp_hist_career_ctrl_sec_per15_std,0.0,0.0,1016.0
2020,diff_hist_career_ctrl_sec_per15_std,0.0,0.0,1016.0
2020,self_hist_career_head_landed_per15_std,0.4651346206665039,0.00022345352044794708,984.0
2020,opp_hist_career_head_landed_per15_std,0.0,0.0,1016.0
2020,diff_hist_career_head_landed_per15_std,5.108633995056152,0.00028638503863476217,931.0
2020,self_hist_career_head_attempted_per15_std,0.0,0.0,1016.0
2020,opp_hist_career_head_attempted_per15_std,4.093698501586914,0.0008032707264646888,659.0
2020,diff_hist_career_head_attempted_per15_std,0.0,0.0,1016.0
2020,self_hist_career_body_landed_per15_std,1.8337173461914062,0.00031359257991425693,913.0
2020,opp_hist_career_body_landed_per15_std,1.3510098457336426,0.00024728948483243585,968.0
2020,diff_hist_career_body_landed_per15_std,4.067704200744629,0.0008324228692799807,641.0
2020,self_hist_career_body_attempted_per15_std,4.197684288024902,0.0010265643941238523,583.0
2020,opp_hist_career_body_attempted_per15_std,5.194259166717529,0.0006695706979371607,727.0
2020,diff_hist_career_body_attempted_per15_std,4.409477233886719,0.0015213033184409142,426.0
2020,self_hist_career_leg_landed_per15_std,8.352381706237793,0.0012184916995465755,517.0
2020,opp_hist_career_leg_landed_per15_std,4.040170192718506,0.0008309031836688519,643.0
2020,diff_hist_career_leg_landed_per15_std,0.0,0.0,1016.0
2020,self_hist_career_leg_attempted_per15_std,6.314120292663574,0.0015355433570221066,419.0
2020,opp_hist_career_leg_attempted_per15_std,4.365844249725342,0.0006221586954779923,748.0
2020,diff_hist_career_leg_attempted_per15_std,5.066460609436035,0.001780276419594884,364.0
2020,self_hist_career_distance_landed_per15_std,0.0,0.0,1016.0
2020,opp_hist_career_distance_landed_per15_std,0.0,0.0,1016.0
2020,diff_hist_career_distance_landed_per15_std,4.983243942260742,0.022565968334674835,9.0
2020,self_hist_career_distance_attempted_per15_std,5.25584602355957,0.002735155401751399,223.0
2020,opp_hist_career_distance_attempted_per15_std,0.0,0.0,1016.0
2020,diff_hist_career_distance_attempted_per15_std,5.502182960510254,0.002646560547873378,233.0
2020,self_hist_career_clinch_landed_per15_std,0.0,0.0,1016.0
2020,opp_hist_career_clinch_landed_per15_std,0.0,0.0,1016.0
2020,diff_hist_career_clinch_landed_per15_std,5.446193695068359,0.0013639172539114952,477.0
2020,self_hist_career_clinch_attempted_per15_std,0.0,0.0,1016.0
2020,opp_hist_career_clinch_attempted_per15_std,2.817477226257324,0.00098260841332376,597.0
2020,diff_hist_career_clinch_attempted_per15_std,3.6135098934173584,0.0002472180931363255,969.0
