fold,feature,bin,n,value_min,value_median,value_max,mean_signed_shap,mean_abs_shap,empirical_win_rate
2020,diff_hist_career_td_attempted_per15_mean,3,61,-2.2487394957983198,-1.6832898172323756,-1.2386634844868736,-0.014597254996111647,0.014597254996111647,0.3442622950819672
2020,diff_hist_career_td_attempted_per15_mean,4,62,-1.2300000000000002,-0.8479634693919269,-0.4891819320632096,-0.0124589221649653,0.0124589221649653,0.45161290322580644
2020,diff_hist_career_td_attempted_per15_mean,5,73,-0.488955155667,-0.1507116414071623,0.0,-0.002438880460119921,0.004315339925073802,0.5205479452054794
2020,diff_hist_career_td_attempted_per15_mean,6,51,0.009521164843052987,0.22855559320799868,0.488955155667,0.0019468857459358725,0.0031016221950195878,0.47058823529411764
2020,diff_hist_career_td_attempted_per15_mean,7,62,0.4891819320632096,0.8479634693919269,1.2300000000000002,0.006854530458616453,0.007313387602710376,0.5483870967741935
2020,diff_hist_career_td_attempted_per15_mean,8,63,1.2386634844868736,1.685089879972871,2.25,0.010870217611747128,0.010878935116269285,0.6666666666666666
2020,diff_hist_career_td_attempted_per15_mean,9,61,2.256036321845324,2.9072457068505355,3.880574113492102,0.01370466947479204,0.01370466947479204,0.6065573770491803
2020,diff_hist_career_td_attempted_per15_mean,10,63,3.9342424355446686,5.609704233098941,23.5,0.01874013564046768,0.01874013564046768,0.5714285714285714
2020,diff_hist_career_td_landed_per15_mean,1,63,-11.6,-2.9398893777614847,-1.9054886026883173,-0.06132160215860322,0.06132160215860322,0.47619047619047616
2020,diff_hist_career_td_landed_per15_mean,2,62,-1.8702865761689296,-1.4049252591483785,-0.9642857142857143,-0.048770981810746655,0.048770981810746655,0.3387096774193548
2020,diff_hist_career_td_landed_per15_mean,3,62,-0.9603896103896103,-0.742388723666174,-0.5887214130570593,-0.013124747183962514,0.014540698094811712,0.3548387096774194
2020,diff_hist_career_td_landed_per15_mean,4,62,-0.5831603920280721,-0.41439965378751564,-0.23092723452152208,-0.0027572626943677485,0.008448572986620297,0.4838709677419355
2020,diff_hist_career_td_landed_per15_mean,5,82,-0.23036800399924795,-0.011883988556900676,0.0,-0.002114313862587484,0.007953566775185897,0.4268292682926829
2020,diff_hist_career_td_landed_per15_mean,6,42,0.0031797418196836957,0.13269810937634735,0.23036800399924795,-0.0020796387370431886,0.007012505202077418,0.6428571428571429
2020,diff_hist_career_td_landed_per15_mean,7,62,0.23092723452152208,0.41439965378751564,0.5831603920280721,-0.002867341183328761,0.00800611756295116,0.5161290322580645
2020,diff_hist_career_td_landed_per15_mean,8,62,0.5887214130570593,0.742388723666174,0.9603896103896103,0.011203774135567309,0.01437026777045591,0.6451612903225806
2020,diff_hist_career_td_landed_per15_mean,9,62,0.9642857142857143,1.4049252591483785,1.8702865761689296,0.05745795738673018,0.05745795738673018,0.6612903225806451
2020,diff_hist_career_td_landed_per15_mean,10,63,1.9054886026883173,2.9398893777614847,11.6,0.06104240732060538,0.06104240732060538,0.5238095238095238
2020,diff_hist_career_distance_landed_per15_std,1,63,-119.12546220683123,-35.55223439116265,-23.188028568168768,-0.032597389840890494,0.032597389840890494,0.49206349206349204
2020,diff_hist_career_distance_landed_per15_std,2,62,-23.003188541545285,-16.9731844612687,-14.039556976317357,-0.03195514309880955,0.03195514309880955,0.5483870967741935
2020,diff_hist_career_distance_landed_per15_std,3,62,-13.943848675172347,-11.871080044251258,-8.753158113200543,-0.031308672946667476,0.031308672946667476,0.45161290322580644
2020,diff_hist_career_distance_landed_per15_std,4,62,-8.751205400192864,-5.978319316194845,-3.827667303999154,-0.03557323246833778,0.03557323246833778,0.5
2020,diff_hist_career_distance_landed_per15_std,5,71,-3.8117704431544936,-1.4961424773361216,0.0,-0.020391253561837415,0.02097476171870703,0.5492957746478874
2020,diff_hist_career_distance_landed_per15_std,6,53,0.0836598493147882,1.7444989035266385,3.8117704431544936,0.014990664524342513,0.016298182258154003,0.4339622641509434
2020,diff_hist_career_distance_landed_per15_std,7,62,3.827667303999154,5.978319316194845,8.751205400192864,0.02584552007817453,0.02584552007817453,0.5
2020,diff_hist_career_distance_landed_per15_std,8,62,8.753158113200543,11.871080044251258,13.943848675172347,0.02528506458827084,0.02528506458827084,0.5483870967741935
2020,diff_hist_career_distance_landed_per15_std,9,62,14.039556976317357,16.9731844612687,23.003188541545285,0.024835586112232938,0.024835586112232938,0.45161290322580644
2020,diff_hist_career_distance_landed_per15_std,10,63,23.188028568168768,35.55223439116265,119.12546220683123,0.025450644364196157,0.025450644364196157,0.5079365079365079
2020,diff_hist_d730_elapsed_seconds_mean,1,59,-2658.0,-1205.0,-836.6666666666666,-0.00825825122863812,0.00825825122863812,0.3728813559322034
2020,diff_hist_d730_elapsed_seconds_mean,2,59,-836.0,-691.0,-548.3333333333334,-0.007920534539399511,0.007920534539399511,0.4915254237288136
2020,diff_hist_d730_elapsed_seconds_mean,3,59,-542.4166666666666,-416.0,-326.0,-0.008029784565254793,0.008029784565254793,0.4067796610169492
2020,diff_hist_d730_elapsed_seconds_mean,4,58,-325.0,-224.89999999999998,-141.5,-0.003645453347166165,0.004686458114582789,0.4482758620689655
2020,diff_hist_d730_elapsed_seconds_mean,5,74,-140.0,-16.95833333333337,0.0,0.004114436009282095,0.00452973778403641,0.5945945945945946
2020,diff_hist_d730_elapsed_seconds_mean,6,44,4.666666666666629,59.541666666666686,140.0,0.0053740266488272355,0.0053740266488272355,0.3409090909090909
2020,diff_hist_d730_elapsed_seconds_mean,7,58,141.5,224.89999999999998,325.0,0.01182943880397441,0.01182943880397441,0.5517241379310345
2020,diff_hist_d730_elapsed_seconds_mean,8,59,326.0,416.0,542.4166666666666,0.014436311562056258,0.014436311562056258,0.5932203389830508
2020,diff_hist_d730_elapsed_seconds_mean,9,59,548.3333333333334,691.0,836.0,0.017807214457731126,0.017807214457731126,0.5084745762711864
2020,diff_hist_d730_elapsed_seconds_mean,10,59,836.6666666666666,1205.0,2658.0,0.01646932154515032,0.01646932154515032,0.6271186440677966
2020,opp_hist_f3_distance_acc_mean,1,74,0.0,0.2480450513538749,0.28023722018042097,0.013397742968958777,0.013397742968958777,0.5405405405405406
2020,opp_hist_f3_distance_acc_mean,2,73,0.28148148148148144,0.3033138401559454,0.320127504553734,0.013048201608025048,0.013048201608025048,0.4794520547945205
2020,opp_hist_f3_distance_acc_mean,3,73,0.32035322929362664,0.33969476750225414,0.35714285714285715,0.014568378970231095,0.014568378970231095,0.5342465753424658
2020,opp_hist_f3_distance_acc_mean,4,73,0.3571627647714604,0.37133838383838386,0.3832427536231884,0.014463959185227956,0.014463959185227956,0.5342465753424658
2020,opp_hist_f3_distance_acc_mean,5,73,0.3834601417044301,0.39297488140939246,0.40448936331289276,0.00850797199551654,0.009747489303675774,0.5205479452054794
2020,opp_hist_f3_distance_acc_mean,6,73,0.4046126287505598,0.41209011140688157,0.4254285936129918,-0.008888204090459885,0.009300956941506353,0.4794520547945205
2020,opp_hist_f3_distance_acc_mean,7,73,0.42691647974666846,0.4381644156925056,0.4510445484854933,-0.03332084324210882,0.03332084324210882,0.4931506849315068
2020,opp_hist_f3_distance_acc_mean,8,73,0.45159548355424645,0.4676724137931034,0.4832485156912638,-0.03640446628201498,0.03640446628201498,0.3698630136986301
2020,opp_hist_f3_distance_acc_mean,9,73,0.48466505246166264,0.5,0.5351825593761078,-0.03682850985086127,0.03682850985086127,0.4931506849315068
2020,opp_hist_f3_distance_acc_mean,10,73,0.5367647058823529,0.5833333333333334,1.0,-0.03530275148071655,0.03530275148071655,0.4246575342465753
2020,self_hist_f3_distance_acc_mean,1,74,0.0,0.2480450513538749,0.28023722018042097,-0.0067507795693755555,0.0067507795693755555,0.4594594594594595
2020,self_hist_f3_distance_acc_mean,2,73,0.28148148148148144,0.3033138401559454,0.320127504553734,-0.006567529928934289,0.006567529928934289,0.5205479452054794
2020,self_hist_f3_distance_acc_mean,3,73,0.32035322929362664,0.33969476750225414,0.35714285714285715,-0.007031086966242284,0.007031086966242284,0.4657534246575342
2020,self_hist_f3_distance_acc_mean,4,73,0.3571627647714604,0.37133838383838386,0.3832427536231884,-0.006933596294551884,0.006933596294551884,0.4657534246575342
2020,self_hist_f3_distance_acc_mean,5,73,0.3834601417044301,0.39297488140939246,0.40448936331289276,-0.0035051139735788974,0.0037844427801470896,0.4794520547945205
2020,self_hist_f3_distance_acc_mean,6,73,0.4046126287505598,0.41209011140688157,0.4254285936129918,0.007737090089517862,0.010155990383307105,0.5205479452054794
2020,self_hist_f3_distance_acc_mean,7,73,0.42691647974666846,0.4381644156925056,0.4510445484854933,0.022502259108914086,0.022502259108914086,0.5068493150684932
2020,self_hist_f3_distance_acc_mean,8,73,0.45159548355424645,0.4676724137931034,0.4832485156912638,0.022444498763508992,0.022444498763508992,0.6301369863013698
2020,self_hist_f3_distance_acc_mean,9,73,0.48466505246166264,0.5,0.5351825593761078,0.0223429787342679,0.0223429787342679,0.5068493150684932
2020,self_hist_f3_distance_acc_mean,10,73,0.5367647058823529,0.5833333333333334,1.0,0.0210516373690677,0.0210516373690677,0.5753424657534246
2020,diff_hist_d730_rounds_observed_mean,1,59,-4.0,-1.85,-1.3333333333333333,-0.04310235996746411,0.04310235996746411,0.3728813559322034
2020,diff_hist_d730_rounds_observed_mean,2,59,-1.25,-1.0,-0.8500000000000001,-0.048267467136857874,0.048267467136857874,0.4915254237288136
2020,diff_hist_d730_rounds_observed_mean,3,72,-0.8333333333333335,-0.5666666666666667,-0.5,-0.04869734128523204,0.04869734128523204,0.4305555555555556
2020,diff_hist_d730_rounds_observed_mean,4,45,-0.4285714285714284,-0.3333333333333335,-0.20000000000000018,-0.025684818964348072,0.026081857566411296,0.4444444444444444
2020,diff_hist_d730_rounds_observed_mean,5,111,-0.16666666666666674,0.0,0.0,-0.0019659015759988267,0.0037177645604347448,0.5135135135135135
2020,diff_hist_d730_rounds_observed_mean,6,7,0.08333333333333326,0.16666666666666652,0.16666666666666674,-0.004919060859330264,0.005044547886687464,0.2857142857142857
2020,diff_hist_d730_rounds_observed_mean,7,80,0.20000000000000018,0.3666666666666667,0.5,0.042892451248917496,0.04387415841556504,0.575
2020,diff_hist_d730_rounds_observed_mean,8,37,0.5499999999999998,0.6666666666666667,0.8333333333333335,0.062310381163213704,0.062310381163213704,0.5405405405405406
2020,diff_hist_d730_rounds_observed_mean,9,59,0.8500000000000001,1.0,1.25,0.05845312726825981,0.05845312726825981,0.5084745762711864
2020,diff_hist_d730_rounds_observed_mean,10,59,1.3333333333333333,1.85,4.0,0.05311150400567863,0.05311150400567863,0.6271186440677966
2020,diff_hist_f3_body_landed_per15_mean,1,63,-140.47176684881603,-15.754545454545458,-10.25694635488308,-0.010713805512909496,0.010713805512909496,0.49206349206349204
2020,diff_hist_f3_body_landed_per15_mean,2,62,-10.194657919400186,-7.891971066052587,-6.325408618127787,-0.011719593900300923,0.011719593900300923,0.5161290322580645
2020,diff_hist_f3_body_landed_per15_mean,3,62,-6.270628669660871,-4.946745493869339,-3.533333333333334,-0.011410543436443644,0.011625855901530162,0.3387096774193548
2020,diff_hist_f3_body_landed_per15_mean,4,62,-3.5325427670838816,-2.79062243520161,-1.6630803242446577,-0.012415507462837042,0.012415507462837042,0.5
2020,diff_hist_f3_body_landed_per15_mean,5,64,-1.6540871971567306,-0.9490253579437633,0.0,-0.011058642106036132,0.011123655726805737,0.515625
2020,diff_hist_f3_body_landed_per15_mean,6,60,0.16850061851674258,0.9836719935773157,1.6540871971567306,0.01783240862423554,0.01783240862423554,0.48333333333333334
2020,diff_hist_f3_body_landed_per15_mean,7,62,1.6630803242446577,2.79062243520161,3.5325427670838816,0.017812652355660836,0.017812652355660836,0.5
2020,diff_hist_f3_body_landed_per15_mean,8,62,3.533333333333334,4.946745493869339,6.270628669660871,0.016134581303284053,0.016134581303284053,0.6612903225806451
2020,diff_hist_f3_body_landed_per15_mean,9,62,6.325408618127787,7.891971066052587,10.194657919400186,0.01611829368818191,0.01611829368818191,0.4838709677419355
2020,diff_hist_f3_body_landed_per15_mean,10,63,10.25694635488308,15.754545454545458,140.47176684881603,0.013398878483308686,0.013398878483308686,0.5079365079365079
2020,opp_hist_f3_r1_distance_attempted_std,1,148,0.0,0.0,2.5,-0.007077797331746567,0.007077797331746567,0.4594594594594595
2020,opp_hist_f3_r1_distance_attempted_std,2,73,2.6246692913372702,4.496912521077347,5.436502143433364,-0.007729095961796503,0.007729095961796503,0.5342465753424658
2020,opp_hist_f3_r1_distance_attempted_std,3,73,5.5,6.97614984548545,8.16496580927726,-0.006734264115101262,0.006734264115101262,0.4931506849315068
2020,opp_hist_f3_r1_distance_attempted_std,4,73,8.178562764256865,9.392668535736913,10.338708279513883,-0.005756636793655024,0.006401641580614274,0.3972602739726027
2020,opp_hist_f3_r1_distance_attempted_std,5,73,10.402991022884823,12.192894105447921,13.589211407093005,0.00759672534760496,0.009499171579715936,0.4931506849315068
2020,opp_hist_f3_r1_distance_attempted_std,6,74,13.59738536958076,15.086537784494027,16.5,0.021759219108954876,0.021759219108954876,0.5405405405405406
2020,opp_hist_f3_r1_distance_attempted_std,7,72,16.539514973407034,18.44497212790121,20.0,0.02097993979178783,0.02097993979178783,0.5416666666666666
2020,opp_hist_f3_r1_distance_attempted_std,8,73,20.038851153585515,22.528993664954402,25.315783394730033,0.019817466043854412,0.019817466043854412,0.4931506849315068
2020,opp_hist_f3_r1_distance_attempted_std,9,74,25.368396787253932,30.953092643255463,50.9531375110721,0.018374709143441775,0.01842680641267499,0.4594594594594595
2020,diff_hist_d730_r1_distance_attempted_mean,1,61,-91.0,-40.0,-31.0,-0.02031437696919578,0.02031437696919578,0.47540983606557374
2020,diff_hist_d730_r1_distance_attempted_mean,2,57,-30.5,-24.666666666666664,-21.333333333333332,-0.0205777596943734,0.0205777596943734,0.45614035087719296
2020,diff_hist_d730_r1_distance_attempted_mean,3,59,-21.166666666666664,-17.75,-13.5,-0.02280044481473959,0.02280044481473959,0.4576271186440678
2020,diff_hist_d730_r1_distance_attempted_mean,4,58,-13.416666666666668,-10.75,-7.416666666666668,-0.022460659243294906,0.022460659243294906,0.4827586206896552
2020,diff_hist_d730_r1_distance_attempted_mean,5,59,-7.333333333333336,-2.6000000000000014,-0.3333333333333339,0.002962606600426548,0.007794117215148695,0.5084745762711864
2020,diff_hist_d730_r1_distance_attempted_mean,6,59,0.3333333333333339,2.6000000000000014,7.333333333333336,0.011343931649038094,0.01154485880002632,0.4915254237288136
2020,diff_hist_d730_r1_distance_attempted_mean,7,58,7.416666666666668,10.75,13.416666666666668,0.030256671028147483,0.030256671028147483,0.5172413793103449
2020,diff_hist_d730_r1_distance_attempted_mean,8,59,13.5,17.75,21.166666666666664,0.03018298900638849,0.03018298900638849,0.5423728813559322
2020,diff_hist_d730_r1_distance_attempted_mean,9,60,21.333333333333332,24.875,31.0,0.030148142219210663,0.030148142219210663,0.5333333333333333
2020,diff_hist_d730_r1_distance_attempted_mean,10,58,31.5,40.91666666666667,91.0,0.029015724274233497,0.029015724274233497,0.5344827586206896
2020,diff_hist_f1_r2_minus_r1_ctrl_sec_mean,1,37,-397.0,-153.0,-118.0,0.06333661109611795,0.06333661109611795,0.6486486486486487
2020,diff_hist_f1_r2_minus_r1_ctrl_sec_mean,2,35,-117.0,-82.0,-61.0,0.06447558434946196,0.06447558434946196,0.3142857142857143
2020,diff_hist_f1_r2_minus_r1_ctrl_sec_mean,3,37,-59.0,-41.0,-25.0,0.056490592255785656,0.056490592255785656,0.5405405405405406
2020,diff_hist_f1_r2_minus_r1_ctrl_sec_mean,4,35,-24.0,-14.0,-9.0,0.038098280876874925,0.038098280876874925,0.45714285714285713
2020,diff_hist_f1_r2_minus_r1_ctrl_sec_mean,5,45,-8.0,-1.0,0.0,0.013579288735571834,0.013978079789214663,0.5111111111111111
2020,diff_hist_f1_r2_minus_r1_ctrl_sec_mean,6,28,1.0,4.0,9.0,0.0013462997656980796,0.00460527725018827,0.5
2020,diff_hist_f1_r2_minus_r1_ctrl_sec_mean,7,34,10.0,16.0,25.0,-0.03304091813590597,0.035121589378618145,0.5
2020,diff_hist_f1_r2_minus_r1_ctrl_sec_mean,8,35,26.0,41.0,59.0,-0.04937313124537468,0.04937313124537468,0.4857142857142857
2020,diff_hist_f1_r2_minus_r1_ctrl_sec_mean,9,37,61.0,82.0,118.0,-0.052067283339597085,0.052067283339597085,0.6756756756756757
2020,diff_hist_f1_r2_minus_r1_ctrl_sec_mean,10,35,120.0,153.0,397.0,-0.047853982927543774,0.047853982927543774,0.34285714285714286
2020,opp_hist_career_ground_attempted_per15_mean,1,80,0.0,0.0,0.6,0.002516447448579129,0.00257479346182663,0.4875
2020,opp_hist_career_ground_attempted_per15_mean,2,69,0.6686478454680534,1.5,2.4,0.0023925760967582733,0.0025421515806490365,0.5507246376811594
2020,opp_hist_career_ground_attempted_per15_mean,3,71,2.400000000000001,3.123095203593682,3.8432336110290723,0.0026895030004851204,0.0027557102632118574,0.49295774647887325
2020,opp_hist_career_ground_attempted_per15_mean,4,73,3.864168618266979,5.160550458715597,6.1807923169267704,0.0024649106378328975,0.0025400256252471254,0.6301369863013698
2020,opp_hist_career_ground_attempted_per15_mean,5,74,6.184140685535777,7.429189015270371,8.273047994350904,0.0026003112296756306,0.002662322931919826,0.5945945945945946
2020,opp_hist_career_ground_attempted_per15_mean,6,73,8.290984705140295,9.375,10.559999999999999,-0.0027041315373785998,0.0045047696139216935,0.3698630136986301
2020,opp_hist_career_ground_attempted_per15_mean,7,73,10.626981283597006,11.850596658711217,13.153058786429394,-0.004787373342168556,0.005137750851819675,0.3835616438356164
2020,opp_hist_career_ground_attempted_per15_mean,8,73,13.200000000000001,15.468925233644859,19.68,-0.005937889332752292,0.00604447104835768,0.3835616438356164
2020,opp_hist_career_ground_attempted_per15_mean,9,73,19.693654266958422,24.535313501959383,32.19257700695211,-0.0069954709452098515,0.007075427002385131,0.4657534246575342
2020,opp_hist_career_ground_attempted_per15_mean,10,74,33.324734548213705,56.24111365037217,325.0,-0.007010647494540978,0.007083272305789177,0.5135135135135135
2020,self_hist_f3_r1_distance_attempted_std,1,148,0.0,0.0,2.5,0.008045574911316303,0.008045574911316303,0.5405405405405406
2020,self_hist_f3_r1_distance_attempted_std,2,73,2.6246692913372702,4.496912521077347,5.436502143433364,0.008629415573373642,0.008629415573373642,0.4657534246575342
2020,self_hist_f3_r1_distance_attempted_std,3,73,5.5,6.97614984548545,8.16496580927726,0.008522523828616289,0.008522523828616289,0.5068493150684932
2020,self_hist_f3_r1_distance_attempted_std,4,73,8.178562764256865,9.392668535736913,10.338708279513883,0.007544240734080643,0.007555267379670213,0.6027397260273972
2020,self_hist_f3_r1_distance_attempted_std,5,73,10.402991022884823,12.192894105447921,13.589211407093005,0.0004987516197254753,0.004394538662705749,0.5068493150684932
2020,self_hist_f3_r1_distance_attempted_std,6,74,13.59738536958076,15.086537784494027,16.5,-0.018792551844632504,0.018857361248543335,0.4594594594594595
2020,self_hist_f3_r1_distance_attempted_std,7,72,16.539514973407034,18.44497212790121,20.0,-0.020760978248694703,0.020760978248694703,0.4583333333333333
2020,self_hist_f3_r1_distance_attempted_std,8,73,20.038851153585515,22.528993664954402,25.315783394730033,-0.020214981310171624,0.020214981310171624,0.5068493150684932
2020,self_hist_f3_r1_distance_attempted_std,9,74,25.368396787253932,30.953092643255463,50.9531375110721,-0.020550716542512983,0.020550716542512983,0.5405405405405406
2020,diff_profile_stance_southpaw,1,748,-1.0,0.0,0.0,-0.006853268278822929,0.010227110632994856,0.5040106951871658
2020,diff_profile_stance_southpaw,2,140,1.0,1.0,1.0,0.035995162052235435,0.035995162052235435,0.4785714285714286
2020,self_hist_f3_r2_minus_r1_ctrl_sec_mean,1,69,-236.0,-79.0,-52.5,0.0072074822366129665,0.0072074822366129665,0.6231884057971014
2020,self_hist_f3_r2_minus_r1_ctrl_sec_mean,2,71,-51.0,-40.666666666666664,-30.0,0.007002567480528124,0.007002567480528124,0.5633802816901409
2020,self_hist_f3_r2_minus_r1_ctrl_sec_mean,3,66,-29.666666666666668,-24.166666666666664,-19.333333333333332,0.00746743818639185,0.00746743818639185,0.5303030303030303
2020,self_hist_f3_r2_minus_r1_ctrl_sec_mean,4,72,-19.0,-11.0,-6.0,0.0073050892193956924,0.0073050892193956924,0.5138888888888888
2020,self_hist_f3_r2_minus_r1_ctrl_sec_mean,5,92,-5.333333333333333,0.0,0.0,0.006779712809593943,0.006779712809593943,0.40217391304347827
2020,self_hist_f3_r2_minus_r1_ctrl_sec_mean,6,40,0.3333333333333333,1.5,3.5,0.007013944163918495,0.007013944163918495,0.525
2020,self_hist_f3_r2_minus_r1_ctrl_sec_mean,7,67,4.0,8.5,12.5,0.006731134477947185,0.006731134477947185,0.5223880597014925
2020,self_hist_f3_r2_minus_r1_ctrl_sec_mean,8,68,12.666666666666666,22.0,30.0,0.006591302671414965,0.006665734252344598,0.5294117647058824
2020,self_hist_f3_r2_minus_r1_ctrl_sec_mean,9,68,31.0,42.16666666666667,58.333333333333336,-0.019770940086078447,0.019770940086078447,0.5441176470588235
2020,self_hist_f3_r2_minus_r1_ctrl_sec_mean,10,69,58.5,80.0,283.0,-0.07620963367862978,0.07620963367862978,0.4782608695652174
2020,opp_hist_career_r2_minus_r1_sig_str_landed_mean,1,70,-43.0,-11.0,-7.0,0.023235410092664617,0.023235410092664617,0.5142857142857142
2020,opp_hist_career_r2_minus_r1_sig_str_landed_mean,2,69,-6.8,-5.333333333333333,-4.25,0.018624013586752655,0.021217394890128704,0.6086956521739131
2020,opp_hist_career_r2_minus_r1_sig_str_landed_mean,3,79,-4.0,-3.0,-2.0,-0.008378406821549693,0.008378406821549693,0.4177215189873418
2020,opp_hist_career_r2_minus_r1_sig_str_landed_mean,4,62,-1.9,-1.0,-0.5,-0.006671722047030926,0.006671722047030926,0.41935483870967744
2020,opp_hist_career_r2_minus_r1_sig_str_landed_mean,5,67,-0.42857142857142855,0.0,0.6666666666666666,-0.002352972121156905,0.002352972121156905,0.4626865671641791
2020,opp_hist_career_r2_minus_r1_sig_str_landed_mean,6,68,0.7142857142857143,1.1547619047619047,1.7777777777777777,-0.0024904621767585493,0.0024904621767585493,0.4411764705882353
2020,opp_hist_career_r2_minus_r1_sig_str_landed_mean,7,74,1.8,2.4642857142857144,3.0,-0.002487694027336516,0.002531482794831784,0.40540540540540543
2020,opp_hist_career_r2_minus_r1_sig_str_landed_mean,8,66,3.1818181818181817,4.0,5.0,-0.002438196854200214,0.002438196854200214,0.6363636363636364
2020,opp_hist_career_r2_minus_r1_sig_str_landed_mean,9,69,5.2,6.5,8.5,-0.002520370792320835,0.002520370792320835,0.42028985507246375
2020,opp_hist_career_r2_minus_r1_sig_str_landed_mean,10,68,8.666666666666666,10.5,30.0,-0.0027506710894693457,0.0027829204139861222,0.4852941176470588
2020,diff_hist_f3_distance_acc_std,1,62,-0.43452896499987764,-0.16009440846386458,-0.1150076674325593,0.06363739709265628,0.063909740367249,0.5645161290322581
2020,diff_hist_f3_distance_acc_std,2,62,-0.1141519756827183,-0.09387228938658111,-0.07577803752181037,-4.537623153150743e-05,0.0004794664092778769,0.46774193548387094
2020,diff_hist_f3_distance_acc_std,3,62,-0.075743802254886,-0.06318667170224093,-0.048631174678273076,-6.9254630004927034e-06,0.0004951061841453456,0.46774193548387094
2020,diff_hist_f3_distance_acc_std,4,61,-0.04821949327443256,-0.032433480880630916,-0.020614923424441454,1.0001593122457261e-05,0.0006122948355175036,0.45901639344262296
2020,diff_hist_f3_distance_acc_std,5,70,-0.020442284888985716,-0.0070144633865877985,0.0,-0.0002164912686566822,0.00046578539809810795,0.5142857142857142
2020,diff_hist_f3_distance_acc_std,6,54,0.0004230231558790265,0.009404512268360674,0.020442284888985716,0.00012136615165487726,0.0005453195514780453,0.48148148148148145
2020,diff_hist_f3_distance_acc_std,7,61,0.020614923424441454,0.032433480880630916,0.04821949327443256,-4.526083469753474e-05,0.0006373270535717535,0.5409836065573771
2020,diff_hist_f3_distance_acc_std,8,62,0.048631174678273076,0.06318667170224093,0.075743802254886,-0.00017121782190271563,0.0005132562228320767,0.532258064516129
2020,diff_hist_f3_distance_acc_std,9,62,0.07577803752181037,0.09387228938658111,0.1141519756827183,-0.00016069718502319206,0.0005079367652914727,0.532258064516129
2020,diff_hist_f3_distance_acc_std,10,62,0.1150076674325593,0.16009440846386458,0.43452896499987764,-0.06725237472287958,0.06752157646288622,0.43548387096774194
2020,self_hist_f3_r2_minus_r1_sig_str_attempted_std,1,210,0.0,0.0,2.0,0.00245524498397052,0.002460005729794613,0.5142857142857142
2020,self_hist_f3_r2_minus_r1_sig_str_attempted_std,2,63,2.0548046676563256,3.7416573867739413,4.898979485566356,0.0023173161383648034,0.002321872622973936,0.4603174603174603
2020,self_hist_f3_r2_minus_r1_sig_str_attempted_std,3,72,4.9216076867444665,5.686165157993232,7.0,0.0027093017767280494,0.0027129469029508377,0.625
2020,self_hist_f3_r2_minus_r1_sig_str_attempted_std,4,64,7.118052168020874,8.5,9.741092797468305,0.002408782713587243,0.00240896538718971,0.5
2020,self_hist_f3_r2_minus_r1_sig_str_attempted_std,5,71,9.877021593352703,11.0,12.5,-0.0021012856963813684,0.0033978407758388104,0.5211267605633803
2020,self_hist_f3_r2_minus_r1_sig_str_attempted_std,6,66,12.657891697365017,14.197026292697903,16.048537489614297,-0.008683430042407108,0.008757964220201371,0.5151515151515151
2020,self_hist_f3_r2_minus_r1_sig_str_attempted_std,7,67,16.35712552851373,18.547236990991408,22.22611077089287,-0.013078693392140957,0.013092962544109089,0.5373134328358209
2020,self_hist_f3_r2_minus_r1_sig_str_attempted_std,8,69,22.29100466306732,26.620793877468543,50.24163833139025,-0.01751779251313512,0.01751779251313512,0.4782608695652174
2020,opp_hist_f3_r2_minus_r1_ctrl_sec_mean,1,69,-236.0,-79.0,-52.5,-0.004533569287994634,0.004603823977590039,0.37681159420289856
2020,opp_hist_f3_r2_minus_r1_ctrl_sec_mean,2,71,-51.0,-40.666666666666664,-30.0,-0.006856702477999137,0.006873879516103738,0.43661971830985913
2020,opp_hist_f3_r2_minus_r1_ctrl_sec_mean,3,66,-29.666666666666668,-24.166666666666664,-19.333333333333332,-0.007998034682576403,0.007998034682576403,0.4696969696969697
2020,opp_hist_f3_r2_minus_r1_ctrl_sec_mean,4,72,-19.0,-11.0,-6.0,-0.007583643031668746,0.007583643031668746,0.4861111111111111
2020,opp_hist_f3_r2_minus_r1_ctrl_sec_mean,5,92,-5.333333333333333,0.0,0.0,-0.007284441841361316,0.007284441841361316,0.5978260869565217
2020,opp_hist_f3_r2_minus_r1_ctrl_sec_mean,6,40,0.3333333333333333,1.5,3.5,-0.0077368034282699226,0.0077368034282699226,0.475
2020,opp_hist_f3_r2_minus_r1_ctrl_sec_mean,7,67,4.0,8.5,12.5,-0.007927474169644401,0.007927474169644401,0.47761194029850745
2020,opp_hist_f3_r2_minus_r1_ctrl_sec_mean,8,68,12.666666666666666,22.0,30.0,-0.004695377535587314,0.005144489747609067,0.47058823529411764
2020,opp_hist_f3_r2_minus_r1_ctrl_sec_mean,9,68,31.0,42.16666666666667,58.333333333333336,0.009407149775677895,0.0095086052082051,0.45588235294117646
2020,opp_hist_f3_r2_minus_r1_ctrl_sec_mean,10,69,58.5,80.0,283.0,0.06256075030651645,0.06256075030651645,0.5217391304347826
2020,opp_hist_d730_r3_minus_r1_clinch_attempted_mean,1,68,-16.0,-7.0,-5.0,0.02452956103062367,0.02452956103062367,0.5735294117647058
2020,opp_hist_d730_r3_minus_r1_clinch_attempted_mean,2,52,-4.8,-3.5,-2.5,0.023428797417391952,0.023428797417391952,0.40384615384615385
