feature,folds,mean_gain,mean_abs_shap,median_shap_rank,top100_folds
self_hist_d730_r1_distance_attempted_mean,4,3.365293860435486,0.0005024046331527643,860.5,0
diff_hist_career_clinch_attempted_per15_mean,4,3.0053892135620117,0.0005010652093915269,858.5,0
self_hist_career_r2_minus_r1_ground_attempted_std,4,2.5684245824813843,0.0005007566651329398,816.0,0
self_hist_d730_distance_acc_std,4,4.326351046562195,0.0005004126360290684,806.0,0
diff_hist_d730_r3_sig_str_attempted_std,4,1.894073724746704,0.000498488632729277,984.5,0
self_hist_f3_r3_minus_r1_sig_str_attempted_std,4,3.827473759651184,0.0004980498051736504,859.0,0
diff_hist_career_r2_minus_r1_ground_attempted_std,4,2.4162365198135376,0.0004965555017406587,942.0,0
self_hist_career_clinch_attempted_per15_std,4,2.487174332141876,0.0004962012426403817,994.0,0
opp_hist_d730_ground_landed_per15_mean,4,1.8577973246574402,0.0004956736374879256,769.5,0
self_hist_f3_sig_str_attempted_per15_mean,4,3.0044947266578674,0.0004946640474372543,800.5,0
opp_hist_career_r2_clinch_attempted_mean,4,4.501066088676453,0.0004935349425068125,920.0,0
self_hist_career_ctrl_sec_per15_std,4,3.0895949602127075,0.0004926143155898899,756.0,0
self_hist_d730_body_attempt_share_std,4,2.8030887842178345,0.0004918713020742871,754.0,0
opp_hist_f1_body_acc_mean,4,2.832738757133484,0.0004918652484775521,813.0,0
opp_hist_career_distance_attempt_share_mean,4,3.944144308567047,0.0004892318575002719,831.0,0
self_hist_d730_control_share_mean,4,2.9981436133384705,0.0004892095967079513,864.5,0
opp_hist_d730_r3_minus_r1_td_attempted_mean,4,2.340313673019409,0.00048734665324445814,833.5,0
opp_hist_f3_r2_distance_attempted_mean,4,3.397408425807953,0.00048727708781370893,807.5,0
opp_hist_d730_r3_minus_r1_clinch_attempted_std,4,1.660600185394287,0.00048709812108427286,978.0,0
diff_hist_d730_body_acc_mean,4,4.512292146682739,0.00048641168541507795,767.0,0
self_hist_f3_head_landed_per15_mean,4,1.4906431436538696,0.0004853994178120047,978.0,0
diff_hist_d730_r3_minus_r1_clinch_attempted_mean,4,3.8448365926742554,0.00048509410771657713,827.5,0
diff_hist_f3_head_attempted_per15_mean,4,1.173282265663147,0.0004846793890465051,978.0,0
self_hist_career_sub_att_per15_mean,4,0.8803846836090088,0.00048416672507300973,978.0,0
opp_hist_career_r3_minus_r1_distance_attempted_std,4,2.19907808303833,0.00048293232975993305,869.5,0
diff_hist_f1_sub_attempts_per_control_min_mean,4,2.7854626178741455,0.0004794187843799591,775.0,0
diff_hist_career_r2_ground_attempted_mean,4,3.560004234313965,0.0004787466605193913,733.5,0
diff_hist_d730_body_attempted_per15_mean,4,2.011669099330902,0.0004777485446538776,892.5,0
opp_hist_d730_r1_clinch_attempted_std,4,2.8476932048797607,0.0004774179142259527,825.5,0
opp_hist_d730_head_attempt_share_std,4,2.549030065536499,0.0004767871869262308,907.5,0
diff_hist_f3_td_landed_per15_mean,4,3.2961045503616333,0.00047647993051214144,769.5,0
self_hist_career_r2_minus_r1_distance_attempted_mean,4,1.8507000803947449,0.00047639817057643086,812.5,0
self_hist_f3_kd_per100_sig_landed_mean,4,1.9201815128326416,0.00047587277367711067,996.0,0
opp_hist_f1_r1_clinch_attempted_mean,4,2.315516233444214,0.0004752807435579598,948.5,0
self_hist_d730_r2_minus_r1_td_attempted_std,4,2.803190231323242,0.00047490306315012276,978.0,0
opp_hist_f1_clinch_attempted_per15_mean,4,2.457740843296051,0.0004737960553029552,818.0,0
self_hist_d730_clinch_acc_std,4,2.3295319080352783,0.00047061737859621644,837.0,0
self_hist_f3_body_attempted_per15_std,4,1.8079009056091309,0.000469994600280188,960.5,0
opp_hist_d730_r2_sig_str_attempted_mean,4,2.6935524940490723,0.0004698689663200639,834.5,0
self_hist_d730_r2_minus_r1_distance_attempted_std,4,2.617042899131775,0.0004684198647737503,846.0,0
diff_hist_career_control_share_mean,4,3.26676481962204,0.0004683300430770032,734.0,0
diff_hist_career_r2_distance_attempted_mean,4,3.6770299673080444,0.0004661546117858961,818.0,0
opp_hist_career_ground_attempted_per15_std,4,2.598951816558838,0.0004653430587495677,930.5,0
diff_hist_f3_distance_landed_per15_std,4,1.8058701753616333,0.0004644311557058245,891.5,0
diff_hist_f3_body_landed_per15_std,4,2.411976158618927,0.00046347174065886065,822.0,0
opp_hist_career_r2_ground_attempted_mean,4,2.405522048473358,0.00046282793482532725,891.0,0
diff_hist_f3_total_str_attempted_per15_std,4,2.178051471710205,0.0004627327944035642,944.5,0
self_hist_career_sub_attempts_per_control_min_std,4,2.0154091119766235,0.00046267481593531556,950.5,0
opp_hist_f3_sub_att_per15_mean,4,2.1475683450698853,0.00046232505701482296,927.5,0
self_hist_f3_body_landed_per15_mean,4,2.0733017921447754,0.00046223512617871165,857.5,0
opp_hist_d730_ground_attempt_share_mean,4,2.7551244497299194,0.0004619402825483121,954.5,0
self_hist_d730_r1_sig_str_landed_std,4,2.2069069147109985,0.00046169818961061537,863.0,0
diff_hist_career_r2_minus_r1_td_attempted_std,4,1.9264363050460815,0.0004611790645867586,978.0,0
self_hist_career_clinch_attempt_share_std,4,1.3329930305480957,0.00046055001439526677,978.0,0
opp_hist_d730_rounds_observed_std,4,2.3151992559432983,0.0004597999795805663,809.5,0
diff_hist_d730_leg_attempted_per15_mean,4,2.9191408157348633,0.000459609909739811,928.5,0
self_hist_f3_ground_attempted_per15_mean,4,2.124890089035034,0.00045543770829681307,891.0,0
self_hist_f3_elapsed_seconds_std,4,1.94750314950943,0.000454883323982358,869.0,0
self_hist_d730_r3_sig_str_attempted_std,4,1.5531028509140015,0.00045453166239894927,996.0,0
opp_hist_f3_ground_attempt_share_std,4,4.109602689743042,0.000453600448963698,800.0,0
diff_hist_d730_r3_td_attempted_std,4,2.573671817779541,0.0004523646493908018,998.0,0
diff_hist_d730_r3_distance_attempted_mean,4,1.133851408958435,0.00045156528358347714,996.0,0
diff_hist_d730_head_attempted_per15_mean,4,2.3252369165420532,0.0004513790918281302,820.5,0
diff_hist_d730_r2_distance_attempted_mean,4,3.4324615597724915,0.00045061959099257365,812.5,0
diff_hist_f3_r3_minus_r1_distance_attempted_std,4,3.1726268529891968,0.00044980199163546786,853.5,0
opp_hist_f3_r3_sig_str_landed_std,4,3.801458954811096,0.0004494705572142266,746.5,0
self_hist_d730_r3_minus_r1_sig_str_attempted_mean,4,2.7737355828285217,0.0004494149688980542,786.0,0
self_hist_career_r3_sig_str_attempted_mean,4,3.3517807722091675,0.0004469693449209444,785.0,0
diff_hist_d730_r1_ctrl_sec_mean,4,1.9563922882080078,0.00044614277430810034,961.5,0
diff_hist_f1_control_share_mean,4,4.108897686004639,0.00044305166375124827,807.5,0
self_hist_career_r3_minus_r1_sig_str_attempted_mean,4,4.024982929229736,0.0004422731653903611,832.0,0
diff_hist_career_r2_sig_str_landed_std,4,1.6888464093208313,0.0004419172037160024,933.0,0
self_hist_d730_r2_distance_attempted_std,4,3.382290840148926,0.00044187628373038024,866.0,0
diff_hist_d730_rev_per15_mean,4,2.857233464717865,0.0004407886153785512,739.5,0
self_hist_career_head_attempted_per15_mean,4,2.7579498291015625,0.00043971952982246876,850.5,0
diff_hist_f3_r2_distance_attempted_std,4,2.7324353456497192,0.0004393970957607962,893.5,0
diff_hist_d730_r3_minus_r1_distance_attempted_mean,4,1.0972946882247925,0.000438942777691409,978.0,0
opp_hist_f1_td_attempted_per15_mean,4,3.150460720062256,0.00043826318869832903,866.0,0
diff_hist_f1_ground_attempt_share_mean,4,2.9565844535827637,0.00043803209700854495,834.0,0
self_hist_f3_r3_ctrl_sec_mean,4,2.378102123737335,0.00043739146713051014,896.0,0
opp_hist_d730_r2_minus_r1_ctrl_sec_std,4,3.3665140867233276,0.0004368337322375737,800.0,0
diff_hist_career_total_str_attempted_per15_mean,4,1.378706932067871,0.0004357424040790647,998.0,0
self_hist_career_clinch_attempted_per15_mean,4,2.9907150268554688,0.000435197762271855,801.5,0
self_hist_career_r2_clinch_attempted_std,4,2.1490782499313354,0.00043438396824058145,821.5,0
opp_hist_f3_ctrl_sec_per15_std,4,2.0649079084396362,0.0004336219426477328,808.5,0
diff_hist_career_r3_td_attempted_mean,4,1.605414628982544,0.00043277599615976214,978.0,0
opp_hist_d730_r2_minus_r1_clinch_attempted_std,4,2.1493974924087524,0.0004325113841332495,945.5,0
self_hist_f3_r2_distance_attempted_mean,4,1.9425735473632812,0.0004324749097577296,920.5,0
diff_hist_f3_leg_attempt_share_mean,4,2.445382297039032,0.00043123780051246285,875.0,0
diff_hist_f3_distance_acc_mean,4,2.016933500766754,0.0004308411662350409,776.0,0
opp_hist_d730_kd_per15_std,4,2.104826807975769,0.0004307936178520322,958.0,0
self_hist_f1_r2_minus_r1_sig_str_landed_mean,4,3.9494221210479736,0.00043003293103538454,797.0,0
opp_hist_f3_sub_attempts_per_control_min_std,4,3.3047631978988647,0.0004295637190807611,798.0,0
opp_hist_career_sub_attempts_per_control_min_std,4,1.9877083897590637,0.0004292150042601861,963.5,0
self_hist_career_r1_sig_str_attempted_mean,4,3.7400065660476685,0.000429065155913122,776.5,0
self_hist_d730_r2_minus_r1_distance_attempted_mean,4,1.8194167017936707,0.00042882259003818035,815.5,0
self_hist_d730_sig_str_attempted_per15_mean,4,3.0476980209350586,0.00042813256732188165,860.0,0
opp_hist_f3_total_str_landed_per15_mean,4,2.201108455657959,0.000425494450610131,912.0,0
opp_hist_f1_clinch_acc_mean,4,2.8515396118164062,0.0004229537444189191,842.0,0
opp_hist_f3_body_attempt_share_mean,4,1.9396505951881409,0.0004209928010823205,880.0,0
opp_hist_career_r2_sig_str_attempted_mean,4,2.033800482749939,0.0004204410142847337,906.5,0
diff_hist_d730_body_attempt_share_mean,4,1.9385945796966553,0.00041930047154892236,893.5,0
diff_hist_career_r3_minus_r1_td_attempted_mean,4,2.146780490875244,0.0004192653432255611,827.5,0
diff_hist_d730_elapsed_seconds_std,4,2.6540274620056152,0.0004183897763141431,924.0,0
diff_hist_f3_r2_clinch_attempted_mean,4,2.48612380027771,0.0004149930755374953,845.0,0
opp_hist_f3_clinch_acc_std,4,2.1212945580482483,0.000414259237004444,834.5,0
self_hist_f3_total_acc_std,4,2.198416531085968,0.0004132616777496878,901.0,0
self_hist_d730_clinch_attempted_per15_std,4,2.6527260541915894,0.0004111581511097029,894.5,0
diff_hist_f3_head_landed_per15_mean,4,2.8713412284851074,0.00040867186908144504,917.5,0
diff_hist_d730_body_acc_std,4,2.239693284034729,0.00040829590216162615,869.5,0
opp_hist_f3_leg_landed_per15_std,4,2.533954381942749,0.0004074157477589324,837.0,0
self_hist_career_leg_acc_std,4,3.248012065887451,0.0004072373303642962,933.5,0
diff_hist_f3_r3_minus_r1_distance_attempted_mean,4,1.2521498203277588,0.00040462129982188344,978.0,0
diff_hist_d730_ground_attempt_share_std,4,1.8175847232341766,0.00040429490036331117,849.0,0
diff_hist_f3_r2_minus_r1_ctrl_sec_std,4,2.93144690990448,0.0004034278535982594,812.5,0
opp_hist_d730_head_attempted_per15_mean,4,2.1630903482437134,0.0004030645650345832,878.0,0
diff_hist_f3_rev_per15_mean,4,3.4464555978775024,0.0004011441269540228,759.0,0
self_hist_f3_r2_ctrl_sec_std,4,2.4719479084014893,0.0004011438722955063,850.0,0
diff_hist_f3_r2_distance_attempted_mean,4,2.229340434074402,0.0003993810751126148,931.5,0
self_hist_career_kd_per15_std,4,0.7247481346130371,0.00039920807466842234,998.0,0
diff_hist_career_body_acc_std,4,1.786191701889038,0.00039903875222080387,985.5,0
diff_hist_f3_r2_ground_attempted_std,4,3.5567965507507324,0.0003958360248361714,900.5,0
self_hist_f3_control_share_mean,4,2.2325109243392944,0.00039440936234313995,869.0,0
opp_hist_f3_sig_acc_std,4,2.530132532119751,0.0003928370133507997,827.5,0
diff_hist_f1_ctrl_sec_per15_mean,4,0.9250937700271606,0.00039252120768651366,996.0,0
diff_hist_f1_r2_minus_r1_ground_attempted_mean,4,2.1364023089408875,0.0003906322817783803,869.5,0
opp_hist_d730_body_attempted_per15_std,4,3.3925678730010986,0.0003894184992532246,868.5,0
diff_hist_career_r3_minus_r1_td_attempted_std,4,3.06389844417572,0.0003882110395352356,866.5,0
self_hist_career_r1_clinch_attempted_std,4,2.4467828273773193,0.00038816836604382843,861.0,0
self_hist_d730_r3_minus_r1_td_attempted_mean,4,1.1572390794754028,0.00038524935371242464,986.0,0
diff_hist_f3_r1_td_attempted_mean,4,2.2783766984939575,0.0003851064757327549,917.5,0
opp_hist_career_r2_minus_r1_clinch_attempted_std,4,2.314411699771881,0.00038278701322269626,989.0,0
opp_hist_f1_r3_minus_r1_ctrl_sec_mean,4,2.698818027973175,0.00038276577834039927,936.5,0
opp_hist_career_total_str_landed_per15_std,4,2.3330817222595215,0.0003817040051217191,912.0,0
self_hist_f3_r3_ctrl_sec_std,4,1.8908171653747559,0.0003806715685641393,888.0,0
self_hist_f1_body_landed_per15_mean,4,2.739390254020691,0.0003802761493716389,901.5,0
diff_hist_career_total_acc_std,4,2.204324960708618,0.00038002086512278765,839.5,0
opp_hist_d730_r3_td_attempted_std,4,2.2592009902000427,0.000379615361453034,902.0,0
self_hist_f3_body_landed_per15_std,4,3.51588773727417,0.0003793231153395027,805.5,0
opp_hist_career_r3_sig_str_landed_mean,4,2.08342045545578,0.00037918894668109715,853.0,0
self_hist_d730_distance_landed_per15_std,4,3.5214701890945435,0.00037883969343965873,827.0,0
diff_hist_career_sig_acc_mean,4,2.055464267730713,0.0003785760491155088,868.5,0
diff_hist_f3_r3_minus_r1_sig_str_landed_mean,4,0.864506721496582,0.0003773437929339707,978.0,0
opp_hist_career_sig_str_attempted_per15_mean,4,2.9376429319381714,0.00037712036282755435,865.0,0
opp_hist_f3_clinch_landed_per15_std,4,0.9347015619277954,0.00037692143814638257,978.0,0
opp_hist_d730_kd_per100_sig_landed_std,4,3.5443469882011414,0.00037673178667319007,930.0,0
opp_hist_f3_head_landed_per15_std,4,1.308587670326233,0.00037597445771098137,998.0,0
opp_hist_f3_kd_per15_mean,4,2.213060736656189,0.0003746137153939344,923.0,0
diff_hist_d730_r2_minus_r1_sig_str_attempted_std,4,2.7886877059936523,0.000373829978343565,927.0,0
opp_hist_d730_rev_per15_mean,4,0.8879473209381104,0.0003732091572601348,978.0,0
opp_hist_f1_body_landed_per15_mean,4,2.6525604724884033,0.00037240459641907364,839.5,0
diff_hist_f3_ground_attempted_per15_std,4,0.9863024353981018,0.00037220161175355315,978.0,0
opp_hist_career_total_str_landed_per15_mean,4,0.7390391230583191,0.0003716092905960977,978.0,0
opp_hist_d730_r2_ctrl_sec_std,4,1.0288814306259155,0.0003715260827448219,978.0,0
self_hist_f3_r3_minus_r1_ctrl_sec_std,4,2.265783190727234,0.00037136793253012,864.5,0
opp_hist_d730_r2_clinch_attempted_mean,4,3.2658761739730835,0.0003708752919919789,869.5,0
diff_hist_career_td_landed_per15_std,4,2.610569953918457,0.00037041993346065283,853.0,0
opp_hist_career_body_attempted_per15_std,4,3.2187966108322144,0.00037017457361798733,853.5,0
diff_hist_career_kd_per100_sig_landed_mean,4,1.7674170136451721,0.0003699582302942872,831.0,0
self_hist_career_elapsed_seconds_mean,4,2.4712084531784058,0.0003699407970998436,873.5,0
self_hist_d730_r3_td_attempted_mean,4,2.0625545382499695,0.0003699144144775346,847.5,0
self_hist_f3_body_attempt_share_mean,4,3.8093342781066895,0.00036808810546062887,864.0,0
self_hist_d730_r2_minus_r1_ground_attempted_mean,4,2.6132954955101013,0.00036806443677050993,932.0,0
opp_hist_d730_ground_attempt_share_std,4,0.9677653908729553,0.000367658183677122,978.0,0
opp_hist_career_leg_landed_per15_std,4,2.2724181413650513,0.0003669774014269933,860.5,0
self_hist_f3_r1_ctrl_sec_std,4,2.60380220413208,0.0003656759290606715,836.0,0
opp_hist_f3_r2_minus_r1_ctrl_sec_std,4,1.9667630791664124,0.00036521299625746906,839.0,0
opp_history_fights,4,1.7947161197662354,0.00036521258880384266,978.0,0
diff_hist_career_ground_attempted_per15_std,4,1.3582478761672974,0.00036372357863001525,978.0,0
diff_hist_career_sig_acc_std,4,3.6828949451446533,0.0003635782341007143,833.0,0
opp_hist_d730_distance_landed_per15_std,4,1.8121488094329834,0.0003625955432653427,969.0,0
self_hist_f3_sub_att_per15_std,4,2.0730077028274536,0.0003604066987463739,990.5,0
diff_hist_f3_elapsed_seconds_std,4,2.4975739121437073,0.00035954034683527425,822.0,0
diff_hist_career_distance_attempted_per15_mean,4,2.1036826372146606,0.00035865179961547256,836.0,0
self_hist_f3_sig_str_landed_per15_std,4,3.5083364248275757,0.00035859511990565807,897.5,0
opp_hist_f1_clinch_landed_per15_mean,4,2.0452616810798645,0.0003581024066079408,883.5,0
self_hist_career_r2_sig_str_attempted_mean,4,2.3598053455352783,0.00035749048402067274,858.0,0
opp_hist_d730_leg_attempt_share_std,4,2.6945440769195557,0.0003572069254005328,860.5,0
diff_hist_f1_r1_distance_attempted_mean,4,2.7502697110176086,0.00035699062573257834,942.5,0
self_hist_career_sig_str_landed_per15_std,4,2.613913059234619,0.00035652489168569446,861.5,0
diff_hist_d730_r2_minus_r1_ctrl_sec_mean,4,3.572351098060608,0.0003521594626363367,801.0,0
diff_hist_career_distance_acc_mean,4,2.44143009185791,0.00035154616853105836,936.0,0
opp_hist_career_rev_per15_std,4,2.176731586456299,0.00035139534156769514,884.0,0
diff_hist_career_r2_minus_r1_clinch_attempted_mean,4,2.322827696800232,0.0003510458627715707,848.5,0
self_hist_f3_r2_minus_r1_ground_attempted_mean,4,1.3315868973731995,0.00034976096503669396,970.0,0
opp_hist_career_r3_clinch_attempted_std,4,1.260542392730713,0.0003492638061288744,996.0,0
self_hist_f3_r2_minus_r1_clinch_attempted_mean,4,2.6047197580337524,0.00034893741394625977,911.0,0
opp_hist_f3_sig_str_landed_per15_mean,4,1.352283239364624,0.00034889380913227797,996.0,0
self_hist_d730_r3_distance_attempted_mean,4,1.5456548929214478,0.0003475120465736836,901.5,0
diff_hist_f3_r2_minus_r1_ground_attempted_std,4,2.11815083026886,0.0003472557582426816,898.0,0
self_hist_f3_head_attempt_share_std,4,2.419112503528595,0.00034718996175797656,833.0,0
self_hist_d730_td_landed_per15_mean,4,1.0401691198349,0.000346904038451612,978.0,0
diff_hist_f1_r1_ground_attempted_mean,4,2.580896735191345,0.000345714608556591,833.0,0
opp_hist_career_clinch_attempted_per15_std,4,1.7237565517425537,0.000345429296430666,896.5,0
opp_hist_career_rounds_observed_mean,4,1.9071484804153442,0.0003454103643889539,915.0,0
self_hist_d730_r3_td_attempted_std,4,2.197866976261139,0.00034514180151745677,833.5,0
self_hist_career_r3_sig_str_landed_mean,4,2.3794736862182617,0.00034340722413617186,977.0,0
opp_hist_d730_ground_landed_per15_std,4,0.8861726522445679,0.0003431168443057686,936.5,0
diff_hist_career_ground_attempted_per15_mean,4,1.7949860095977783,0.00034275444340892136,978.0,0
diff_hist_f3_td_landed_per15_std,4,2.797600507736206,0.00034214572224300355,899.5,0
diff_hist_career_clinch_landed_per15_std,4,1.3615484237670898,0.0003409793134778738,978.0,0
self_hist_d730_td_attempted_per15_mean,4,2.6475415229797363,0.0003407820804568473,867.5,0
diff_hist_f3_sig_str_landed_per15_std,4,0.9962425827980042,0.00033935834653675556,996.0,0
opp_hist_career_r1_sig_str_landed_std,4,2.954922676086426,0.00033911703212652355,902.0,0
self_hist_f3_r2_minus_r1_ground_attempted_std,4,1.0622397661209106,0.00033872868516482413,978.0,0
self_hist_d730_r1_ctrl_sec_mean,4,2.342557668685913,0.0003367560639162548,929.0,0
diff_hist_d730_distance_acc_std,4,2.3040454536676407,0.0003355957451276481,866.5,0
self_hist_f3_r2_sig_str_attempted_std,4,2.8848637342453003,0.00033504675957374275,850.5,0
self_hist_d730_control_share_std,4,2.008103609085083,0.0003345665172673762,854.0,0
self_hist_f1_ground_landed_per15_mean,4,2.1711183190345764,0.0003314509231131524,874.0,0
self_hist_f1_ground_acc_mean,4,2.203983187675476,0.00033142771280836314,899.0,0
self_hist_d730_r1_td_attempted_mean,4,3.153252363204956,0.0003311237960588187,865.5,0
diff_hist_career_r3_minus_r1_sig_str_attempted_std,4,1.9689318537712097,0.0003308590821688995,845.5,0
self_hist_f3_kd_per100_sig_landed_std,4,2.482006549835205,0.0003294296038802713,894.5,0
diff_hist_career_head_landed_per15_std,4,2.6087639331817627,0.0003289179803687148,955.5,0
diff_hist_f3_r1_clinch_attempted_mean,4,2.2125004529953003,0.0003284810336481314,952.5,0
opp_hist_f3_r3_sig_str_landed_mean,4,2.0313663482666016,0.0003267841966589913,879.5,0
opp_hist_career_leg_attempted_per15_std,4,2.216136336326599,0.00032626971369609237,864.0,0
diff_hist_f3_r2_ctrl_sec_mean,4,1.2589364051818848,0.00032579929757048376,975.5,0
diff_hist_career_leg_landed_per15_mean,4,3.5151914954185486,0.0003250915542594157,904.5,0
opp_hist_f1_r1_ctrl_sec_mean,4,2.002778172492981,0.00032457533961860463,937.0,0
opp_hist_d730_r3_clinch_attempted_std,4,2.6570911407470703,0.00032391087734140456,998.0,0
opp_hist_f3_r2_ctrl_sec_std,4,1.894446849822998,0.0003234625546610914,929.5,0
opp_hist_d730_ground_acc_mean,4,2.8561774492263794,0.000322984647937119,950.5,0
opp_hist_f3_r3_sig_str_attempted_mean,4,1.9163017868995667,0.0003226000044378452,955.5,0
diff_hist_d730_td_landed_per15_mean,4,2.435649037361145,0.0003223121602786705,925.5,0
opp_hist_f3_r2_distance_attempted_std,4,2.0223352313041687,0.0003201126819476485,866.5,0
self_hist_d730_r2_sig_str_landed_std,4,1.8844763040542603,0.0003183143235219177,972.5,0
diff_hist_f3_r1_ground_attempted_mean,4,1.2277281284332275,0.00031795602990314364,957.0,0
opp_hist_d730_sig_str_attempted_per15_mean,4,1.649912178516388,0.0003170019554090686,875.5,0
self_hist_d730_body_landed_per15_std,4,1.7738201022148132,0.000316812853270676,898.5,0
diff_hist_d730_sub_attempts_per_control_min_mean,4,2.012064814567566,0.00031635982304578647,965.5,0
opp_hist_f3_kd_per15_std,4,2.2136844396591187,0.0003154805635858793,986.0,0
opp_hist_career_r3_sig_str_landed_std,4,2.631042003631592,0.0003144638176308945,900.0,0
opp_hist_career_sig_acc_std,4,2.243286967277527,0.00031421783205587417,948.0,0
opp_hist_d730_total_acc_std,4,2.503048837184906,0.0003123098940704949,885.5,0
diff_hist_career_r3_sig_str_landed_std,4,2.1086621284484863,0.0003121169429505244,905.0,0
opp_hist_f3_r1_ground_attempted_std,4,2.517284393310547,0.0003120221372228116,996.0,0
self_hist_d730_body_acc_std,4,2.4467435479164124,0.000312015472445637,886.0,0
self_hist_career_r3_minus_r1_distance_attempted_mean,4,0.9972725510597229,0.00031173601746559143,978.0,0
opp_hist_f3_control_share_mean,4,1.5838215947151184,0.00031014046544441953,969.5,0
self_hist_f3_leg_landed_per15_std,4,1.5158278942108154,0.0003093353006988764,998.0,0
self_hist_career_ground_landed_per15_std,4,1.3309603929519653,0.0003085819771513343,978.0,0
self_hist_career_sig_str_landed_per15_mean,4,2.6369636058807373,0.00030777676875004545,864.5,0
diff_hist_f3_r3_sig_str_attempted_std,4,1.4049384593963623,0.000306915317196399,996.0,0
opp_hist_f1_kd_per15_mean,4,1.5043363571166992,0.0003055739653063938,918.5,0
opp_hist_f3_r2_minus_r1_td_attempted_mean,4,2.4993045330047607,0.00030395864087040536,985.5,0
diff_hist_f3_kd_per100_sig_landed_mean,4,1.9355166554450989,0.0003026355116162449,962.5,0
diff_hist_d730_r2_minus_r1_clinch_attempted_mean,4,1.8386092782020569,0.00030024443549336866,924.5,0
diff_hist_f1_body_landed_per15_mean,4,3.0274358987808228,0.00029788570827804506,863.5,0
diff_hist_f3_r2_minus_r1_clinch_attempted_std,4,3.0708271265029907,0.00029746273503405973,862.5,0
self_hist_career_total_str_landed_per15_mean,4,1.956717848777771,0.0002966223255498335,939.0,0
opp_hist_f3_r2_minus_r1_ground_attempted_std,4,2.647780179977417,0.00029532110420404933,943.0,0
opp_hist_career_clinch_landed_per15_mean,4,2.4657269716262817,0.00029521790202124976,884.0,0
diff_hist_f3_clinch_acc_std,4,2.065830171108246,0.0002949921472463757,954.5,0
opp_hist_f3_r2_ground_attempted_std,4,1.135036587715149,0.0002946199892903678,977.5,0
diff_hist_d730_clinch_attempt_share_std,4,2.241315245628357,0.00029378784165601246,914.5,0
opp_hist_d730_r1_distance_attempted_std,4,2.5094306468963623,0.0002933301730081439,895.0,0
self_hist_f1_ground_attempt_share_mean,4,2.0307312607765198,0.00029328890377655625,870.5,0
self_hist_f1_r1_td_attempted_mean,4,2.0187761783599854,0.00029170827474445105,998.0,0
opp_hist_d730_total_acc_mean,4,1.8316904306411743,0.0002902953274315223,865.5,0
diff_hist_d730_head_attempt_share_std,4,0.8613173961639404,0.0002902502310462296,996.0,0
self_hist_career_distance_attempted_per15_mean,4,2.3562514781951904,0.00029007717239437625,921.5,0
diff_hist_f1_td_landed_per15_mean,4,1.7541476488113403,0.0002897048834711313,978.0,0
self_hist_career_clinch_acc_std,4,2.007797956466675,0.00028910433320561424,940.0,0
self_hist_d730_total_acc_std,4,2.225705623626709,0.0002888600283768028,862.5,0
diff_hist_d730_r2_clinch_attempted_std,4,1.357523798942566,0.00028858616133220494,978.0,0
opp_hist_f3_r3_minus_r1_ctrl_sec_mean,4,2.3896377086639404,0.0002879066742025316,902.0,0
opp_hist_f3_clinch_attempted_per15_std,4,2.8719789385795593,0.00028713420033454895,943.0,0
opp_hist_f3_r2_minus_r1_td_attempted_std,4,2.094262659549713,0.0002859972883015871,994.5,0
self_hist_career_r3_clinch_attempted_std,4,2.344407558441162,0.00028576328986673616,907.5,0
self_hist_career_r2_sig_str_landed_std,4,2.0908822417259216,0.0002847484138328582,955.5,0
diff_hist_career_clinch_attempt_share_std,4,3.0525327920913696,0.0002812463353620842,881.5,0
opp_hist_d730_r3_ctrl_sec_mean,4,1.4257892370224,0.00027982799656456336,934.0,0
self_hist_f3_r2_ground_attempted_mean,4,2.129969835281372,0.00027811551990453154,953.0,0
opp_hist_d730_r3_distance_attempted_std,4,1.9452409148216248,0.00027745068291551434,967.0,0
self_hist_f1_control_share_mean,4,1.1682798862457275,0.00027735711773857474,998.0,0
diff_hist_f3_r2_minus_r1_td_attempted_std,4,2.8449730277061462,0.0002752609543676954,895.0,0
opp_hist_f1_kd_per100_sig_landed_mean,4,2.166589140892029,0.00027486911858431995,942.5,0
opp_hist_f3_r3_clinch_attempted_mean,4,3.088995575904846,0.00027435729862190783,893.0,0
self_hist_d730_r1_sig_str_attempted_std,4,1.3508386611938477,0.00027277201297692955,996.0,0
diff_hist_f3_clinch_attempt_share_mean,4,1.1681678295135498,0.0002718817559070885,978.0,0
opp_hist_f3_total_str_attempted_per15_mean,4,1.9177294969558716,0.0002717564857448451,931.0,0
diff_hist_f3_r2_minus_r1_sig_str_landed_mean,4,1.947054386138916,0.0002716776143643074,904.5,0
opp_hist_d730_r1_ctrl_sec_mean,4,2.0321820974349976,0.000271670549409464,903.0,0
self_hist_f1_r3_sig_str_attempted_mean,4,2.870582103729248,0.0002713645590119995,872.5,0
diff_hist_d730_r3_minus_r1_ctrl_sec_std,4,2.5156075954437256,0.0002698388780117966,865.0,0
self_hist_d730_leg_attempt_share_std,4,2.3184401988983154,0.0002698261887417175,911.0,0
opp_hist_d730_r2_distance_attempted_mean,4,1.7370057702064514,0.00026941495161736384,910.5,0
self_hist_f1_ground_attempted_per15_mean,4,0.9519901275634766,0.0002690287656150758,998.0,0
diff_hist_d730_r2_sig_str_attempted_mean,4,2.155306398868561,0.0002674344796105288,933.5,0
