fight_id,path,side,fighter_name,duration,target_control,realized_control,free_seconds,sim_distance_attempted,sim_distance_landed,sim_clinch_attempted,sim_clinch_landed,sim_ground_attempted,sim_ground_landed,sim_td_attempted,sim_td_landed,sim_standing_attempted,sim_standing_landed,sim_qualified_control_inflicted_seconds
5c69b019e6deee41,17,red,Belal Muhammad,1500.0,280.0,280.0,1220.0000000000005,330.0,139.0,14.0,11.0,0.0,0.0,0.0,0.0,344.0,150.0,0.0
5c69b019e6deee41,17,blue,Gabriel Bonfim,1500.0,280.0,280.0,1220.0000000000005,176.0,80.0,2.0,1.0,23.0,15.0,5.0,3.0,178.0,81.0,280.0
5c69b019e6deee41,18,red,Belal Muhammad,1500.0,60.0,60.0,1440.0,80.0,36.0,1.0,1.0,0.0,0.0,10.0,1.0,81.0,37.0,0.0
5c69b019e6deee41,18,blue,Gabriel Bonfim,1500.0,60.0,60.0,1440.0,129.0,73.0,7.0,5.0,3.0,2.0,9.0,2.0,136.0,78.0,60.0
5c69b019e6deee41,19,red,Belal Muhammad,1500.0,90.0,90.0,1410.0000000000002,177.0,66.0,4.0,3.0,0.0,0.0,14.0,3.0,181.0,69.0,20.0
5c69b019e6deee41,19,blue,Gabriel Bonfim,1500.0,90.0,90.0,1410.0000000000002,214.0,98.0,8.0,6.0,0.0,0.0,0.0,0.0,222.0,104.0,70.0
5d2eedd05081ed23,0,red,Matt Schnell,148.0,10.0,10.0,137.99999999999997,21.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,21.0,10.0,0.0
5d2eedd05081ed23,0,blue,Alessandro Costa,148.0,10.0,10.0,137.99999999999997,17.0,5.0,0.0,0.0,2.0,2.0,1.0,0.0,17.0,5.0,10.0
5d2eedd05081ed23,1,red,Matt Schnell,148.0,10.0,10.0,138.00000000000003,49.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,20.0,0.0
5d2eedd05081ed23,1,blue,Alessandro Costa,148.0,10.0,10.0,138.00000000000003,23.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,12.0,10.0
5d2eedd05081ed23,2,red,Matt Schnell,148.0,40.0,40.0,108.00000000000001,5.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,7.0,4.0,40.0
5d2eedd05081ed23,2,blue,Alessandro Costa,148.0,40.0,40.0,108.00000000000001,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0
5d2eedd05081ed23,3,red,Matt Schnell,148.0,20.0,20.0,128.00000000000003,11.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,20.0
5d2eedd05081ed23,3,blue,Alessandro Costa,148.0,20.0,20.0,128.00000000000003,18.0,7.0,1.0,0.0,4.0,3.0,0.0,0.0,19.0,7.0,0.0
5d2eedd05081ed23,4,red,Matt Schnell,148.0,0.0,0.0,148.0,7.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,8.0,3.0,0.0
5d2eedd05081ed23,4,blue,Alessandro Costa,148.0,0.0,0.0,148.0,8.0,3.0,1.0,0.0,16.0,13.0,0.0,0.0,9.0,3.0,0.0
5d2eedd05081ed23,5,red,Matt Schnell,148.0,0.0,0.0,148.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,8.0,0.0
5d2eedd05081ed23,5,blue,Alessandro Costa,148.0,0.0,0.0,148.0,22.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,26.0,10.0,0.0
5d2eedd05081ed23,6,red,Matt Schnell,148.0,0.0,0.0,148.0,23.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,26.0,6.0,0.0
5d2eedd05081ed23,6,blue,Alessandro Costa,148.0,0.0,0.0,148.0,76.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,42.0,0.0
5d2eedd05081ed23,7,red,Matt Schnell,148.0,30.0,30.0,117.99999999999999,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,30.0
5d2eedd05081ed23,7,blue,Alessandro Costa,148.0,30.0,30.0,117.99999999999999,13.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,14.0,5.0,0.0
5d2eedd05081ed23,8,red,Matt Schnell,148.0,20.0,10.0,138.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,2.0,0.0
5d2eedd05081ed23,8,blue,Alessandro Costa,148.0,20.0,10.0,138.0,9.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,10.0,5.0,10.0
5d2eedd05081ed23,9,red,Matt Schnell,148.0,50.0,50.0,98.00000000000003,24.0,6.0,0.0,0.0,8.0,5.0,0.0,0.0,24.0,6.0,20.0
5d2eedd05081ed23,9,blue,Alessandro Costa,148.0,50.0,50.0,98.00000000000003,19.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,6.0,30.0
5d2eedd05081ed23,10,red,Matt Schnell,148.0,40.0,40.0,107.99999999999999,21.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0
5d2eedd05081ed23,10,blue,Alessandro Costa,148.0,40.0,40.0,107.99999999999999,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,40.0
5d2eedd05081ed23,11,red,Matt Schnell,148.0,60.0,60.0,88.00000000000004,2.0,1.0,0.0,0.0,11.0,7.0,0.0,0.0,2.0,1.0,40.0
5d2eedd05081ed23,11,blue,Alessandro Costa,148.0,60.0,60.0,88.00000000000004,11.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,8.0,20.0
5d2eedd05081ed23,12,red,Matt Schnell,148.0,20.0,20.0,127.99999999999997,18.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,10.0
5d2eedd05081ed23,12,blue,Alessandro Costa,148.0,20.0,20.0,127.99999999999997,12.0,5.0,0.0,0.0,5.0,3.0,0.0,0.0,12.0,5.0,10.0
5d2eedd05081ed23,13,red,Matt Schnell,148.0,10.0,10.0,137.99999999999997,13.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0
5d2eedd05081ed23,13,blue,Alessandro Costa,148.0,10.0,10.0,137.99999999999997,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,10.0
5d2eedd05081ed23,14,red,Matt Schnell,148.0,20.0,20.0,128.00000000000003,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0
5d2eedd05081ed23,14,blue,Alessandro Costa,148.0,20.0,20.0,128.00000000000003,14.0,10.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,11.0,20.0
5d2eedd05081ed23,15,red,Matt Schnell,148.0,40.0,40.0,108.00000000000001,12.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,3.0,10.0
5d2eedd05081ed23,15,blue,Alessandro Costa,148.0,40.0,40.0,108.00000000000001,28.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,28.0,21.0,30.0
5d2eedd05081ed23,16,red,Matt Schnell,148.0,40.0,40.0,108.00000000000003,15.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,19.0,7.0,10.0
5d2eedd05081ed23,16,blue,Alessandro Costa,148.0,40.0,40.0,108.00000000000003,17.0,6.0,3.0,3.0,1.0,1.0,0.0,0.0,20.0,9.0,30.0
5d2eedd05081ed23,17,red,Matt Schnell,148.0,0.0,0.0,148.0,20.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0,22.0,7.0,0.0
5d2eedd05081ed23,17,blue,Alessandro Costa,148.0,0.0,0.0,148.0,28.0,13.0,0.0,0.0,2.0,1.0,0.0,0.0,28.0,13.0,0.0
5d2eedd05081ed23,18,red,Matt Schnell,148.0,20.0,20.0,128.00000000000006,7.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,10.0,5.0,0.0
5d2eedd05081ed23,18,blue,Alessandro Costa,148.0,20.0,20.0,128.00000000000006,16.0,7.0,3.0,1.0,3.0,3.0,1.0,1.0,19.0,8.0,20.0
5d2eedd05081ed23,19,red,Matt Schnell,148.0,10.0,10.0,138.0,15.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,17.0,4.0,10.0
5d2eedd05081ed23,19,blue,Alessandro Costa,148.0,10.0,10.0,138.0,43.0,20.0,1.0,0.0,15.0,13.0,0.0,0.0,44.0,20.0,0.0
90940d93d6e0998f,0,red,Marcus McGhee,900.0,0.0,0.0,900.0,106.0,43.0,9.0,7.0,3.0,2.0,9.0,4.0,115.0,50.0,0.0
90940d93d6e0998f,0,blue,John Yannis,900.0,0.0,0.0,900.0,168.0,53.0,9.0,4.0,17.0,11.0,0.0,0.0,177.0,57.0,0.0
90940d93d6e0998f,1,red,Marcus McGhee,900.0,250.0,250.0,650.0000000000001,46.0,18.0,6.0,3.0,0.0,0.0,0.0,0.0,52.0,21.0,250.0
90940d93d6e0998f,1,blue,John Yannis,900.0,250.0,250.0,650.0000000000001,104.0,33.0,5.0,4.0,10.0,6.0,0.0,0.0,109.0,37.0,0.0
90940d93d6e0998f,2,red,Marcus McGhee,900.0,250.0,250.0,649.9999999999999,157.0,59.0,8.0,7.0,0.0,0.0,5.0,1.0,165.0,66.0,10.0
90940d93d6e0998f,2,blue,John Yannis,900.0,250.0,250.0,649.9999999999999,179.0,67.0,4.0,3.0,1.0,0.0,0.0,0.0,183.0,70.0,240.0
90940d93d6e0998f,3,red,Marcus McGhee,900.0,200.0,200.0,699.9999999999995,152.0,57.0,13.0,7.0,0.0,0.0,0.0,0.0,165.0,64.0,200.0
90940d93d6e0998f,3,blue,John Yannis,900.0,200.0,200.0,699.9999999999995,186.0,81.0,1.0,1.0,0.0,0.0,0.0,0.0,187.0,82.0,0.0
90940d93d6e0998f,4,red,Marcus McGhee,900.0,160.0,160.0,739.9999999999998,106.0,39.0,38.0,26.0,0.0,0.0,4.0,2.0,144.0,65.0,40.0
90940d93d6e0998f,4,blue,John Yannis,900.0,160.0,160.0,739.9999999999998,120.0,45.0,3.0,3.0,0.0,0.0,0.0,0.0,123.0,48.0,120.0
90940d93d6e0998f,5,red,Marcus McGhee,900.0,150.0,150.0,750.0000000000003,53.0,24.0,2.0,1.0,13.0,9.0,1.0,0.0,55.0,25.0,120.0
90940d93d6e0998f,5,blue,John Yannis,900.0,150.0,150.0,750.0000000000003,54.0,17.0,5.0,4.0,0.0,0.0,1.0,1.0,59.0,21.0,30.0
90940d93d6e0998f,6,red,Marcus McGhee,900.0,270.0,270.0,629.9999999999998,73.0,29.0,0.0,0.0,0.0,0.0,5.0,1.0,73.0,29.0,270.0
90940d93d6e0998f,6,blue,John Yannis,900.0,270.0,270.0,629.9999999999998,93.0,39.0,18.0,12.0,12.0,11.0,0.0,0.0,111.0,51.0,0.0
90940d93d6e0998f,7,red,Marcus McGhee,900.0,70.0,70.0,830.0,60.0,26.0,1.0,1.0,17.0,14.0,1.0,1.0,61.0,27.0,70.0
90940d93d6e0998f,7,blue,John Yannis,900.0,70.0,70.0,830.0,118.0,48.0,5.0,4.0,1.0,1.0,1.0,1.0,123.0,52.0,0.0
90940d93d6e0998f,8,red,Marcus McGhee,900.0,200.0,200.0,700.0000000000002,96.0,41.0,2.0,0.0,0.0,0.0,3.0,1.0,98.0,41.0,120.0
90940d93d6e0998f,8,blue,John Yannis,900.0,200.0,200.0,700.0000000000002,86.0,32.0,10.0,9.0,0.0,0.0,4.0,1.0,96.0,41.0,80.0
90940d93d6e0998f,9,red,Marcus McGhee,900.0,150.0,150.0,750.0000000000002,94.0,38.0,8.0,7.0,0.0,0.0,4.0,1.0,102.0,45.0,80.0
90940d93d6e0998f,9,blue,John Yannis,900.0,150.0,150.0,750.0000000000002,61.0,20.0,13.0,13.0,2.0,2.0,4.0,0.0,74.0,33.0,70.0
90940d93d6e0998f,10,red,Marcus McGhee,900.0,300.0,294.99903990869075,605.0009600913097,113.0,54.0,8.0,7.0,0.0,0.0,0.0,0.0,121.0,61.0,294.99903990869075
90940d93d6e0998f,10,blue,John Yannis,900.0,300.0,294.99903990869075,605.0009600913097,124.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,45.0,0.0
90940d93d6e0998f,11,red,Marcus McGhee,900.0,130.0,130.0,770.0000000000001,79.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,37.0,120.0
90940d93d6e0998f,11,blue,John Yannis,900.0,130.0,130.0,770.0000000000001,77.0,30.0,0.0,0.0,5.0,2.0,0.0,0.0,77.0,30.0,10.0
90940d93d6e0998f,12,red,Marcus McGhee,900.0,160.0,160.0,740.0000000000001,160.0,66.0,12.0,8.0,5.0,4.0,8.0,3.0,172.0,74.0,160.0
90940d93d6e0998f,12,blue,John Yannis,900.0,160.0,160.0,740.0000000000001,72.0,29.0,7.0,5.0,3.0,1.0,10.0,3.0,79.0,34.0,0.0
90940d93d6e0998f,13,red,Marcus McGhee,900.0,90.0,90.0,810.0000000000001,32.0,15.0,25.0,21.0,0.0,0.0,0.0,0.0,57.0,36.0,90.0
90940d93d6e0998f,13,blue,John Yannis,900.0,90.0,90.0,810.0000000000001,92.0,39.0,26.0,16.0,0.0,0.0,0.0,0.0,118.0,55.0,0.0
90940d93d6e0998f,14,red,Marcus McGhee,900.0,0.0,0.0,900.0,322.0,136.0,2.0,2.0,0.0,0.0,4.0,2.0,324.0,138.0,0.0
90940d93d6e0998f,14,blue,John Yannis,900.0,0.0,0.0,900.0,72.0,32.0,2.0,1.0,8.0,6.0,0.0,0.0,74.0,33.0,0.0
90940d93d6e0998f,15,red,Marcus McGhee,900.0,220.0,220.0,680.0000000000003,106.0,48.0,6.0,5.0,5.0,5.0,0.0,0.0,112.0,53.0,160.0
90940d93d6e0998f,15,blue,John Yannis,900.0,220.0,220.0,680.0000000000003,45.0,14.0,6.0,6.0,28.0,19.0,0.0,0.0,51.0,20.0,60.0
90940d93d6e0998f,16,red,Marcus McGhee,900.0,290.0,290.0,610.0000000000001,38.0,18.0,4.0,4.0,9.0,5.0,9.0,2.0,42.0,22.0,110.0
90940d93d6e0998f,16,blue,John Yannis,900.0,290.0,290.0,610.0000000000001,43.0,10.0,20.0,15.0,0.0,0.0,0.0,0.0,63.0,25.0,180.0
90940d93d6e0998f,17,red,Marcus McGhee,900.0,230.0,230.0,670.0000000000002,35.0,18.0,11.0,6.0,21.0,16.0,0.0,0.0,46.0,24.0,220.0
90940d93d6e0998f,17,blue,John Yannis,900.0,230.0,230.0,670.0000000000002,117.0,47.0,1.0,1.0,0.0,0.0,0.0,0.0,118.0,48.0,10.0
90940d93d6e0998f,18,red,Marcus McGhee,900.0,270.0,270.0,630.0,121.0,46.0,0.0,0.0,18.0,11.0,5.0,2.0,121.0,46.0,50.0
90940d93d6e0998f,18,blue,John Yannis,900.0,270.0,270.0,630.0,32.0,8.0,5.0,3.0,1.0,1.0,2.0,0.0,37.0,11.0,220.0
90940d93d6e0998f,19,red,Marcus McGhee,900.0,0.0,0.0,900.0,157.0,63.0,16.0,11.0,0.0,0.0,4.0,0.0,173.0,74.0,0.0
90940d93d6e0998f,19,blue,John Yannis,900.0,0.0,0.0,900.0,92.0,30.0,8.0,8.0,0.0,0.0,2.0,2.0,100.0,38.0,0.0
98e77712f99956ff,0,red,Priscila Cachoeira,222.0,100.0,100.0,121.99999999999999,21.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,11.0,10.0
98e77712f99956ff,0,blue,Chelsea Chandler,222.0,100.0,100.0,121.99999999999999,22.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,8.0,90.0
98e77712f99956ff,1,red,Priscila Cachoeira,222.0,90.0,90.0,131.99999999999997,6.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,1.0,0.0
98e77712f99956ff,1,blue,Chelsea Chandler,222.0,90.0,90.0,131.99999999999997,37.0,15.0,0.0,0.0,53.0,41.0,0.0,0.0,37.0,15.0,90.0
98e77712f99956ff,2,red,Priscila Cachoeira,222.0,20.0,20.0,202.0,18.0,8.0,0.0,0.0,1.0,1.0,3.0,2.0,18.0,8.0,20.0
98e77712f99956ff,2,blue,Chelsea Chandler,222.0,20.0,20.0,202.0,58.0,31.0,13.0,10.0,0.0,0.0,0.0,0.0,71.0,41.0,0.0
98e77712f99956ff,3,red,Priscila Cachoeira,222.0,60.0,60.0,162.00000000000003,19.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,21.0,9.0,0.0
98e77712f99956ff,3,blue,Chelsea Chandler,222.0,60.0,60.0,162.00000000000003,38.0,17.0,1.0,1.0,27.0,18.0,1.0,0.0,39.0,18.0,60.0
98e77712f99956ff,4,red,Priscila Cachoeira,222.0,30.0,30.0,192.0,38.0,17.0,2.0,1.0,0.0,0.0,0.0,0.0,40.0,18.0,10.0
98e77712f99956ff,4,blue,Chelsea Chandler,222.0,30.0,30.0,192.0,33.0,12.0,0.0,0.0,9.0,6.0,1.0,0.0,33.0,12.0,20.0
98e77712f99956ff,5,red,Priscila Cachoeira,222.0,30.0,30.0,191.99999999999997,42.0,16.0,0.0,0.0,7.0,4.0,0.0,0.0,42.0,16.0,0.0
98e77712f99956ff,5,blue,Chelsea Chandler,222.0,30.0,30.0,191.99999999999997,29.0,18.0,1.0,1.0,2.0,1.0,1.0,1.0,30.0,19.0,30.0
98e77712f99956ff,6,red,Priscila Cachoeira,222.0,20.0,20.0,202.00000000000003,15.0,5.0,10.0,7.0,0.0,0.0,0.0,0.0,25.0,12.0,0.0
98e77712f99956ff,6,blue,Chelsea Chandler,222.0,20.0,20.0,202.00000000000003,27.0,17.0,0.0,0.0,7.0,6.0,1.0,0.0,27.0,17.0,20.0
98e77712f99956ff,7,red,Priscila Cachoeira,222.0,50.0,50.0,171.99999999999994,34.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,36.0,16.0,30.0
98e77712f99956ff,7,blue,Chelsea Chandler,222.0,50.0,50.0,171.99999999999994,34.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,18.0,20.0
98e77712f99956ff,8,red,Priscila Cachoeira,222.0,20.0,20.0,202.00000000000006,57.0,19.0,0.0,0.0,3.0,2.0,0.0,0.0,57.0,19.0,0.0
98e77712f99956ff,8,blue,Chelsea Chandler,222.0,20.0,20.0,202.00000000000006,121.0,48.0,7.0,2.0,0.0,0.0,0.0,0.0,128.0,50.0,20.0
98e77712f99956ff,9,red,Priscila Cachoeira,222.0,0.0,0.0,222.0,52.0,28.0,2.0,1.0,0.0,0.0,0.0,0.0,54.0,29.0,0.0
98e77712f99956ff,9,blue,Chelsea Chandler,222.0,0.0,0.0,222.0,61.0,39.0,5.0,3.0,0.0,0.0,1.0,1.0,66.0,42.0,0.0
98e77712f99956ff,10,red,Priscila Cachoeira,222.0,80.0,80.0,141.99999999999994,38.0,24.0,5.0,5.0,0.0,0.0,0.0,0.0,43.0,29.0,0.0
98e77712f99956ff,10,blue,Chelsea Chandler,222.0,80.0,80.0,141.99999999999994,57.0,25.0,1.0,0.0,1.0,1.0,1.0,0.0,58.0,25.0,80.0
98e77712f99956ff,11,red,Priscila Cachoeira,222.0,40.0,40.0,182.0000000000001,32.0,12.0,0.0,0.0,2.0,1.0,1.0,1.0,32.0,12.0,0.0
98e77712f99956ff,11,blue,Chelsea Chandler,222.0,40.0,40.0,182.0000000000001,58.0,31.0,6.0,5.0,9.0,6.0,0.0,0.0,64.0,36.0,40.0
98e77712f99956ff,12,red,Priscila Cachoeira,222.0,100.0,100.0,122.0,22.0,13.0,2.0,1.0,0.0,0.0,1.0,1.0,24.0,14.0,50.0
98e77712f99956ff,12,blue,Chelsea Chandler,222.0,100.0,100.0,122.0,58.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,28.0,50.0
98e77712f99956ff,13,red,Priscila Cachoeira,222.0,10.0,10.0,212.0,74.0,28.0,2.0,1.0,1.0,1.0,0.0,0.0,76.0,29.0,0.0
98e77712f99956ff,13,blue,Chelsea Chandler,222.0,10.0,10.0,212.0,50.0,22.0,12.0,8.0,8.0,7.0,2.0,0.0,62.0,30.0,10.0
98e77712f99956ff,14,red,Priscila Cachoeira,222.0,20.0,20.0,202.0,38.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,18.0,10.0
98e77712f99956ff,14,blue,Chelsea Chandler,222.0,20.0,20.0,202.0,41.0,18.0,4.0,4.0,14.0,10.0,3.0,2.0,45.0,22.0,10.0
98e77712f99956ff,15,red,Priscila Cachoeira,222.0,60.0,60.0,161.99999999999997,14.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,7.0,0.0
98e77712f99956ff,15,blue,Chelsea Chandler,222.0,60.0,60.0,161.99999999999997,68.0,39.0,3.0,2.0,0.0,0.0,1.0,1.0,71.0,41.0,60.0
98e77712f99956ff,16,red,Priscila Cachoeira,222.0,0.0,0.0,222.0,16.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,6.0,0.0
98e77712f99956ff,16,blue,Chelsea Chandler,222.0,0.0,0.0,222.0,19.0,9.0,10.0,4.0,0.0,0.0,1.0,0.0,29.0,13.0,0.0
98e77712f99956ff,17,red,Priscila Cachoeira,222.0,0.0,0.0,222.0,54.0,27.0,3.0,3.0,0.0,0.0,0.0,0.0,57.0,30.0,0.0
98e77712f99956ff,17,blue,Chelsea Chandler,222.0,0.0,0.0,222.0,36.0,19.0,9.0,7.0,7.0,4.0,1.0,1.0,45.0,26.0,0.0
98e77712f99956ff,18,red,Priscila Cachoeira,222.0,70.0,70.0,151.9999999999999,75.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,40.0,30.0
98e77712f99956ff,18,blue,Chelsea Chandler,222.0,70.0,70.0,151.9999999999999,36.0,17.0,0.0,0.0,22.0,19.0,2.0,0.0,36.0,17.0,40.0
98e77712f99956ff,19,red,Priscila Cachoeira,222.0,90.0,90.0,132.0,47.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,25.0,0.0
98e77712f99956ff,19,blue,Chelsea Chandler,222.0,90.0,90.0,132.0,24.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,24.0,8.0,90.0
a6b211d8dab5edec,0,red,Jeisla Chaves,900.0,250.0,250.0,649.9999999999993,27.0,9.0,13.0,7.0,0.0,0.0,7.0,2.0,40.0,16.0,190.0
a6b211d8dab5edec,0,blue,Yuneisy Duben,900.0,250.0,250.0,649.9999999999993,202.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,70.0,60.0
a6b211d8dab5edec,1,red,Jeisla Chaves,900.0,120.0,120.0,780.0,164.0,71.0,3.0,3.0,37.0,26.0,0.0,0.0,167.0,74.0,80.0
a6b211d8dab5edec,1,blue,Yuneisy Duben,900.0,120.0,120.0,780.0,177.0,75.0,5.0,3.0,13.0,10.0,4.0,1.0,182.0,78.0,40.0
a6b211d8dab5edec,2,red,Jeisla Chaves,900.0,110.0,110.0,790.0000000000001,266.0,95.0,2.0,2.0,0.0,0.0,5.0,2.0,268.0,97.0,0.0
a6b211d8dab5edec,2,blue,Yuneisy Duben,900.0,110.0,110.0,790.0000000000001,193.0,79.0,9.0,8.0,0.0,0.0,8.0,1.0,202.0,87.0,110.0
a6b211d8dab5edec,3,red,Jeisla Chaves,900.0,220.0,220.0,679.9999999999999,37.0,23.0,29.0,17.0,0.0,0.0,0.0,0.0,66.0,40.0,10.0
a6b211d8dab5edec,3,blue,Yuneisy Duben,900.0,220.0,220.0,679.9999999999999,150.0,59.0,9.0,7.0,0.0,0.0,5.0,2.0,159.0,66.0,210.0
a6b211d8dab5edec,4,red,Jeisla Chaves,900.0,0.0,0.0,900.0,132.0,51.0,11.0,7.0,11.0,8.0,0.0,0.0,143.0,58.0,0.0
a6b211d8dab5edec,4,blue,Yuneisy Duben,900.0,0.0,0.0,900.0,151.0,61.0,39.0,22.0,22.0,16.0,3.0,2.0,190.0,83.0,0.0
a6b211d8dab5edec,5,red,Jeisla Chaves,900.0,300.0,300.0,599.9999999999998,106.0,46.0,3.0,2.0,0.0,0.0,5.0,1.0,109.0,48.0,300.0
a6b211d8dab5edec,5,blue,Yuneisy Duben,900.0,300.0,300.0,599.9999999999998,28.0,17.0,3.0,3.0,0.0,0.0,3.0,1.0,31.0,20.0,0.0
a6b211d8dab5edec,6,red,Jeisla Chaves,900.0,270.0,270.0,629.9999999999999,117.0,47.0,6.0,4.0,21.0,15.0,8.0,4.0,123.0,51.0,270.0
a6b211d8dab5edec,6,blue,Yuneisy Duben,900.0,270.0,270.0,629.9999999999999,124.0,47.0,1.0,1.0,0.0,0.0,5.0,0.0,125.0,48.0,0.0
a6b211d8dab5edec,7,red,Jeisla Chaves,900.0,340.0,340.0,560.0000000000003,74.0,31.0,3.0,3.0,9.0,5.0,0.0,0.0,77.0,34.0,0.0
a6b211d8dab5edec,7,blue,Yuneisy Duben,900.0,340.0,340.0,560.0000000000003,135.0,54.0,3.0,3.0,29.0,22.0,4.0,3.0,138.0,57.0,340.0
a6b211d8dab5edec,8,red,Jeisla Chaves,900.0,100.0,100.0,800.0000000000002,141.0,54.0,8.0,5.0,2.0,1.0,5.0,1.0,149.0,59.0,20.0
a6b211d8dab5edec,8,blue,Yuneisy Duben,900.0,100.0,100.0,800.0000000000002,319.0,127.0,3.0,2.0,0.0,0.0,3.0,1.0,322.0,129.0,80.0
a6b211d8dab5edec,9,red,Jeisla Chaves,900.0,170.0,170.0,730.0000000000001,59.0,25.0,3.0,2.0,10.0,6.0,4.0,3.0,62.0,27.0,130.0
a6b211d8dab5edec,9,blue,Yuneisy Duben,900.0,170.0,170.0,730.0000000000001,34.0,12.0,19.0,15.0,0.0,0.0,18.0,7.0,53.0,27.0,40.0
a6b211d8dab5edec,10,red,Jeisla Chaves,900.0,90.0,90.0,809.9999999999999,162.0,63.0,31.0,24.0,55.0,47.0,11.0,2.0,193.0,87.0,90.0
a6b211d8dab5edec,10,blue,Yuneisy Duben,900.0,90.0,90.0,809.9999999999999,164.0,68.0,36.0,26.0,0.0,0.0,0.0,0.0,200.0,94.0,0.0
a6b211d8dab5edec,11,red,Jeisla Chaves,900.0,290.0,290.0,610.0000000000005,88.0,27.0,26.0,15.0,0.0,0.0,2.0,2.0,114.0,42.0,250.0
a6b211d8dab5edec,11,blue,Yuneisy Duben,900.0,290.0,290.0,610.0000000000005,71.0,30.0,0.0,0.0,0.0,0.0,6.0,2.0,71.0,30.0,40.0
a6b211d8dab5edec,12,red,Jeisla Chaves,900.0,90.0,90.0,809.9999999999997,216.0,95.0,10.0,7.0,0.0,0.0,16.0,9.0,226.0,102.0,0.0
a6b211d8dab5edec,12,blue,Yuneisy Duben,900.0,90.0,90.0,809.9999999999997,64.0,27.0,3.0,3.0,42.0,35.0,4.0,2.0,67.0,30.0,90.0
a6b211d8dab5edec,13,red,Jeisla Chaves,900.0,270.0,270.0,630.0,74.0,33.0,0.0,0.0,22.0,14.0,0.0,0.0,74.0,33.0,270.0
a6b211d8dab5edec,13,blue,Yuneisy Duben,900.0,270.0,270.0,630.0,96.0,40.0,6.0,4.0,22.0,15.0,4.0,0.0,102.0,44.0,0.0
a6b211d8dab5edec,14,red,Jeisla Chaves,900.0,200.0,200.0,699.9999999999997,65.0,29.0,5.0,5.0,0.0,0.0,8.0,3.0,70.0,34.0,200.0
a6b211d8dab5edec,14,blue,Yuneisy Duben,900.0,200.0,200.0,699.9999999999997,136.0,50.0,6.0,5.0,14.0,11.0,0.0,0.0,142.0,55.0,0.0
a6b211d8dab5edec,15,red,Jeisla Chaves,900.0,0.0,0.0,900.0,157.0,66.0,14.0,9.0,0.0,0.0,9.0,2.0,171.0,75.0,0.0
