fight_id,red_name,blue_name,duration,red_win,winner_name,method,oracle_p_red,expected_p_red,mc_p_red,mc_red_win_path_share,paths,oracle_pick,expected_pick,mc_pick,mc_correct,mc_confidence
c62ed8a6002b5360,Karol Rosa,Nora Cornolle,900.0,1,Karol Rosa,Decision - Unanimous,0.9875738510676315,0.7652252699040045,0.7048659045637444,0.75,20,Karol Rosa,Karol Rosa,Karol Rosa,True,0.7048659045637444
d98d6b2c13557a87,Piera Rodriguez,Ketlen Souza,900.0,1,Piera Rodriguez,Decision - Split,0.9001198033409036,0.861530960099035,0.7590673882936351,0.8,20,Piera Rodriguez,Piera Rodriguez,Piera Rodriguez,True,0.7590673882936351
37d58369782cb86b,Steve Erceg,Ode Osbourne,900.0,1,Steve Erceg,Decision - Unanimous,0.38264934637461534,0.7337527407196445,0.6327816952814698,0.7,20,Ode Osbourne,Steve Erceg,Steve Erceg,True,0.6327816952814698
3d6571790c21527c,Julius Walker,Rafael Cerqueira,900.0,1,Julius Walker,Decision - Unanimous,0.9994823946051211,0.9107534729184851,0.7887929671814055,0.85,20,Julius Walker,Julius Walker,Julius Walker,True,0.7887929671814055
646c79a7ecd12e5f,Iasmin Lucindo,Angela Hill,900.0,1,Iasmin Lucindo,Decision - Unanimous,0.918683293242535,0.7983966118857272,0.7051434749841983,0.75,20,Iasmin Lucindo,Iasmin Lucindo,Iasmin Lucindo,True,0.7051434749841983
6ef50ed03b116b60,Gabriella Fernandes,Julija Stoliarenko,900.0,1,Gabriella Fernandes,Decision - Unanimous,0.514026136179851,0.2638655425802453,0.37737162211630393,0.4,20,Gabriella Fernandes,Julija Stoliarenko,Julija Stoliarenko,False,0.6226283778836961
857e8facd8ff7c36,Cody Brundage,Eric McConico,900.0,0,Eric McConico,Decision - Split,0.8960317106925276,0.6121443441813077,0.5444446061610345,0.55,20,Cody Brundage,Cody Brundage,Cody Brundage,False,0.5444446061610345
98d6771af9b0ebe5,Andre Fili,Christian Rodriguez,900.0,1,Andre Fili,Decision - Split,0.31363966281616423,0.04217797813712866,0.24482835555291813,0.2,20,Christian Rodriguez,Christian Rodriguez,Christian Rodriguez,False,0.7551716444470818
ed5383b50ffcdded,Miles Johns,Jean Matsumoto,900.0,0,Jean Matsumoto,Decision - Split,0.6181449848919267,0.20900283788493124,0.2072634596323945,0.1,20,Miles Johns,Jean Matsumoto,Jean Matsumoto,True,0.7927365403676054
12cedec11b37ddc0,Dricus Du Plessis,Khamzat Chimaev,1500.0,0,Khamzat Chimaev,Decision - Unanimous,0.0008067852229763446,0.1675492831603226,0.43999873197453987,0.45,20,Khamzat Chimaev,Khamzat Chimaev,Khamzat Chimaev,True,0.5600012680254601
88020d22cf905792,Karine Silva,Dione Barbosa,900.0,1,Karine Silva,Decision - Unanimous,0.19721218598569906,0.5792188401892528,0.4884137941841587,0.4,20,Dione Barbosa,Karine Silva,Dione Barbosa,False,0.5115862058158414
9939d7073462e07e,Jared Cannonier,Michael Page,900.0,0,Michael Page,Decision - Unanimous,0.795378148721398,0.4686630424284955,0.5405069151754012,0.5,20,Jared Cannonier,Michael Page,Jared Cannonier,False,0.5405069151754012
a2eafd9e1d5031b1,Jessica Andrade,Loopy Godinez,900.0,0,Loopy Godinez,Decision - Unanimous,0.2344324799781552,0.25018001834697373,0.5074966243536305,0.55,20,Loopy Godinez,Loopy Godinez,Jessica Andrade,False,0.5074966243536305
bc63f1b2e52f603e,Edson Barboza,Drakkar Klose,900.0,0,Drakkar Klose,Decision - Unanimous,0.8103514071831592,0.23223020495660107,0.34949846675652607,0.35,20,Edson Barboza,Drakkar Klose,Drakkar Klose,True,0.6505015332434739
0b1460c666e66d39,Maheshate,Gauge Young,900.0,0,Gauge Young,Decision - Unanimous,0.020178578765341865,0.3854344066599096,0.3867888601105616,0.35,20,Gauge Young,Gauge Young,Gauge Young,True,0.6132111398894384
2f6065fe0804d1d8,Xiao Long,SuYoung You,900.0,0,SuYoung You,Decision - Unanimous,0.7089249011536611,0.46394675753313774,0.434009354887176,0.45,20,Xiao Long,SuYoung You,SuYoung You,True,0.565990645112824
5538d15c4eeac3b3,Sergei Pavlovich,Waldo Cortes-Acosta,900.0,1,Sergei Pavlovich,Decision - Unanimous,0.8002868867399062,0.32549890400114134,0.3846868453974043,0.3,20,Sergei Pavlovich,Waldo Cortes-Acosta,Waldo Cortes-Acosta,False,0.6153131546025957
58080e8989927500,Brian Ortega,Aljamain Sterling,1500.0,0,Aljamain Sterling,Decision - Unanimous,0.02041989395243711,0.007800851130909662,0.07243498170427841,0.05,20,Aljamain Sterling,Aljamain Sterling,Aljamain Sterling,True,0.9275650182957216
ce6bd165bef82bd7,Sumudaerji,Kevin Borjas,900.0,1,Sumudaerji,Decision - Unanimous,0.9917713673743557,0.6343435955031396,0.5793706468702875,0.6,20,Sumudaerji,Sumudaerji,Sumudaerji,True,0.5793706468702875
f55749e32ce5c6f3,Rongzhu,Austin Hubbard,900.0,1,Rongzhu,Decision - Unanimous,0.8311699906314327,0.571013640038499,0.5378793584538866,0.5,20,Rongzhu,Rongzhu,Rongzhu,True,0.5378793584538866
5bcd8abf6da01dae,Nassourdine Imavov,Caio Borralho,1500.0,1,Nassourdine Imavov,Decision - Unanimous,0.7162611389174212,0.5890807772739222,0.4675316812418324,0.5,20,Nassourdine Imavov,Nassourdine Imavov,Caio Borralho,False,0.5324683187581676
b53031bf4bd0a330,William Gomis,Robert Ruchala,900.0,1,William Gomis,Decision - Unanimous,0.5978800897071843,0.611657570465634,0.6311222686020606,0.65,20,William Gomis,William Gomis,William Gomis,True,0.6311222686020606
80eae31bc0a94a65,Mayra Bueno Silva,Jacqueline Cavalcanti,900.0,0,Jacqueline Cavalcanti,Decision - Unanimous,0.06246338158840302,0.08054064745073902,0.20322408159899355,0.15,20,Jacqueline Cavalcanti,Jacqueline Cavalcanti,Jacqueline Cavalcanti,True,0.7967759184010065
9126633d921afb57,Tecia Pennington,Denise Gomes,900.0,0,Denise Gomes,Decision - Unanimous,0.356599585487955,0.39258903055973665,0.4567884106774949,0.4,20,Denise Gomes,Denise Gomes,Denise Gomes,True,0.5432115893225051
c6d56aad93f98249,Ricky Simon,Raoni Barcelos,900.0,0,Raoni Barcelos,Decision - Unanimous,0.34639905022841655,0.5350300767528393,0.6718407727210767,0.65,20,Raoni Barcelos,Ricky Simon,Ricky Simon,False,0.6718407727210767
e3d657dd88864ba7,Hyder Amil,Jamall Emmers,900.0,0,Jamall Emmers,Decision - Unanimous,0.028557484497181533,0.3749004541399346,0.30624386348920646,0.3,20,Jamall Emmers,Jamall Emmers,Jamall Emmers,True,0.6937561365107936
46f81d5ecd974c1c,Nurullo Aliev,Shem Rock,900.0,1,Nurullo Aliev,Decision - Unanimous,0.8157351325230907,0.6416852756241707,0.6563165804709196,0.7,20,Nurullo Aliev,Nurullo Aliev,Nurullo Aliev,True,0.6563165804709196
6f0231915cc28507,Bekzat Almakhan,Aleksandre Topuria,900.0,0,Aleksandre Topuria,Decision - Unanimous,0.2716723175261,0.207406018871916,0.36523540892663575,0.4,20,Aleksandre Topuria,Aleksandre Topuria,Aleksandre Topuria,True,0.6347645910733642
9027e156c6f1988a,Marek Bujlo,Denzel Freeman,900.0,0,Denzel Freeman,Decision - Unanimous,0.18413407125366596,0.5673377219598496,0.5645557085731125,0.65,20,Denzel Freeman,Marek Bujlo,Marek Bujlo,False,0.5645557085731125
b2218930b982d9b6,Belal Muhammad,Ian Machado Garry,900.0,0,Ian Machado Garry,Decision - Unanimous,0.2881836038239108,0.3615479786236449,0.3689436266597478,0.3,20,Ian Machado Garry,Ian Machado Garry,Ian Machado Garry,True,0.6310563733402522
c49485cedb878cf0,Nicolas Dalby,Saygid Izagakhmaev,900.0,1,Nicolas Dalby,Decision - Split,0.7201066372385962,0.18229463061681958,0.2256273064151822,0.2,20,Nicolas Dalby,Saygid Izagakhmaev,Saygid Izagakhmaev,False,0.7743726935848179
225e93ebed9b71b8,Joanderson Brito,Isaac Thomson,900.0,1,Joanderson Brito,Decision - Unanimous,0.9734550302310774,0.46796346502297653,0.6175824005859816,0.7,20,Joanderson Brito,Isaac Thomson,Joanderson Brito,True,0.6175824005859816
ac56a1052c4c8f63,Allen Frye Jr.,Guilherme Pat,900.0,0,Guilherme Pat,Decision - Unanimous,0.09950608481705686,0.6273696111438702,0.5900893845667039,0.65,20,Guilherme Pat,Allen Frye Jr.,Allen Frye Jr.,False,0.5900893845667039
ceb5b0f1f6daddf6,Melissa Croden,Luana Santos,900.0,0,Luana Santos,Decision - Unanimous,0.21011252123012364,0.14630406887196878,0.2889557057883243,0.25,20,Luana Santos,Luana Santos,Luana Santos,True,0.7110442942116757
d000cb692343cdcd,Cesar Almeida,Cezary Oleksiejczuk,900.0,0,Cezary Oleksiejczuk,Decision - Unanimous,0.014956735868913676,0.3891889001944616,0.41579259862783075,0.35,20,Cezary Oleksiejczuk,Cezary Oleksiejczuk,Cezary Oleksiejczuk,True,0.5842074013721692
fc4ab243d21b795d,King Green,Lance Gibson Jr.,900.0,1,King Green,Decision - Split,0.956133932629206,0.6179415183164958,0.6926230839225431,0.7,20,King Green,King Green,King Green,True,0.6926230839225431
007e8e0d4a39d82c,Sean O'Malley,Song Yadong,900.0,1,Sean O'Malley,Decision - Unanimous,0.6313510544998304,0.7788695759701377,0.6812453144478703,0.75,20,Sean O'Malley,Sean O'Malley,Sean O'Malley,True,0.6812453144478703
33be2456161c14c3,Ateba Gautier,Andrey Pulyaev,900.0,1,Ateba Gautier,Decision - Unanimous,0.14476766055352144,0.6784710720860012,0.781077376739699,0.85,20,Andrey Pulyaev,Ateba Gautier,Ateba Gautier,True,0.781077376739699
6c9f4799990c3c33,Umar Nurmagomedov,Deiveson Figueiredo,900.0,1,Umar Nurmagomedov,Decision - Unanimous,0.9934534356907918,0.9894550424402534,0.9177560039874683,0.95,20,Umar Nurmagomedov,Umar Nurmagomedov,Umar Nurmagomedov,True,0.9177560039874683
836a188a90e479a5,Arnold Allen,Jean Silva,900.0,0,Jean Silva,Decision - Unanimous,0.21107433903120357,0.7468671737879765,0.6347589148793127,0.7,20,Jean Silva,Arnold Allen,Arnold Allen,False,0.6347589148793127
d63c9aa4f4873001,Natalia Silva,Rose Namajunas,900.0,1,Natalia Silva,Decision - Unanimous,0.8976097807568175,0.6429091371617794,0.6000494711651992,0.55,20,Natalia Silva,Natalia Silva,Natalia Silva,True,0.6000494711651992
fa4b3f5ce8055921,Justin Gaethje,Paddy Pimblett,1500.0,1,Justin Gaethje,Decision - Unanimous,0.7497505064857355,0.31917354987993996,0.49887346687357514,0.4,20,Justin Gaethje,Paddy Pimblett,Paddy Pimblett,False,0.5011265331264249
0047f8aadca1936f,Jacob Malkoun,Torrez Finney,900.0,1,Jacob Malkoun,Decision - Unanimous,0.9997589228034445,0.9550007010522508,0.8924910041347773,0.95,20,Jacob Malkoun,Jacob Malkoun,Jacob Malkoun,True,0.8924910041347773
4c1e7e1765a5438a,Kaan Ofli,Yizha,900.0,1,Kaan Ofli,Decision - Majority,0.2496395192863335,0.03137226708994758,0.242829265091478,0.2,20,Yizha,Yizha,Yizha,False,0.7571707349085219
5c73e0013b859664,Sulangrangbo,Lawrence Lui,900.0,0,Lawrence Lui,Decision - Split,0.1539309894582664,0.7187426181673718,0.7449761086048063,0.8,20,Lawrence Lui,Sulangrangbo,Sulangrangbo,False,0.7449761086048063
67765535bd0b6bdf,Tai Tuivasa,Tallison Teixeira,900.0,0,Tallison Teixeira,Decision - Unanimous,0.08516112434580392,0.007597303147794239,0.161439123241578,0.15,20,Tallison Teixeira,Tallison Teixeira,Tallison Teixeira,True,0.8385608767584221
ad14c502c9c5a7e9,Sangwook Kim,Dom Mar Fan,900.0,0,Dom Mar Fan,Decision - Unanimous,0.15915792996984765,0.4190299149952643,0.5430355170919013,0.5,20,Dom Mar Fan,Dom Mar Fan,Sangwook Kim,False,0.5430355170919013
b06b43670238c2d8,Alexander Volkanovski,Diego Lopes,1500.0,1,Alexander Volkanovski,Decision - Unanimous,0.8434848290402566,0.9529287028647224,0.8081940819992959,0.85,20,Alexander Volkanovski,Alexander Volkanovski,Alexander Volkanovski,True,0.8081940819992959
2a26c0cfa06265b7,Jean Matsumoto,Farid Basharat,900.0,0,Farid Basharat,Decision - Split,0.7385668343099892,0.4569644412211712,0.46982311869303606,0.55,20,Jean Matsumoto,Farid Basharat,Farid Basharat,True,0.5301768813069639
2bbfbb234c255249,Klaudia Sygula,Priscila Cachoeira,900.0,1,Klaudia Sygula,Decision - Unanimous,0.9623406983346252,0.9923754229530047,0.9310584702113012,0.95,20,Klaudia Sygula,Klaudia Sygula,Klaudia Sygula,True,0.9310584702113012
84e8ccc3c97c2b4c,Wang Cong,Eduarda Moura,900.0,1,Wang Cong,Decision - Unanimous,0.8283429814653872,0.5819775677281541,0.4294063760815674,0.4,20,Wang Cong,Wang Cong,Eduarda Moura,False,0.5705936239184326
86df0e75f41784d8,Javid Basharat,Gianni Vazquez,900.0,1,Javid Basharat,Decision - Unanimous,0.9956346918308955,0.8210135277013386,0.6850338732109473,0.65,20,Javid Basharat,Javid Basharat,Javid Basharat,True,0.6850338732109473
8fea32ab0445859c,Michal Oleksiejczuk,Marc-Andre Barriault,900.0,1,Michal Oleksiejczuk,Decision - Unanimous,0.9756515843354414,0.9548250614802247,0.7969592167249514,0.8,20,Michal Oleksiejczuk,Michal Oleksiejczuk,Michal Oleksiejczuk,True,0.7969592167249514
a5c5f76cf0a7c784,Jailton Almeida,Rizvan Kuniev,900.0,0,Rizvan Kuniev,Decision - Unanimous,0.29656842911738024,0.9888549093685222,0.824590528199575,0.85,20,Rizvan Kuniev,Jailton Almeida,Jailton Almeida,False,0.824590528199575
cc5c5a8cff4c1ae9,Bruna Brasil,Ketlen Souza,900.0,0,Ketlen Souza,Decision - Unanimous,0.16872097172496647,0.31648193454415674,0.5156842780815012,0.5,20,Ketlen Souza,Ketlen Souza,Bruna Brasil,False,0.5156842780815012
dbbf8334a2600895,Amir Albazi,Kyoji Horiguchi,900.0,0,Kyoji Horiguchi,Decision - Unanimous,0.01890012538059848,0.27296006355936153,0.34315773585763376,0.4,20,Kyoji Horiguchi,Kyoji Horiguchi,Kyoji Horiguchi,True,0.6568422641423662
f964d2dda87f25f0,Alex Morono,Daniil Donchenko,900.0,0,Daniil Donchenko,Decision - Unanimous,0.010990246781240866,0.08640124428990206,0.31561873877048546,0.2,20,Daniil Donchenko,Daniil Donchenko,Daniil Donchenko,True,0.6843812612295146
04b7bcc0e8488604,Serghei Spivac,Ante Delija,900.0,1,Serghei Spivac,Decision - Unanimous,0.7348702445752306,0.7107352622144947,0.5725411484737288,0.65,20,Serghei Spivac,Serghei Spivac,Serghei Spivac,True,0.5725411484737288
202d3277e569ad03,Chidi Njokuani,Carlos Leal,900.0,0,Carlos Leal,Decision - Unanimous,0.5098979625540422,0.3210403923121009,0.3886146575826307,0.2,20,Chidi Njokuani,Carlos Leal,Carlos Leal,True,0.6113853424173693
372d1dee0db8dbee,Zach Reese,Michel Pereira,900.0,0,Michel Pereira,Decision - Split,0.6925728992145488,0.8449825091396576,0.8171802309128312,0.9,20,Zach Reese,Zach Reese,Zach Reese,False,0.8171802309128312
508e622130b0a84d,Phil Rowe,Jean-Paul Lebosnoyani,900.0,0,Jean-Paul Lebosnoyani,Decision - Split,0.05484172523235454,0.4022189026033387,0.5059004588074913,0.5,20,Jean-Paul Lebosnoyani,Jean-Paul Lebosnoyani,Phil Rowe,False,0.5059004588074913
5b97f47cdd355cbe,Jordan Leavitt,Yadier del Valle,900.0,1,Jordan Leavitt,Decision - Unanimous,0.9494976004253146,0.8748888859377587,0.6850208769817921,0.7,20,Jordan Leavitt,Jordan Leavitt,Jordan Leavitt,True,0.6850208769817921
6e78d874097a3d22,Juliana Miller,Carli Judice,900.0,0,Carli Judice,Decision - Unanimous,0.11238175137041542,0.19268453176324277,0.3330162908685399,0.3,20,Carli Judice,Carli Judice,Carli Judice,True,0.6669837091314601
8f9896e60047007f,Ramiz Brahimaj,Punahele Soriano,900.0,0,Punahele Soriano,Decision - Unanimous,0.4050807886200819,0.14554213867456078,0.42028232569528196,0.4,20,Punahele Soriano,Punahele Soriano,Punahele Soriano,True,0.5797176743047181
ac39c1f00ae31e58,Alden Coria,Luis Gurule,900.0,1,Alden Coria,Decision - Unanimous,0.919871976141228,0.7383067005464637,0.5773867977303092,0.6,20,Alden Coria,Alden Coria,Alden Coria,True,0.5773867977303092
1330b5c21269fe92,Brandon Moreno,Lone'er Kavanagh,1500.0,0,Lone'er Kavanagh,Decision - Unanimous,0.3525970862079733,0.4473660945179442,0.5406465180119245,0.5,20,Lone'er Kavanagh,Lone'er Kavanagh,Brandon Moreno,False,0.5406465180119245
25ab195cefbce1d0,Cristian Quinonez,Kris Moutinho,900.0,1,Cristian Quinonez,Decision - Unanimous,0.9787254524463983,0.9672969202692911,0.8584316564517473,0.85,20,Cristian Quinonez,Cristian Quinonez,Cristian Quinonez,True,0.8584316564517473
36d12b31957e94db,Marlon Vera,David Martinez,900.0,0,David Martinez,Decision - Unanimous,0.08450812644669531,0.15158241299989947,0.35184521282595094,0.25,20,David Martinez,David Martinez,David Martinez,True,0.6481547871740491
3b76a00f5d0400eb,Santiago Luna,Angel Pacheco,900.0,1,Santiago Luna,Decision - Unanimous,0.9974330943444841,0.8051077259508974,0.796708554860891,0.95,20,Santiago Luna,Santiago Luna,Santiago Luna,True,0.796708554860891
44d58943ac8e47e1,Regina Tarin,Ernesta Kareckaite,900.0,1,Regina Tarin,Decision - Unanimous,0.6759274351453953,0.5572961092470662,0.5429320809243791,0.6,20,Regina Tarin,Regina Tarin,Regina Tarin,True,0.5429320809243791
7df505d8260ba680,Edgar Chairez,Felipe Bunes,900.0,1,Edgar Chairez,Decision - Split,0.5084180741321375,0.5617772675859946,0.5631789393650355,0.6,20,Edgar Chairez,Edgar Chairez,Edgar Chairez,True,0.5631789393650355
c40b934d2666e351,Ailin Perez,Macy Chiasson,900.0,1,Ailin Perez,Decision - Unanimous,0.9913134473968629,0.9163316133604663,0.7895275765993663,0.8,20,Ailin Perez,Ailin Perez,Ailin Perez,True,0.7895275765993663
9c8d5dbd8905a715,Donte Johnson,Cody Brundage,900.0,1,Donte Johnson,Decision - Split,0.7879632644833179,0.7464051470644897,0.7323614573481146,0.7,20,Donte Johnson,Donte Johnson,Donte Johnson,True,0.7323614573481146
a22fd3735819d858,Sumudaerji,Jesus Aguilar,900.0,1,Sumudaerji,Decision - Unanimous,0.9604171436157823,0.477150749082823,0.4872001159428579,0.55,20,Sumudaerji,Jesus Aguilar,Jesus Aguilar,False,0.5127998840571422
bed89a91da9d04c1,Rob Font,Raul Rosas Jr.,900.0,0,Raul Rosas Jr.,Decision - Unanimous,0.022804637511608775,0.0005822012161058919,0.06963912805457784,0.0,20,Raul Rosas Jr.,Raul Rosas Jr.,Raul Rosas Jr.,True,0.9303608719454222
cc03e698c4b7da52,Rafael Tobias,Diyar Nurgozhay,900.0,0,Diyar Nurgozhay,Decision - Unanimous,0.04513110405552754,0.6593725335397206,0.5693694512347223,0.55,20,Diyar Nurgozhay,Rafael Tobias,Rafael Tobias,False,0.5693694512347223
d564db29997e1371,Caio Borralho,Reinier de Ridder,900.0,1,Caio Borralho,Decision - Unanimous,0.6296088263889027,0.5167913714819707,0.5256122347875531,0.55,20,Caio Borralho,Caio Borralho,Caio Borralho,True,0.5256122347875531
ecd16d14a138d7fb,Cody Garbrandt,Xiao Long,900.0,1,Cody Garbrandt,Decision - Unanimous,0.06763478748081748,0.370071822493319,0.4371008666330548,0.35,20,Xiao Long,Xiao Long,Xiao Long,False,0.5628991333669452
f030febede41c661,Max Holloway,Charles Oliveira,1500.0,0,Charles Oliveira,Decision - Unanimous,0.002463983686098736,0.9740707980463422,0.868090420565965,0.95,20,Charles Oliveira,Max Holloway,Max Holloway,False,0.868090420565965
f661ef429055f8c1,Cody Durden,Nyamjargal Tumendemberel,900.0,0,Nyamjargal Tumendemberel,Decision - Unanimous,0.024856554368330622,0.7536201699656209,0.5723350907774922,0.6,20,Nyamjargal Tumendemberel,Cody Durden,Cody Durden,False,0.5723350907774922
244285b7fd0ddece,Piera Rodriguez,Sam Hughes,900.0,1,Piera Rodriguez,Decision - Unanimous,0.9043658316785026,0.6024921831983255,0.6334516007013102,0.7,20,Piera Rodriguez,Piera Rodriguez,Piera Rodriguez,True,0.6334516007013102
2c330a6f7f1e55f0,Vitor Petrino,Steven Asplund,900.0,1,Vitor Petrino,Decision - Unanimous,0.8891687631922229,0.527880416128442,0.4698900106393172,0.45,20,Vitor Petrino,Vitor Petrino,Steven Asplund,False,0.5301099893606829
32d371462c539bee,Luan Lacerda,Hecher Sosa,900.0,0,Hecher Sosa,Decision - Unanimous,0.1677473298523849,0.3170046043893659,0.398718883829223,0.45,20,Hecher Sosa,Hecher Sosa,Hecher Sosa,True,0.601281116170777
3b7b771b9578383d,Amanda Lemos,Gillian Robertson,900.0,0,Gillian Robertson,Decision - Unanimous,0.797722175007988,0.028942740109508362,0.3043419367733467,0.3,20,Amanda Lemos,Gillian Robertson,Gillian Robertson,True,0.6956580632266534
8bee5192baec71d8,Andre Fili,Jose Delgado,900.0,0,Jose Delgado,Decision - Split,0.16967113107145887,0.0880686081344868,0.2274978581349698,0.1,20,Jose Delgado,Jose Delgado,Jose Delgado,True,0.7725021418650302
cff81d681a01ae18,Brad Tavares,Eryk Anders,900.0,0,Eryk Anders,Decision - Unanimous,0.3589666617906543,0.6766436101344034,0.5528938587511358,0.6,20,Eryk Anders,Brad Tavares,Brad Tavares,False,0.5528938587511358
f26c0bdf7689aea2,Chris Curtis,Myktybek Orolbai,900.0,0,Myktybek Orolbai,Decision - Unanimous,0.00086740673756002,0.11371039854234716,0.22663651388968414,0.15,20,Myktybek Orolbai,Myktybek Orolbai,Myktybek Orolbai,True,0.7733634861103158
fc9168fd102e2e66,Charles Johnson,Bruno Silva,900.0,1,Charles Johnson,Decision - Split,0.7236219608647226,0.6775018081860213,0.6788779081001324,0.8,20,Charles Johnson,Charles Johnson,Charles Johnson,True,0.6788779081001324
346e3897c2ead99a,Movsar Evloev,Lerone Murphy,1500.0,1,Movsar Evloev,Decision - Majority,0.7526871545892451,0.7690154974691338,0.6976000108549834,0.7,20,Movsar Evloev,Movsar Evloev,Movsar Evloev,True,0.6976000108549834
3b9f50f07d9a1601,Nathaniel Wood,Losene Keita,900.0,1,Nathaniel Wood,Decision - Split,0.7791286367076089,0.8459017365661028,0.7157528270313305,0.75,20,Nathaniel Wood,Nathaniel Wood,Nathaniel Wood,True,0.7157528270313305
3ee578ddd071ad4c,Mason Jones,Axel Sola,900.0,1,Mason Jones,Decision - Unanimous,0.9180318905701141,0.7077593012080498,0.6403427635083477,0.7,20,Mason Jones,Mason Jones,Mason Jones,True,0.6403427635083477
562d916f55918901,Roman Dolidze,Christian Leroy Duncan,900.0,0,Christian Leroy Duncan,Decision - Unanimous,0.08416996979733099,0.1423849847430028,0.2376998235329407,0.2,20,Christian Leroy Duncan,Christian Leroy Duncan,Christian Leroy Duncan,True,0.7623001764670593
5ee11b727e89e8ad,Michael Page,Sam Patterson,900.0,1,Michael Page,Decision - Unanimous,0.8955109060155088,0.5332420042862908,0.6278334487895225,0.7,20,Michael Page,Michael Page,Michael Page,True,0.6278334487895225
8817bd21b6d0a989,Mantas Kondratavicius,Antonio Trocoli,900.0,1,Mantas Kondratavicius,Decision - Unanimous,0.99673357815558,0.8393311412997817,0.7896318514213435,0.8,20,Mantas Kondratavicius,Mantas Kondratavicius,Mantas Kondratavicius,True,0.7896318514213435
90187edeeda7e6d6,Mario Pinto,Felipe Franco,900.0,1,Mario Pinto,Decision - Unanimous,0.9688736556246199,0.38222067876848087,0.4685483801315479,0.4,20,Mario Pinto,Felipe Franco,Felipe Franco,False,0.531451619868452
bbe0f3653de9f6a8,Shem Rock,Abdul-Kareem Al-Selwady,900.0,0,Abdul-Kareem Al-Selwady,Decision - Unanimous,0.10451233691410651,0.5487524371232728,0.5929081891147956,0.55,20,Abdul-Kareem Al-Selwady,Shem Rock,Shem Rock,False,0.5929081891147956
fa534aaa5b997a69,Luke Riley,Michael Aswell Jr.,900.0,1,Luke Riley,Decision - Unanimous,0.9221734312293282,0.5650310587622084,0.4914171957589126,0.5,20,Luke Riley,Luke Riley,Michael Aswell Jr.,False,0.5085828042410874
08d4e3864c44f8a5,Marcin Tybura,Tyrell Fortune,900.0,0,Tyrell Fortune,Decision - Unanimous,0.47594779205866594,0.5519230734489103,0.6252536963939317,0.65,20,Tyrell Fortune,Marcin Tybura,Marcin Tybura,False,0.6252536963939317
796e1151896195aa,Alexia Thainara,Bruna Brasil,900.0,1,Alexia Thainara,Decision - Unanimous,0.9986716535491856,0.7723136416295453,0.6566544817399566,0.7,20,Alexia Thainara,Alexia Thainara,Alexia Thainara,True,0.6566544817399566
fa96d6252579b51e,Ignacio Bahamondes,Tofiq Musayev,900.0,0,Tofiq Musayev,Decision - Unanimous,0.05645600129041897,0.8792633692905665,0.7350618760723228,0.85,20,Tofiq Musayev,Ignacio Bahamondes,Ignacio Bahamondes,False,0.7350618760723228
0760bc02280574dd,Guilherme Pat,Thomas Petersen,900.0,0,Thomas Petersen,Decision - Majority,0.05091162175073184,0.29682679602172296,0.40855232618541126,0.35,20,Thomas Petersen,Thomas Petersen,Thomas Petersen,True,0.5914476738145887
721642e7de112e9e,Virna Jandiroba,Tabatha Ricci,900.0,1,Virna Jandiroba,Decision - Unanimous,0.8509700014848229,0.5418568155351412,0.5193171452936108,0.55,20,Virna Jandiroba,Virna Jandiroba,Virna Jandiroba,True,0.5193171452936108
7924f10aac3543de,Jose Delano,Robert Ruchala,900.0,1,Jose Delano,Decision - Unanimous,0.9351003633618684,0.530963733079097,0.5058827059861535,0.5,20,Jose Delano,Jose Delano,Jose Delano,True,0.5058827059861535
a5a749aa0061fdb4,Kai Kamaka III,Dakota Hope,900.0,1,Kai Kamaka III,Decision - Split,0.489187152407605,0.38742333843072124,0.6280485664706184,0.65,20,Dakota Hope,Dakota Hope,Kai Kamaka III,True,0.6280485664706184
caf13346cbcfdb03,Dione Barbosa,Melissa Gatto,900.0,1,Dione Barbosa,Decision - Majority,0.6517790404685363,0.4140265593962589,0.4109560508601233,0.35,20,Dione Barbosa,Melissa Gatto,Melissa Gatto,False,0.5890439491398767
10ab34056720b6b4,Patricio Pitbull,Aaron Pico,900.0,0,Aaron Pico,Decision - Unanimous,0.009649601091281946,0.12989912587395752,0.3908930491614756,0.35,20,Aaron Pico,Aaron Pico,Aaron Pico,True,0.6091069508385244
5b49c3d36907c6df,Charles Radtke,Francisco Prado,900.0,1,Charles Radtke,Decision - Unanimous,0.9020368534859158,0.3384041825796904,0.3553224306045897,0.25,20,Charles Radtke,Francisco Prado,Francisco Prado,False,0.6446775693954103
903552edaba48f4a,Curtis Blaydes,Josh Hokit,900.0,0,Josh Hokit,Decision - Unanimous,0.6648689746399085,0.9272892467729823,0.7552887554514075,0.8,20,Curtis Blaydes,Curtis Blaydes,Curtis Blaydes,False,0.7552887554514075
b4e16fb13153efdc,Kevin Holland,Randy Brown,900.0,1,Kevin Holland,Decision - Unanimous,0.8662897330519103,0.6442911297199765,0.5933042217595045,0.6,20,Kevin Holland,Kevin Holland,Kevin Holland,True,0.5933042217595045
c4d060cff018979a,Dominick Reyes,Johnny Walker,900.0,1,Dominick Reyes,Decision - Split,0.3774870161695851,0.7574178295058421,0.709974845140573,0.75,20,Johnny Walker,Dominick Reyes,Dominick Reyes,True,0.709974845140573
