fight_id,path,side,fighter_name,duration,control_hit_cap,final_td_control_shift,sim_distance_attempted,sim_distance_landed,sim_clinch_attempted,sim_clinch_landed,sim_ground_attempted,sim_ground_landed,sim_td_attempted,sim_td_landed,sim_qualified_control_inflicted_seconds
fa534aaa5b997a69,19,blue,Michael Aswell Jr.,900.0,0.0,0.34691981087755475,134.0,55.0,13.0,9.0,0.0,0.0,0.0,0.0,150.0
08d4e3864c44f8a5,0,red,Marcin Tybura,900.0,0.0,1.387679243510219,60.0,31.0,0.0,0.0,0.0,0.0,12.0,4.0,210.0
08d4e3864c44f8a5,0,blue,Tyrell Fortune,900.0,0.0,1.387679243510219,31.0,13.0,5.0,4.0,0.0,0.0,1.0,0.0,100.0
08d4e3864c44f8a5,1,red,Marcin Tybura,900.0,0.0,1.387679243510219,102.0,47.0,28.0,24.0,5.0,5.0,10.0,4.0,310.0
08d4e3864c44f8a5,1,blue,Tyrell Fortune,900.0,0.0,1.387679243510219,32.0,17.0,17.0,13.0,0.0,0.0,0.0,0.0,10.0
08d4e3864c44f8a5,2,red,Marcin Tybura,900.0,0.0,0.0,192.0,81.0,5.0,5.0,0.0,0.0,0.0,0.0,160.0
08d4e3864c44f8a5,2,blue,Tyrell Fortune,900.0,0.0,0.0,61.0,31.0,8.0,8.0,0.0,0.0,0.0,0.0,40.0
08d4e3864c44f8a5,3,red,Marcin Tybura,900.0,0.0,-0.34691981087755475,58.0,26.0,18.0,16.0,23.0,20.0,3.0,1.0,100.0
08d4e3864c44f8a5,3,blue,Tyrell Fortune,900.0,0.0,-0.34691981087755475,67.0,30.0,8.0,6.0,31.0,21.0,2.0,2.0,40.0
08d4e3864c44f8a5,4,red,Marcin Tybura,900.0,0.0,0.34691981087755475,39.0,17.0,2.0,2.0,0.0,0.0,3.0,1.0,210.0
08d4e3864c44f8a5,4,blue,Tyrell Fortune,900.0,0.0,0.34691981087755475,148.0,61.0,14.0,11.0,34.0,23.0,4.0,0.0,50.0
08d4e3864c44f8a5,5,red,Marcin Tybura,900.0,0.0,1.0407594326326643,130.0,54.0,4.0,3.0,0.0,0.0,6.0,5.0,120.0
08d4e3864c44f8a5,5,blue,Tyrell Fortune,900.0,0.0,1.0407594326326643,91.0,35.0,0.0,0.0,11.0,10.0,7.0,2.0,140.0
08d4e3864c44f8a5,6,red,Marcin Tybura,900.0,0.0,-2.0815188652653283,62.0,30.0,3.0,2.0,22.0,22.0,4.0,1.0,140.0
08d4e3864c44f8a5,6,blue,Tyrell Fortune,900.0,0.0,-2.0815188652653283,116.0,48.0,3.0,3.0,0.0,0.0,9.0,7.0,160.0
08d4e3864c44f8a5,7,red,Marcin Tybura,900.0,0.0,-1.7345990543877736,106.0,42.0,1.0,1.0,0.0,0.0,6.0,1.0,110.0
08d4e3864c44f8a5,7,blue,Tyrell Fortune,900.0,0.0,-1.7345990543877736,244.0,120.0,0.0,0.0,0.0,0.0,8.0,6.0,180.0
08d4e3864c44f8a5,8,red,Marcin Tybura,900.0,0.0,0.0,94.0,38.0,3.0,3.0,0.0,0.0,4.0,2.0,340.0
08d4e3864c44f8a5,8,blue,Tyrell Fortune,900.0,0.0,0.0,93.0,41.0,10.0,9.0,0.0,0.0,3.0,2.0,120.0
08d4e3864c44f8a5,9,red,Marcin Tybura,900.0,0.0,3.122278297897992,50.0,21.0,3.0,3.0,34.0,22.0,11.0,9.0,210.0
08d4e3864c44f8a5,9,blue,Tyrell Fortune,900.0,0.0,3.122278297897992,44.0,18.0,5.0,5.0,0.0,0.0,0.0,0.0,30.0
08d4e3864c44f8a5,10,red,Marcin Tybura,900.0,0.0,0.0,34.0,11.0,9.0,5.0,1.0,1.0,0.0,0.0,670.0
08d4e3864c44f8a5,10,blue,Tyrell Fortune,900.0,0.0,0.0,105.0,49.0,9.0,7.0,0.0,0.0,0.0,0.0,230.0
08d4e3864c44f8a5,11,red,Marcin Tybura,900.0,0.0,-0.6938396217551095,89.0,34.0,17.0,15.0,0.0,0.0,2.0,0.0,200.0
08d4e3864c44f8a5,11,blue,Tyrell Fortune,900.0,0.0,-0.6938396217551095,48.0,13.0,45.0,38.0,40.0,32.0,9.0,2.0,110.0
08d4e3864c44f8a5,12,red,Marcin Tybura,900.0,0.0,0.6938396217551095,65.0,26.0,2.0,1.0,14.0,11.0,7.0,2.0,610.0
08d4e3864c44f8a5,12,blue,Tyrell Fortune,900.0,0.0,0.6938396217551095,162.0,67.0,15.0,12.0,4.0,4.0,1.0,0.0,150.0
08d4e3864c44f8a5,13,red,Marcin Tybura,900.0,0.0,1.0407594326326643,79.0,26.0,8.0,6.0,0.0,0.0,5.0,3.0,680.0
08d4e3864c44f8a5,13,blue,Tyrell Fortune,900.0,0.0,1.0407594326326643,55.0,32.0,6.0,4.0,0.0,0.0,0.0,0.0,130.0
08d4e3864c44f8a5,14,red,Marcin Tybura,900.0,0.0,1.0407594326326643,150.0,65.0,1.0,1.0,5.0,3.0,5.0,3.0,100.0
08d4e3864c44f8a5,14,blue,Tyrell Fortune,900.0,0.0,1.0407594326326643,99.0,48.0,21.0,17.0,0.0,0.0,0.0,0.0,40.0
08d4e3864c44f8a5,15,red,Marcin Tybura,900.0,0.0,-0.34691981087755475,93.0,39.0,23.0,20.0,0.0,0.0,1.0,0.0,260.0
08d4e3864c44f8a5,15,blue,Tyrell Fortune,900.0,0.0,-0.34691981087755475,190.0,72.0,7.0,4.0,0.0,0.0,3.0,1.0,100.0
08d4e3864c44f8a5,16,red,Marcin Tybura,900.0,0.0,0.34691981087755475,59.0,24.0,10.0,8.0,0.0,0.0,6.0,3.0,270.0
08d4e3864c44f8a5,16,blue,Tyrell Fortune,900.0,0.0,0.34691981087755475,60.0,27.0,3.0,2.0,0.0,0.0,6.0,2.0,70.0
08d4e3864c44f8a5,17,red,Marcin Tybura,900.0,0.0,0.0,42.0,17.0,3.0,3.0,0.0,0.0,0.0,0.0,280.0
08d4e3864c44f8a5,17,blue,Tyrell Fortune,900.0,0.0,0.0,89.0,38.0,31.0,22.0,2.0,1.0,1.0,0.0,110.0
08d4e3864c44f8a5,18,red,Marcin Tybura,900.0,0.0,0.6938396217551095,71.0,34.0,14.0,12.0,0.0,0.0,5.0,2.0,300.0
08d4e3864c44f8a5,18,blue,Tyrell Fortune,900.0,0.0,0.6938396217551095,80.0,31.0,32.0,22.0,0.0,0.0,0.0,0.0,60.0
08d4e3864c44f8a5,19,red,Marcin Tybura,900.0,0.0,0.6938396217551095,93.0,40.0,15.0,10.0,54.0,45.0,5.0,2.0,0.0
08d4e3864c44f8a5,19,blue,Tyrell Fortune,900.0,0.0,0.6938396217551095,88.0,35.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0
1c50e43770ba84fc,0,red,Casey O'Neill,191.0,0.0,0.0,72.0,28.0,4.0,2.0,0.0,0.0,1.0,0.0,50.0
1c50e43770ba84fc,0,blue,Gabriella Fernandes,191.0,0.0,0.0,41.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1c50e43770ba84fc,1,red,Casey O'Neill,191.0,0.0,0.0,52.0,17.0,2.0,1.0,2.0,1.0,0.0,0.0,60.0
1c50e43770ba84fc,1,blue,Gabriella Fernandes,191.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1c50e43770ba84fc,2,red,Casey O'Neill,191.0,0.0,0.0,45.0,16.0,1.0,0.0,3.0,2.0,0.0,0.0,40.0
1c50e43770ba84fc,2,blue,Gabriella Fernandes,191.0,0.0,0.0,22.0,12.0,5.0,5.0,1.0,1.0,0.0,0.0,40.0
1c50e43770ba84fc,3,red,Casey O'Neill,191.0,0.0,0.0,27.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,40.0
1c50e43770ba84fc,3,blue,Gabriella Fernandes,191.0,0.0,0.0,29.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0
1c50e43770ba84fc,4,red,Casey O'Neill,191.0,0.0,0.34691981087755475,35.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0
1c50e43770ba84fc,4,blue,Gabriella Fernandes,191.0,0.0,0.34691981087755475,17.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0
1c50e43770ba84fc,5,red,Casey O'Neill,191.0,0.0,0.0,26.0,9.0,2.0,1.0,1.0,1.0,1.0,0.0,30.0
1c50e43770ba84fc,5,blue,Gabriella Fernandes,191.0,0.0,0.0,21.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,50.0
1c50e43770ba84fc,6,red,Casey O'Neill,191.0,0.0,0.0,61.0,30.0,1.0,1.0,17.0,12.0,1.0,0.0,80.0
1c50e43770ba84fc,6,blue,Gabriella Fernandes,191.0,0.0,0.0,27.0,10.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0
1c50e43770ba84fc,7,red,Casey O'Neill,191.0,0.0,0.0,57.0,25.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0
1c50e43770ba84fc,7,blue,Gabriella Fernandes,191.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,10.0
1c50e43770ba84fc,8,red,Casey O'Neill,191.0,0.0,0.0,42.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0
1c50e43770ba84fc,8,blue,Gabriella Fernandes,191.0,0.0,0.0,19.0,13.0,3.0,1.0,1.0,1.0,1.0,1.0,30.0
1c50e43770ba84fc,9,red,Casey O'Neill,191.0,0.0,0.0,27.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,20.0
1c50e43770ba84fc,9,blue,Gabriella Fernandes,191.0,0.0,0.0,35.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1c50e43770ba84fc,10,red,Casey O'Neill,191.0,0.0,0.34691981087755475,57.0,23.0,1.0,1.0,2.0,2.0,1.0,1.0,50.0
1c50e43770ba84fc,10,blue,Gabriella Fernandes,191.0,0.0,0.34691981087755475,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1c50e43770ba84fc,11,red,Casey O'Neill,191.0,0.0,0.0,41.0,19.0,2.0,1.0,3.0,2.0,1.0,0.0,70.0
1c50e43770ba84fc,11,blue,Gabriella Fernandes,191.0,0.0,0.0,22.0,7.0,5.0,3.0,0.0,0.0,1.0,0.0,10.0
1c50e43770ba84fc,12,red,Casey O'Neill,191.0,0.0,0.34691981087755475,26.0,12.0,0.0,0.0,3.0,3.0,1.0,1.0,20.0
1c50e43770ba84fc,12,blue,Gabriella Fernandes,191.0,0.0,0.34691981087755475,17.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1c50e43770ba84fc,13,red,Casey O'Neill,191.0,0.0,0.0,27.0,11.0,3.0,3.0,0.0,0.0,0.0,0.0,60.0
1c50e43770ba84fc,13,blue,Gabriella Fernandes,191.0,0.0,0.0,41.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
1c50e43770ba84fc,14,red,Casey O'Neill,191.0,0.0,0.0,53.0,14.0,0.0,0.0,1.0,1.0,1.0,0.0,70.0
1c50e43770ba84fc,14,blue,Gabriella Fernandes,191.0,0.0,0.0,21.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0
1c50e43770ba84fc,15,red,Casey O'Neill,191.0,0.0,0.0,48.0,21.0,3.0,0.0,10.0,9.0,1.0,0.0,70.0
1c50e43770ba84fc,15,blue,Gabriella Fernandes,191.0,0.0,0.0,41.0,22.0,2.0,2.0,1.0,1.0,0.0,0.0,10.0
1c50e43770ba84fc,16,red,Casey O'Neill,191.0,0.0,0.0,21.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,30.0
1c50e43770ba84fc,16,blue,Gabriella Fernandes,191.0,0.0,0.0,20.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1c50e43770ba84fc,17,red,Casey O'Neill,191.0,0.0,0.0,49.0,21.0,2.0,2.0,0.0,0.0,0.0,0.0,40.0
1c50e43770ba84fc,17,blue,Gabriella Fernandes,191.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1c50e43770ba84fc,18,red,Casey O'Neill,191.0,0.0,0.0,48.0,19.0,0.0,0.0,2.0,2.0,1.0,0.0,40.0
1c50e43770ba84fc,18,blue,Gabriella Fernandes,191.0,0.0,0.0,31.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0
1c50e43770ba84fc,19,red,Casey O'Neill,191.0,0.0,0.34691981087755475,31.0,9.0,2.0,2.0,6.0,4.0,1.0,1.0,70.0
1c50e43770ba84fc,19,blue,Gabriella Fernandes,191.0,0.0,0.34691981087755475,28.0,13.0,4.0,4.0,0.0,0.0,1.0,0.0,10.0
6102e7a6dcbc62f0,0,red,Michael Chiesa,63.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0
6102e7a6dcbc62f0,0,blue,Niko Price,63.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6102e7a6dcbc62f0,1,red,Michael Chiesa,63.0,1.0,0.34691981087755475,4.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,63.0
6102e7a6dcbc62f0,1,blue,Niko Price,63.0,1.0,0.34691981087755475,9.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
6102e7a6dcbc62f0,2,red,Michael Chiesa,63.0,0.0,0.34691981087755475,4.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,30.0
6102e7a6dcbc62f0,2,blue,Niko Price,63.0,0.0,0.34691981087755475,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
6102e7a6dcbc62f0,3,red,Michael Chiesa,63.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,53.0
6102e7a6dcbc62f0,3,blue,Niko Price,63.0,1.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
6102e7a6dcbc62f0,4,red,Michael Chiesa,63.0,1.0,0.34691981087755475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0
6102e7a6dcbc62f0,4,blue,Niko Price,63.0,1.0,0.34691981087755475,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
6102e7a6dcbc62f0,5,red,Michael Chiesa,63.0,1.0,0.34691981087755475,8.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,53.0
6102e7a6dcbc62f0,5,blue,Niko Price,63.0,1.0,0.34691981087755475,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
6102e7a6dcbc62f0,6,red,Michael Chiesa,63.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0
6102e7a6dcbc62f0,6,blue,Niko Price,63.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6102e7a6dcbc62f0,7,red,Michael Chiesa,63.0,1.0,0.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,50.0
6102e7a6dcbc62f0,7,blue,Niko Price,63.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
6102e7a6dcbc62f0,8,red,Michael Chiesa,63.0,0.0,0.34691981087755475,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,40.0
6102e7a6dcbc62f0,8,blue,Niko Price,63.0,0.0,0.34691981087755475,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6102e7a6dcbc62f0,9,red,Michael Chiesa,63.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,20.0
6102e7a6dcbc62f0,9,blue,Niko Price,63.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6102e7a6dcbc62f0,10,red,Michael Chiesa,63.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,53.0
6102e7a6dcbc62f0,10,blue,Niko Price,63.0,1.0,0.0,9.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0
6102e7a6dcbc62f0,11,red,Michael Chiesa,63.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,20.0
6102e7a6dcbc62f0,11,blue,Niko Price,63.0,0.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,10.0
6102e7a6dcbc62f0,12,red,Michael Chiesa,63.0,1.0,0.34691981087755475,5.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,63.0
6102e7a6dcbc62f0,12,blue,Niko Price,63.0,1.0,0.34691981087755475,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6102e7a6dcbc62f0,13,red,Michael Chiesa,63.0,1.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,63.0
6102e7a6dcbc62f0,13,blue,Niko Price,63.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6102e7a6dcbc62f0,14,red,Michael Chiesa,63.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,10.0
6102e7a6dcbc62f0,14,blue,Niko Price,63.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0
6102e7a6dcbc62f0,15,red,Michael Chiesa,63.0,1.0,0.34691981087755475,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0
6102e7a6dcbc62f0,15,blue,Niko Price,63.0,1.0,0.34691981087755475,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0
6102e7a6dcbc62f0,16,red,Michael Chiesa,63.0,1.0,0.34691981087755475,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,63.0
6102e7a6dcbc62f0,16,blue,Niko Price,63.0,1.0,0.34691981087755475,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6102e7a6dcbc62f0,17,red,Michael Chiesa,63.0,0.0,0.34691981087755475,7.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,60.0
6102e7a6dcbc62f0,17,blue,Niko Price,63.0,0.0,0.34691981087755475,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
6102e7a6dcbc62f0,18,red,Michael Chiesa,63.0,0.0,0.34691981087755475,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,20.0
6102e7a6dcbc62f0,18,blue,Niko Price,63.0,0.0,0.34691981087755475,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6102e7a6dcbc62f0,19,red,Michael Chiesa,63.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,63.0
6102e7a6dcbc62f0,19,blue,Niko Price,63.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
689384b01b40ef5c,0,red,Chase Hooper,176.0,0.0,0.0,17.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
689384b01b40ef5c,0,blue,Lance Gibson Jr.,176.0,0.0,0.0,18.0,10.0,1.0,1.0,5.0,5.0,1.0,0.0,0.0
689384b01b40ef5c,1,red,Chase Hooper,176.0,0.0,0.34691981087755475,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,30.0
689384b01b40ef5c,1,blue,Lance Gibson Jr.,176.0,0.0,0.34691981087755475,3.0,1.0,3.0,3.0,6.0,6.0,1.0,1.0,0.0
689384b01b40ef5c,2,red,Chase Hooper,176.0,0.0,-0.34691981087755475,15.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,10.0
689384b01b40ef5c,2,blue,Lance Gibson Jr.,176.0,0.0,-0.34691981087755475,14.0,6.0,1.0,1.0,5.0,4.0,1.0,1.0,10.0
689384b01b40ef5c,3,red,Chase Hooper,176.0,0.0,0.0,21.0,16.0,4.0,2.0,6.0,6.0,1.0,0.0,90.0
689384b01b40ef5c,3,blue,Lance Gibson Jr.,176.0,0.0,0.0,12.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0
689384b01b40ef5c,4,red,Chase Hooper,176.0,0.0,-0.34691981087755475,24.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,110.0
689384b01b40ef5c,4,blue,Lance Gibson Jr.,176.0,0.0,-0.34691981087755475,13.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0
689384b01b40ef5c,5,red,Chase Hooper,176.0,0.0,0.34691981087755475,15.0,5.0,3.0,1.0,0.0,0.0,1.0,1.0,30.0
689384b01b40ef5c,5,blue,Lance Gibson Jr.,176.0,0.0,0.34691981087755475,27.0,12.0,3.0,1.0,5.0,4.0,0.0,0.0,20.0
689384b01b40ef5c,6,red,Chase Hooper,176.0,0.0,0.34691981087755475,22.0,8.0,1.0,0.0,4.0,3.0,4.0,1.0,30.0
689384b01b40ef5c,6,blue,Lance Gibson Jr.,176.0,0.0,0.34691981087755475,11.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0
689384b01b40ef5c,7,red,Chase Hooper,176.0,0.0,0.34691981087755475,17.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0
689384b01b40ef5c,7,blue,Lance Gibson Jr.,176.0,0.0,0.34691981087755475,11.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,10.0
689384b01b40ef5c,8,red,Chase Hooper,176.0,0.0,-0.34691981087755475,12.0,5.0,1.0,0.0,5.0,5.0,1.0,0.0,30.0
689384b01b40ef5c,8,blue,Lance Gibson Jr.,176.0,0.0,-0.34691981087755475,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0
689384b01b40ef5c,9,red,Chase Hooper,176.0,0.0,0.0,14.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,40.0
689384b01b40ef5c,9,blue,Lance Gibson Jr.,176.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
689384b01b40ef5c,10,red,Chase Hooper,176.0,0.0,0.34691981087755475,9.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,90.0
689384b01b40ef5c,10,blue,Lance Gibson Jr.,176.0,0.0,0.34691981087755475,3.0,1.0,11.0,9.0,1.0,0.0,1.0,1.0,40.0
689384b01b40ef5c,11,red,Chase Hooper,176.0,0.0,0.34691981087755475,27.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0
689384b01b40ef5c,11,blue,Lance Gibson Jr.,176.0,0.0,0.34691981087755475,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689384b01b40ef5c,12,red,Chase Hooper,176.0,0.0,0.34691981087755475,21.0,9.0,0.0,0.0,0.0,0.0,3.0,1.0,40.0
689384b01b40ef5c,12,blue,Lance Gibson Jr.,176.0,0.0,0.34691981087755475,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
689384b01b40ef5c,13,red,Chase Hooper,176.0,0.0,0.34691981087755475,10.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,90.0
689384b01b40ef5c,13,blue,Lance Gibson Jr.,176.0,0.0,0.34691981087755475,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
689384b01b40ef5c,14,red,Chase Hooper,176.0,0.0,0.34691981087755475,33.0,10.0,0.0,0.0,1.0,1.0,2.0,1.0,20.0
689384b01b40ef5c,14,blue,Lance Gibson Jr.,176.0,0.0,0.34691981087755475,6.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,30.0
689384b01b40ef5c,15,red,Chase Hooper,176.0,0.0,-0.34691981087755475,21.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0
689384b01b40ef5c,15,blue,Lance Gibson Jr.,176.0,0.0,-0.34691981087755475,8.0,4.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0
689384b01b40ef5c,16,red,Chase Hooper,176.0,0.0,0.0,15.0,6.0,7.0,5.0,29.0,21.0,2.0,1.0,120.0
689384b01b40ef5c,16,blue,Lance Gibson Jr.,176.0,0.0,0.0,3.0,0.0,1.0,1.0,12.0,10.0,1.0,1.0,40.0
689384b01b40ef5c,17,red,Chase Hooper,176.0,1.0,0.0,23.0,14.0,2.0,1.0,0.0,0.0,2.0,0.0,106.0
689384b01b40ef5c,17,blue,Lance Gibson Jr.,176.0,1.0,0.0,10.0,6.0,2.0,1.0,2.0,1.0,1.0,0.0,70.0
689384b01b40ef5c,18,red,Chase Hooper,176.0,0.0,0.34691981087755475,7.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0
689384b01b40ef5c,18,blue,Lance Gibson Jr.,176.0,0.0,0.34691981087755475,5.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,10.0
689384b01b40ef5c,19,red,Chase Hooper,176.0,0.0,-0.34691981087755475,12.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,20.0
689384b01b40ef5c,19,blue,Lance Gibson Jr.,176.0,0.0,-0.34691981087755475,19.0,7.0,4.0,0.0,3.0,2.0,1.0,1.0,30.0
796e1151896195aa,0,red,Alexia Thainara,900.0,0.0,-0.34691981087755475,75.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
796e1151896195aa,0,blue,Bruna Brasil,900.0,0.0,-0.34691981087755475,59.0,31.0,5.0,4.0,0.0,0.0,4.0,1.0,20.0
796e1151896195aa,1,red,Alexia Thainara,900.0,0.0,0.34691981087755475,41.0,18.0,2.0,1.0,6.0,5.0,4.0,2.0,0.0
796e1151896195aa,1,blue,Bruna Brasil,900.0,0.0,0.34691981087755475,94.0,46.0,13.0,9.0,0.0,0.0,4.0,1.0,0.0
796e1151896195aa,2,red,Alexia Thainara,900.0,0.0,1.0407594326326643,49.0,21.0,3.0,2.0,5.0,4.0,3.0,3.0,170.0
796e1151896195aa,2,blue,Bruna Brasil,900.0,0.0,1.0407594326326643,55.0,31.0,2.0,2.0,39.0,30.0,0.0,0.0,30.0
796e1151896195aa,3,red,Alexia Thainara,900.0,0.0,-0.34691981087755475,36.0,12.0,22.0,16.0,4.0,3.0,3.0,1.0,250.0
796e1151896195aa,3,blue,Bruna Brasil,900.0,0.0,-0.34691981087755475,44.0,21.0,4.0,2.0,6.0,5.0,8.0,2.0,160.0
796e1151896195aa,4,red,Alexia Thainara,900.0,0.0,0.34691981087755475,66.0,38.0,1.0,1.0,0.0,0.0,7.0,3.0,180.0
796e1151896195aa,4,blue,Bruna Brasil,900.0,0.0,0.34691981087755475,44.0,24.0,9.0,8.0,3.0,2.0,5.0,2.0,120.0
796e1151896195aa,5,red,Alexia Thainara,900.0,0.0,0.0,43.0,20.0,3.0,3.0,0.0,0.0,0.0,0.0,90.0
796e1151896195aa,5,blue,Bruna Brasil,900.0,0.0,0.0,30.0,15.0,7.0,5.0,0.0,0.0,0.0,0.0,30.0
796e1151896195aa,6,red,Alexia Thainara,900.0,0.0,-0.34691981087755475,25.0,10.0,5.0,4.0,0.0,0.0,4.0,0.0,110.0
796e1151896195aa,6,blue,Bruna Brasil,900.0,0.0,-0.34691981087755475,69.0,36.0,9.0,9.0,0.0,0.0,2.0,1.0,190.0
796e1151896195aa,7,red,Alexia Thainara,900.0,0.0,0.34691981087755475,87.0,37.0,0.0,0.0,0.0,0.0,3.0,1.0,100.0
796e1151896195aa,7,blue,Bruna Brasil,900.0,0.0,0.34691981087755475,25.0,14.0,7.0,5.0,0.0,0.0,0.0,0.0,50.0
796e1151896195aa,8,red,Alexia Thainara,900.0,0.0,0.6938396217551095,136.0,66.0,10.0,9.0,15.0,10.0,8.0,2.0,120.0
796e1151896195aa,8,blue,Bruna Brasil,900.0,0.0,0.6938396217551095,62.0,28.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
796e1151896195aa,9,red,Alexia Thainara,900.0,0.0,0.0,124.0,55.0,11.0,8.0,32.0,26.0,0.0,0.0,210.0
