fight_id,path,side,fighter_name,duration,sim_standing_attempted,sim_standing_landed,sim_td_attempted,sim_td_landed,sim_ground_attempted,sim_ground_landed,sim_control,sim_total_control,sim_free_seconds
1158a27a1a04b971,12,blue,Jeremy Stephens,260.0,21,12,1,0,0,0,0.0,10.0,250.0
1158a27a1a04b971,13,red,King Green,260.0,78,39,0,0,2,1,10.0,20.0,240.0
1158a27a1a04b971,13,blue,Jeremy Stephens,260.0,16,9,1,0,0,0,10.0,20.0,240.0
1158a27a1a04b971,14,red,King Green,260.0,39,21,4,1,0,0,0.0,10.0,250.0
1158a27a1a04b971,14,blue,Jeremy Stephens,260.0,36,16,0,0,7,5,10.0,10.0,250.0
1158a27a1a04b971,15,red,King Green,260.0,57,24,1,0,0,0,10.0,10.0,250.0
1158a27a1a04b971,15,blue,Jeremy Stephens,260.0,41,15,0,0,4,3,0.0,10.0,250.0
1158a27a1a04b971,16,red,King Green,260.0,61,29,1,0,1,1,0.0,0.0,260.0
1158a27a1a04b971,16,blue,Jeremy Stephens,260.0,44,20,0,0,0,0,0.0,0.0,260.0
1158a27a1a04b971,17,red,King Green,260.0,39,22,0,0,0,0,20.0,20.0,240.0
1158a27a1a04b971,17,blue,Jeremy Stephens,260.0,34,17,1,0,0,0,0.0,20.0,240.0
1158a27a1a04b971,18,red,King Green,260.0,25,9,0,0,3,2,20.0,20.0,240.0
1158a27a1a04b971,18,blue,Jeremy Stephens,260.0,36,17,0,0,0,0,0.0,20.0,240.0
1158a27a1a04b971,19,red,King Green,260.0,21,11,0,0,0,0,30.0,30.0,230.0
1158a27a1a04b971,19,blue,Jeremy Stephens,260.0,48,18,1,0,1,0,0.0,30.0,230.0
1f5d0b106385b2ac,0,red,Baisangur Susurkaev,852.0,133,74,1,1,0,0,0.0,210.0,642.0
1f5d0b106385b2ac,0,blue,Djorden Santos,852.0,219,82,0,0,0,0,210.0,210.0,642.0
1f5d0b106385b2ac,1,red,Baisangur Susurkaev,852.0,92,34,0,0,11,6,10.0,310.0,542.0
1f5d0b106385b2ac,1,blue,Djorden Santos,852.0,96,35,0,0,0,0,300.0,310.0,542.0
1f5d0b106385b2ac,2,red,Baisangur Susurkaev,852.0,163,85,6,3,14,13,130.0,130.0,722.0
1f5d0b106385b2ac,2,blue,Djorden Santos,852.0,280,103,2,0,0,0,0.0,130.0,722.0
1f5d0b106385b2ac,3,red,Baisangur Susurkaev,852.0,233,109,4,2,0,0,140.0,140.0,712.0
1f5d0b106385b2ac,3,blue,Djorden Santos,852.0,93,35,0,0,13,9,0.0,140.0,712.0
1f5d0b106385b2ac,4,red,Baisangur Susurkaev,852.0,111,53,4,1,14,10,10.0,20.0,832.0
1f5d0b106385b2ac,4,blue,Djorden Santos,852.0,122,38,0,0,0,0,10.0,20.0,832.0
1f5d0b106385b2ac,5,red,Baisangur Susurkaev,852.0,229,106,4,0,11,8,0.0,0.0,852.0
1f5d0b106385b2ac,5,blue,Djorden Santos,852.0,255,89,1,1,2,0,0.0,0.0,852.0
1f5d0b106385b2ac,6,red,Baisangur Susurkaev,852.0,160,66,19,10,16,10,110.0,110.0,742.0
1f5d0b106385b2ac,6,blue,Djorden Santos,852.0,286,120,5,2,0,0,0.0,110.0,742.0
1f5d0b106385b2ac,7,red,Baisangur Susurkaev,852.0,100,40,6,3,0,0,630.0,630.0,222.0
1f5d0b106385b2ac,7,blue,Djorden Santos,852.0,105,31,1,0,0,0,0.0,630.0,222.0
1f5d0b106385b2ac,8,red,Baisangur Susurkaev,852.0,136,49,7,4,23,19,120.0,120.0,732.0
1f5d0b106385b2ac,8,blue,Djorden Santos,852.0,151,55,4,1,0,0,0.0,120.0,732.0
1f5d0b106385b2ac,9,red,Baisangur Susurkaev,852.0,133,59,8,6,0,0,0.0,0.0,852.0
1f5d0b106385b2ac,9,blue,Djorden Santos,852.0,240,104,3,0,0,0,0.0,0.0,852.0
1f5d0b106385b2ac,10,red,Baisangur Susurkaev,852.0,122,49,8,5,0,0,300.0,360.0,492.0
1f5d0b106385b2ac,10,blue,Djorden Santos,852.0,113,42,3,1,0,0,60.0,360.0,492.0
1f5d0b106385b2ac,11,red,Baisangur Susurkaev,852.0,182,93,10,5,0,0,110.0,110.0,742.0
1f5d0b106385b2ac,11,blue,Djorden Santos,852.0,285,110,0,0,0,0,0.0,110.0,742.0
1f5d0b106385b2ac,12,red,Baisangur Susurkaev,852.0,159,67,6,3,7,6,190.0,190.0,662.0
1f5d0b106385b2ac,12,blue,Djorden Santos,852.0,94,38,5,3,20,18,0.0,190.0,662.0
1f5d0b106385b2ac,13,red,Baisangur Susurkaev,852.0,146,66,8,4,38,27,350.0,350.0,502.0
1f5d0b106385b2ac,13,blue,Djorden Santos,852.0,191,74,3,0,0,0,0.0,350.0,502.0
1f5d0b106385b2ac,14,red,Baisangur Susurkaev,852.0,113,46,2,1,0,0,380.0,380.0,472.0
1f5d0b106385b2ac,14,blue,Djorden Santos,852.0,152,59,0,0,0,0,0.0,380.0,472.0
1f5d0b106385b2ac,15,red,Baisangur Susurkaev,852.0,97,40,22,9,19,10,560.0,560.0,292.0
1f5d0b106385b2ac,15,blue,Djorden Santos,852.0,85,32,3,3,0,0,0.0,560.0,292.0
1f5d0b106385b2ac,16,red,Baisangur Susurkaev,852.0,58,29,0,0,0,0,430.0,430.0,422.0
1f5d0b106385b2ac,16,blue,Djorden Santos,852.0,79,34,4,1,9,6,0.0,430.0,422.0
1f5d0b106385b2ac,17,red,Baisangur Susurkaev,852.0,325,154,0,0,0,0,0.0,0.0,852.0
1f5d0b106385b2ac,17,blue,Djorden Santos,852.0,242,101,0,0,0,0,0.0,0.0,852.0
1f5d0b106385b2ac,18,red,Baisangur Susurkaev,852.0,56,20,5,2,0,0,110.0,620.0,232.0
1f5d0b106385b2ac,18,blue,Djorden Santos,852.0,81,39,0,0,0,0,510.0,620.0,232.0
1f5d0b106385b2ac,19,red,Baisangur Susurkaev,852.0,76,38,0,0,1,1,670.0,690.0,162.0
1f5d0b106385b2ac,19,blue,Djorden Santos,852.0,36,18,3,1,0,0,20.0,690.0,162.0
22ba4f1b0aafbf82,0,red,Alexander Volkov,900.0,42,26,0,0,0,0,0.0,110.0,790.0
22ba4f1b0aafbf82,0,blue,Waldo Cortes Acosta,900.0,122,62,7,3,0,0,110.0,110.0,790.0
22ba4f1b0aafbf82,1,red,Alexander Volkov,900.0,74,41,0,0,28,19,0.0,70.0,830.0
22ba4f1b0aafbf82,1,blue,Waldo Cortes Acosta,900.0,142,65,2,1,12,7,70.0,70.0,830.0
22ba4f1b0aafbf82,2,red,Alexander Volkov,900.0,122,64,0,0,0,0,90.0,100.0,800.0
22ba4f1b0aafbf82,2,blue,Waldo Cortes Acosta,900.0,93,43,0,0,30,23,10.0,100.0,800.0
22ba4f1b0aafbf82,3,red,Alexander Volkov,900.0,66,36,0,0,0,0,160.0,160.0,740.0
22ba4f1b0aafbf82,3,blue,Waldo Cortes Acosta,900.0,119,50,0,0,0,0,0.0,160.0,740.0
22ba4f1b0aafbf82,4,red,Alexander Volkov,900.0,80,44,4,1,0,0,0.0,160.0,740.0
22ba4f1b0aafbf82,4,blue,Waldo Cortes Acosta,900.0,98,45,6,3,27,19,160.0,160.0,740.0
22ba4f1b0aafbf82,5,red,Alexander Volkov,900.0,74,36,0,0,0,0,50.0,250.0,650.0
22ba4f1b0aafbf82,5,blue,Waldo Cortes Acosta,900.0,76,37,0,0,0,0,200.0,250.0,650.0
22ba4f1b0aafbf82,6,red,Alexander Volkov,900.0,42,27,0,0,11,11,0.0,370.0,530.0
22ba4f1b0aafbf82,6,blue,Waldo Cortes Acosta,900.0,115,64,3,1,0,0,370.0,370.0,530.0
22ba4f1b0aafbf82,7,red,Alexander Volkov,900.0,76,39,5,2,0,0,20.0,50.0,850.0
22ba4f1b0aafbf82,7,blue,Waldo Cortes Acosta,900.0,161,84,3,0,0,0,30.0,50.0,850.0
22ba4f1b0aafbf82,8,red,Alexander Volkov,900.0,183,95,0,0,0,0,0.0,0.0,900.0
22ba4f1b0aafbf82,8,blue,Waldo Cortes Acosta,900.0,122,64,3,1,3,3,0.0,0.0,900.0
22ba4f1b0aafbf82,9,red,Alexander Volkov,900.0,86,49,0,0,0,0,80.0,180.0,720.0
22ba4f1b0aafbf82,9,blue,Waldo Cortes Acosta,900.0,141,62,0,0,0,0,100.0,180.0,720.0
22ba4f1b0aafbf82,10,red,Alexander Volkov,900.0,123,61,4,0,3,3,10.0,40.0,860.0
22ba4f1b0aafbf82,10,blue,Waldo Cortes Acosta,900.0,122,57,11,4,8,6,30.0,40.0,860.0
22ba4f1b0aafbf82,11,red,Alexander Volkov,900.0,139,71,0,0,0,0,0.0,0.0,900.0
22ba4f1b0aafbf82,11,blue,Waldo Cortes Acosta,900.0,144,69,3,2,0,0,0.0,0.0,900.0
22ba4f1b0aafbf82,12,red,Alexander Volkov,900.0,88,49,1,0,0,0,10.0,160.0,740.0
22ba4f1b0aafbf82,12,blue,Waldo Cortes Acosta,900.0,155,71,7,1,0,0,150.0,160.0,740.0
22ba4f1b0aafbf82,13,red,Alexander Volkov,900.0,118,63,0,0,0,0,10.0,100.0,800.0
22ba4f1b0aafbf82,13,blue,Waldo Cortes Acosta,900.0,114,51,0,0,9,9,90.0,100.0,800.0
22ba4f1b0aafbf82,14,red,Alexander Volkov,900.0,185,105,0,0,0,0,0.0,130.0,770.0
22ba4f1b0aafbf82,14,blue,Waldo Cortes Acosta,900.0,183,84,2,0,2,2,130.0,130.0,770.0
22ba4f1b0aafbf82,15,red,Alexander Volkov,900.0,101,58,11,2,1,1,80.0,80.0,820.0
22ba4f1b0aafbf82,15,blue,Waldo Cortes Acosta,900.0,148,71,9,0,13,10,0.0,80.0,820.0
22ba4f1b0aafbf82,16,red,Alexander Volkov,900.0,100,69,5,2,0,0,0.0,310.0,590.0
22ba4f1b0aafbf82,16,blue,Waldo Cortes Acosta,900.0,75,41,5,4,1,0,310.0,310.0,590.0
22ba4f1b0aafbf82,17,red,Alexander Volkov,900.0,72,40,2,1,15,12,0.0,50.0,850.0
22ba4f1b0aafbf82,17,blue,Waldo Cortes Acosta,900.0,103,47,1,0,0,0,50.0,50.0,850.0
22ba4f1b0aafbf82,18,red,Alexander Volkov,900.0,146,90,0,0,0,0,10.0,140.0,760.0
22ba4f1b0aafbf82,18,blue,Waldo Cortes Acosta,900.0,146,66,3,0,13,8,130.0,140.0,760.0
22ba4f1b0aafbf82,19,red,Alexander Volkov,900.0,138,68,10,4,0,0,190.0,200.0,700.0
22ba4f1b0aafbf82,19,blue,Waldo Cortes Acosta,900.0,132,70,0,0,6,5,10.0,200.0,700.0
303018d7459323b4,0,red,Pat Sabatini,900.0,0,0,4,2,5,5,890.0,900.0,0.0
303018d7459323b4,0,blue,William Gomis,900.0,0,0,0,0,17,10,10.0,900.0,0.0
303018d7459323b4,1,red,Pat Sabatini,900.0,32,14,14,4,0,0,280.0,280.0,620.0
303018d7459323b4,1,blue,William Gomis,900.0,74,51,0,0,1,1,0.0,280.0,620.0
303018d7459323b4,2,red,Pat Sabatini,900.0,103,41,1,1,0,0,260.0,260.0,640.0
303018d7459323b4,2,blue,William Gomis,900.0,107,65,0,0,0,0,0.0,260.0,640.0
303018d7459323b4,3,red,Pat Sabatini,900.0,76,38,12,3,0,0,240.0,240.0,660.0
303018d7459323b4,3,blue,William Gomis,900.0,69,43,2,2,4,0,0.0,240.0,660.0
303018d7459323b4,4,red,Pat Sabatini,900.0,34,12,21,11,3,2,560.0,560.0,340.0
303018d7459323b4,4,blue,William Gomis,900.0,35,21,3,2,0,0,0.0,560.0,340.0
303018d7459323b4,5,red,Pat Sabatini,900.0,36,20,24,8,4,4,620.0,620.0,280.0
303018d7459323b4,5,blue,William Gomis,900.0,50,32,0,0,0,0,0.0,620.0,280.0
303018d7459323b4,6,red,Pat Sabatini,900.0,43,20,6,2,1,1,570.0,570.0,330.0
303018d7459323b4,6,blue,William Gomis,900.0,55,41,0,0,0,0,0.0,570.0,330.0
303018d7459323b4,7,red,Pat Sabatini,900.0,52,27,7,3,0,0,420.0,420.0,480.0
303018d7459323b4,7,blue,William Gomis,900.0,64,29,0,0,2,2,0.0,420.0,480.0
303018d7459323b4,8,red,Pat Sabatini,900.0,45,12,5,1,12,12,640.0,640.0,260.0
303018d7459323b4,8,blue,William Gomis,900.0,53,30,0,0,2,2,0.0,640.0,260.0
303018d7459323b4,9,red,Pat Sabatini,900.0,0,0,7,1,0,0,860.0,900.0,0.0
303018d7459323b4,9,blue,William Gomis,900.0,0,0,9,4,0,0,40.0,900.0,0.0
303018d7459323b4,10,red,Pat Sabatini,900.0,17,9,14,3,17,12,0.0,600.0,300.0
303018d7459323b4,10,blue,William Gomis,900.0,60,39,18,7,0,0,600.0,600.0,300.0
303018d7459323b4,11,red,Pat Sabatini,900.0,30,12,2,1,0,0,630.0,650.0,250.0
303018d7459323b4,11,blue,William Gomis,900.0,46,20,5,3,0,0,20.0,650.0,250.0
303018d7459323b4,12,red,Pat Sabatini,900.0,97,31,6,4,0,0,270.0,270.0,630.0
303018d7459323b4,12,blue,William Gomis,900.0,64,31,0,0,8,6,0.0,270.0,630.0
303018d7459323b4,13,red,Pat Sabatini,900.0,82,33,9,3,2,2,180.0,180.0,720.0
303018d7459323b4,13,blue,William Gomis,900.0,109,59,0,0,16,16,0.0,180.0,720.0
303018d7459323b4,14,red,Pat Sabatini,900.0,82,27,9,0,0,0,300.0,300.0,600.0
303018d7459323b4,14,blue,William Gomis,900.0,94,47,0,0,0,0,0.0,300.0,600.0
303018d7459323b4,15,red,Pat Sabatini,900.0,31,18,10,2,0,0,710.0,710.0,190.0
303018d7459323b4,15,blue,William Gomis,900.0,39,18,0,0,18,15,0.0,710.0,190.0
303018d7459323b4,16,red,Pat Sabatini,900.0,0,0,0,0,5,4,50.0,900.0,0.0
303018d7459323b4,16,blue,William Gomis,900.0,0,0,0,0,13,10,850.0,900.0,0.0
303018d7459323b4,17,red,Pat Sabatini,900.0,0,0,10,3,0,0,900.0,900.0,0.0
303018d7459323b4,17,blue,William Gomis,900.0,0,0,1,1,7,5,0.0,900.0,0.0
303018d7459323b4,18,red,Pat Sabatini,900.0,84,40,6,3,0,0,370.0,560.0,340.0
303018d7459323b4,18,blue,William Gomis,900.0,79,44,0,0,4,3,190.0,560.0,340.0
303018d7459323b4,19,red,Pat Sabatini,900.0,64,24,20,2,0,0,290.0,350.0,550.0
303018d7459323b4,19,blue,William Gomis,900.0,28,13,2,2,13,11,60.0,350.0,550.0
70f1621080b3435c,0,red,Khamzat Chimaev,1500.0,167,70,11,4,0,0,340.0,340.0,1160.0
70f1621080b3435c,0,blue,Sean Strickland,1500.0,289,132,0,0,5,2,0.0,340.0,1160.0
70f1621080b3435c,1,red,Khamzat Chimaev,1500.0,203,106,11,4,22,20,190.0,190.0,1310.0
70f1621080b3435c,1,blue,Sean Strickland,1500.0,450,201,0,0,0,0,0.0,190.0,1310.0
70f1621080b3435c,2,red,Khamzat Chimaev,1500.0,155,68,4,0,0,0,220.0,220.0,1280.0
70f1621080b3435c,2,blue,Sean Strickland,1500.0,124,53,0,0,0,0,0.0,220.0,1280.0
70f1621080b3435c,3,red,Khamzat Chimaev,1500.0,312,134,7,2,37,34,120.0,120.0,1380.0
70f1621080b3435c,3,blue,Sean Strickland,1500.0,217,104,3,1,0,0,0.0,120.0,1380.0
70f1621080b3435c,4,red,Khamzat Chimaev,1500.0,269,121,12,7,44,40,540.0,540.0,960.0
70f1621080b3435c,4,blue,Sean Strickland,1500.0,303,141,15,5,2,1,0.0,540.0,960.0
70f1621080b3435c,5,red,Khamzat Chimaev,1500.0,132,55,14,6,2,2,800.0,800.0,700.0
70f1621080b3435c,5,blue,Sean Strickland,1500.0,123,63,0,0,4,2,0.0,800.0,700.0
70f1621080b3435c,6,red,Khamzat Chimaev,1500.0,284,137,15,6,9,6,400.0,400.0,1100.0
70f1621080b3435c,6,blue,Sean Strickland,1500.0,216,90,0,0,46,35,0.0,400.0,1100.0
70f1621080b3435c,7,red,Khamzat Chimaev,1500.0,118,50,18,6,29,27,510.0,510.0,990.0
70f1621080b3435c,7,blue,Sean Strickland,1500.0,185,98,0,0,0,0,0.0,510.0,990.0
70f1621080b3435c,8,red,Khamzat Chimaev,1500.0,138,61,21,4,0,0,970.0,970.0,530.0
70f1621080b3435c,8,blue,Sean Strickland,1500.0,84,42,0,0,0,0,0.0,970.0,530.0
70f1621080b3435c,9,red,Khamzat Chimaev,1500.0,293,144,11,4,0,0,130.0,140.0,1360.0
70f1621080b3435c,9,blue,Sean Strickland,1500.0,218,112,0,0,24,21,10.0,140.0,1360.0
70f1621080b3435c,10,red,Khamzat Chimaev,1500.0,188,96,13,7,0,0,410.0,410.0,1090.0
70f1621080b3435c,10,blue,Sean Strickland,1500.0,155,68,2,1,1,1,0.0,410.0,1090.0
70f1621080b3435c,11,red,Khamzat Chimaev,1500.0,233,102,10,4,0,0,410.0,410.0,1090.0
70f1621080b3435c,11,blue,Sean Strickland,1500.0,202,98,11,4,0,0,0.0,410.0,1090.0
70f1621080b3435c,12,red,Khamzat Chimaev,1500.0,148,66,10,4,0,0,280.0,280.0,1220.0
70f1621080b3435c,12,blue,Sean Strickland,1500.0,278,137,0,0,3,3,0.0,280.0,1220.0
70f1621080b3435c,13,red,Khamzat Chimaev,1500.0,183,92,35,12,2,2,0.0,0.0,1500.0
70f1621080b3435c,13,blue,Sean Strickland,1500.0,168,85,0,0,0,0,0.0,0.0,1500.0
70f1621080b3435c,14,red,Khamzat Chimaev,1500.0,175,78,20,6,0,0,670.0,670.0,830.0
70f1621080b3435c,14,blue,Sean Strickland,1500.0,131,64,0,0,25,18,0.0,670.0,830.0
70f1621080b3435c,15,red,Khamzat Chimaev,1500.0,82,38,3,0,2,2,820.0,1220.0,280.0
70f1621080b3435c,15,blue,Sean Strickland,1500.0,38,17,0,0,1,1,400.0,1220.0,280.0
70f1621080b3435c,16,red,Khamzat Chimaev,1500.0,92,45,22,7,0,0,510.0,510.0,990.0
70f1621080b3435c,16,blue,Sean Strickland,1500.0,250,121,0,0,0,0,0.0,510.0,990.0
70f1621080b3435c,17,red,Khamzat Chimaev,1500.0,242,117,16,7,12,9,0.0,0.0,1500.0
70f1621080b3435c,17,blue,Sean Strickland,1500.0,193,89,0,0,66,53,0.0,0.0,1500.0
70f1621080b3435c,18,red,Khamzat Chimaev,1500.0,131,54,17,3,0,0,720.0,720.0,780.0
70f1621080b3435c,18,blue,Sean Strickland,1500.0,143,74,0,0,0,0,0.0,720.0,780.0
70f1621080b3435c,19,red,Khamzat Chimaev,1500.0,149,67,13,5,25,19,270.0,270.0,1230.0
70f1621080b3435c,19,blue,Sean Strickland,1500.0,286,132,0,0,50,35,0.0,270.0,1230.0
770c5302e32916ea,0,red,Ateba Gautier,370.0,57,27,3,1,8,8,0.0,50.0,320.0
770c5302e32916ea,0,blue,Ozzy Diaz,370.0,98,48,2,0,0,0,50.0,50.0,320.0
770c5302e32916ea,1,red,Ateba Gautier,370.0,75,33,0,0,0,0,10.0,70.0,300.0
770c5302e32916ea,1,blue,Ozzy Diaz,370.0,88,31,2,0,0,0,60.0,70.0,300.0
770c5302e32916ea,2,red,Ateba Gautier,370.0,57,22,1,0,14,11,0.0,20.0,350.0
770c5302e32916ea,2,blue,Ozzy Diaz,370.0,99,44,0,0,1,0,20.0,20.0,350.0
770c5302e32916ea,3,red,Ateba Gautier,370.0,65,35,2,1,3,2,20.0,30.0,340.0
770c5302e32916ea,3,blue,Ozzy Diaz,370.0,83,40,0,0,5,4,10.0,30.0,340.0
770c5302e32916ea,4,red,Ateba Gautier,370.0,25,14,2,1,0,0,120.0,150.0,220.0
770c5302e32916ea,4,blue,Ozzy Diaz,370.0,21,12,1,1,0,0,30.0,150.0,220.0
770c5302e32916ea,5,red,Ateba Gautier,370.0,57,20,5,1,0,0,50.0,50.0,320.0
770c5302e32916ea,5,blue,Ozzy Diaz,370.0,87,40,0,0,0,0,0.0,50.0,320.0
770c5302e32916ea,6,red,Ateba Gautier,370.0,43,22,0,0,0,0,0.0,0.0,370.0
770c5302e32916ea,6,blue,Ozzy Diaz,370.0,56,23,1,0,0,0,0.0,0.0,370.0
770c5302e32916ea,7,red,Ateba Gautier,370.0,44,21,2,0,2,1,10.0,70.0,300.0
770c5302e32916ea,7,blue,Ozzy Diaz,370.0,45,25,0,0,2,1,60.0,70.0,300.0
770c5302e32916ea,8,red,Ateba Gautier,370.0,58,39,0,0,5,5,10.0,10.0,360.0
770c5302e32916ea,8,blue,Ozzy Diaz,370.0,48,26,0,0,0,0,0.0,10.0,360.0
770c5302e32916ea,9,red,Ateba Gautier,370.0,71,28,0,0,9,3,40.0,40.0,330.0
770c5302e32916ea,9,blue,Ozzy Diaz,370.0,74,30,0,0,0,0,0.0,40.0,330.0
770c5302e32916ea,10,red,Ateba Gautier,370.0,65,31,2,0,0,0,30.0,70.0,300.0
770c5302e32916ea,10,blue,Ozzy Diaz,370.0,54,20,1,0,9,7,40.0,70.0,300.0
770c5302e32916ea,11,red,Ateba Gautier,370.0,78,28,0,0,3,3,0.0,0.0,370.0
770c5302e32916ea,11,blue,Ozzy Diaz,370.0,78,37,0,0,0,0,0.0,0.0,370.0
770c5302e32916ea,12,red,Ateba Gautier,370.0,47,20,3,1,0,0,10.0,30.0,340.0
770c5302e32916ea,12,blue,Ozzy Diaz,370.0,36,15,1,1,0,0,20.0,30.0,340.0
770c5302e32916ea,13,red,Ateba Gautier,370.0,74,28,7,2,0,0,90.0,90.0,280.0
770c5302e32916ea,13,blue,Ozzy Diaz,370.0,51,26,0,0,0,0,0.0,90.0,280.0
770c5302e32916ea,14,red,Ateba Gautier,370.0,97,47,2,1,0,0,50.0,60.0,310.0
770c5302e32916ea,14,blue,Ozzy Diaz,370.0,70,31,0,0,0,0,10.0,60.0,310.0
770c5302e32916ea,15,red,Ateba Gautier,370.0,58,28,0,0,1,1,70.0,90.0,280.0
770c5302e32916ea,15,blue,Ozzy Diaz,370.0,55,25,1,0,0,0,20.0,90.0,280.0
770c5302e32916ea,16,red,Ateba Gautier,370.0,90,40,2,0,2,2,40.0,40.0,330.0
770c5302e32916ea,16,blue,Ozzy Diaz,370.0,61,30,0,0,0,0,0.0,40.0,330.0
770c5302e32916ea,17,red,Ateba Gautier,370.0,55,22,1,0,0,0,0.0,80.0,290.0
770c5302e32916ea,17,blue,Ozzy Diaz,370.0,64,24,0,0,2,1,80.0,80.0,290.0
770c5302e32916ea,18,red,Ateba Gautier,370.0,55,28,1,1,3,3,30.0,30.0,340.0
770c5302e32916ea,18,blue,Ozzy Diaz,370.0,88,45,0,0,0,0,0.0,30.0,340.0
770c5302e32916ea,19,red,Ateba Gautier,370.0,60,22,1,1,0,0,30.0,30.0,340.0
770c5302e32916ea,19,blue,Ozzy Diaz,370.0,29,15,0,0,0,0,0.0,30.0,340.0
845b8653f9cf839c,0,red,Sean Brady,900.0,148,61,4,2,0,0,60.0,60.0,840.0
845b8653f9cf839c,0,blue,Joaquin Buckley,900.0,110,37,0,0,14,10,0.0,60.0,840.0
845b8653f9cf839c,1,red,Sean Brady,900.0,108,42,10,3,0,0,220.0,220.0,680.0
845b8653f9cf839c,1,blue,Joaquin Buckley,900.0,205,59,0,0,0,0,0.0,220.0,680.0
845b8653f9cf839c,2,red,Sean Brady,900.0,63,24,15,8,0,0,480.0,480.0,420.0
845b8653f9cf839c,2,blue,Joaquin Buckley,900.0,145,51,0,0,15,11,0.0,480.0,420.0
845b8653f9cf839c,3,red,Sean Brady,900.0,101,38,3,1,0,0,110.0,110.0,790.0
845b8653f9cf839c,3,blue,Joaquin Buckley,900.0,161,55,0,0,0,0,0.0,110.0,790.0
845b8653f9cf839c,4,red,Sean Brady,900.0,62,30,0,0,10,6,320.0,320.0,580.0
845b8653f9cf839c,4,blue,Joaquin Buckley,900.0,102,32,0,0,20,12,0.0,320.0,580.0
845b8653f9cf839c,5,red,Sean Brady,900.0,102,39,20,5,22,17,250.0,250.0,650.0
845b8653f9cf839c,5,blue,Joaquin Buckley,900.0,145,49,2,1,8,8,0.0,250.0,650.0
845b8653f9cf839c,6,red,Sean Brady,900.0,114,49,4,2,1,1,340.0,340.0,560.0
845b8653f9cf839c,6,blue,Joaquin Buckley,900.0,96,30,0,0,27,20,0.0,340.0,560.0
845b8653f9cf839c,7,red,Sean Brady,900.0,109,45,11,6,0,0,130.0,130.0,770.0
845b8653f9cf839c,7,blue,Joaquin Buckley,900.0,154,50,0,0,0,0,0.0,130.0,770.0
845b8653f9cf839c,8,red,Sean Brady,900.0,123,47,20,2,0,0,130.0,130.0,770.0
845b8653f9cf839c,8,blue,Joaquin Buckley,900.0,225,66,5,2,15,11,0.0,130.0,770.0
845b8653f9cf839c,9,red,Sean Brady,900.0,103,49,6,2,0,0,120.0,120.0,780.0
845b8653f9cf839c,9,blue,Joaquin Buckley,900.0,172,58,0,0,7,6,0.0,120.0,780.0
845b8653f9cf839c,10,red,Sean Brady,900.0,138,53,9,2,0,0,100.0,160.0,740.0
845b8653f9cf839c,10,blue,Joaquin Buckley,900.0,148,57,1,0,0,0,60.0,160.0,740.0
845b8653f9cf839c,11,red,Sean Brady,900.0,116,48,16,9,13,10,150.0,150.0,750.0
845b8653f9cf839c,11,blue,Joaquin Buckley,900.0,170,60,0,0,0,0,0.0,150.0,750.0
845b8653f9cf839c,12,red,Sean Brady,900.0,46,18,3,1,0,0,380.0,380.0,520.0
845b8653f9cf839c,12,blue,Joaquin Buckley,900.0,124,33,0,0,15,11,0.0,380.0,520.0
845b8653f9cf839c,13,red,Sean Brady,900.0,244,87,2,0,0,0,0.0,0.0,900.0
845b8653f9cf839c,13,blue,Joaquin Buckley,900.0,196,66,0,0,0,0,0.0,0.0,900.0
845b8653f9cf839c,14,red,Sean Brady,900.0,69,38,0,0,36,32,330.0,330.0,570.0
845b8653f9cf839c,14,blue,Joaquin Buckley,900.0,127,49,1,0,6,5,0.0,330.0,570.0
845b8653f9cf839c,15,red,Sean Brady,900.0,72,27,9,3,0,0,320.0,320.0,580.0
845b8653f9cf839c,15,blue,Joaquin Buckley,900.0,94,19,2,1,0,0,0.0,320.0,580.0
845b8653f9cf839c,16,red,Sean Brady,900.0,122,44,5,2,19,16,0.0,0.0,900.0
845b8653f9cf839c,16,blue,Joaquin Buckley,900.0,199,68,0,0,0,0,0.0,0.0,900.0
845b8653f9cf839c,17,red,Sean Brady,900.0,100,40,14,7,0,0,130.0,130.0,770.0
845b8653f9cf839c,17,blue,Joaquin Buckley,900.0,199,67,1,1,0,0,0.0,130.0,770.0
845b8653f9cf839c,18,red,Sean Brady,900.0,78,34,5,3,0,0,0.0,0.0,900.0
845b8653f9cf839c,18,blue,Joaquin Buckley,900.0,177,67,0,0,0,0,0.0,0.0,900.0
845b8653f9cf839c,19,red,Sean Brady,900.0,76,40,8,3,13,11,320.0,320.0,580.0
845b8653f9cf839c,19,blue,Joaquin Buckley,900.0,123,37,0,0,0,0,0.0,320.0,580.0
9d35723a53749931,0,red,Roman Kopylov,900.0,160,72,0,0,0,0,0.0,0.0,900.0
9d35723a53749931,0,blue,Marco Tulio,900.0,261,113,5,1,3,2,0.0,0.0,900.0
9d35723a53749931,1,red,Roman Kopylov,900.0,58,23,1,1,0,0,80.0,170.0,730.0
9d35723a53749931,1,blue,Marco Tulio,900.0,279,132,3,2,0,0,90.0,170.0,730.0
9d35723a53749931,2,red,Roman Kopylov,900.0,25,12,0,0,0,0,180.0,330.0,570.0
9d35723a53749931,2,blue,Marco Tulio,900.0,111,64,14,3,0,0,150.0,330.0,570.0
9d35723a53749931,3,red,Roman Kopylov,900.0,144,58,1,0,0,0,0.0,0.0,900.0
