fight_id,red_name,blue_name,winner_name,method,actual_red_win,predicted_red_win,red_rounds,blue_rounds,rounds_scored,round_details
3b9f50f07d9a1601,Nathaniel Wood,Losene Keita,Nathaniel Wood,Decision - Split,1,1.0,2,1,3,"[{'round': 1, 'red_score_value': 17.0, 'blue_score_value': 11.0, 'round_winner': 'red', 'red_sig': 17.0, 'blue_sig': 11.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 0.0}, {'round': 2, 'red_score_value': 19.0, 'blue_score_value': 23.0, 'round_winner': 'blue', 'red_sig': 19.0, 'blue_sig': 23.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 0.0}, {'round': 3, 'red_score_value': 31.0, 'blue_score_value': 18.0, 'round_winner': 'red', 'red_sig': 31.0, 'blue_sig': 18.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 0.0}]"
3ee578ddd071ad4c,Mason Jones,Axel Sola,Mason Jones,Decision - Unanimous,1,1.0,2,1,3,"[{'round': 1, 'red_score_value': 18.0, 'blue_score_value': 24.178382, 'round_winner': 'blue', 'red_sig': 18.0, 'blue_sig': 15.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 2.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 105.0}, {'round': 2, 'red_score_value': 34.0, 'blue_score_value': 23.124792, 'round_winner': 'red', 'red_sig': 34.0, 'blue_sig': 22.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 23.0}, {'round': 3, 'red_score_value': 58.24452, 'blue_score_value': 30.559675, 'round_winner': 'red', 'red_sig': 58.0, 'blue_sig': 28.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 1.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 5.0, 'blue_ctrl': 11.0}]"
562d916f55918901,Roman Dolidze,Christian Leroy Duncan,Christian Leroy Duncan,Decision - Unanimous,0,0.0,0,3,3,"[{'round': 1, 'red_score_value': 13.525774, 'blue_score_value': 17.809448, 'round_winner': 'blue', 'red_sig': 2.0, 'blue_sig': 16.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 2.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 153.0, 'blue_ctrl': 37.0}, {'round': 2, 'red_score_value': 9.548072000000001, 'blue_score_value': 21.516024, 'round_winner': 'blue', 'red_sig': 5.0, 'blue_sig': 20.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 93.0, 'blue_ctrl': 31.0}, {'round': 3, 'red_score_value': 13.873355, 'blue_score_value': 18.0, 'round_winner': 'blue', 'red_sig': 3.0, 'blue_sig': 18.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 1.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 181.0, 'blue_ctrl': 0.0}]"
5ee11b727e89e8ad,Michael Page,Sam Patterson,Michael Page,Decision - Unanimous,1,1.0,3,0,3,"[{'round': 1, 'red_score_value': 5.0, 'blue_score_value': 4.0, 'round_winner': 'red', 'red_sig': 5.0, 'blue_sig': 4.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 0.0}, {'round': 2, 'red_score_value': 10.0, 'blue_score_value': 4.151776, 'round_winner': 'red', 'red_sig': 10.0, 'blue_sig': 2.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 44.0}, {'round': 3, 'red_score_value': 13.271504, 'blue_score_value': 12.015192, 'round_winner': 'red', 'red_sig': 12.0, 'blue_sig': 6.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 26.0, 'blue_ctrl': 123.0}]"
8817bd21b6d0a989,Mantas Kondratavicius,Antonio Trocoli,Mantas Kondratavicius,Decision - Unanimous,1,1.0,2,1,3,"[{'round': 1, 'red_score_value': 33.477248, 'blue_score_value': 10.548072000000001, 'round_winner': 'red', 'red_sig': 28.0, 'blue_sig': 6.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 112.0, 'blue_ctrl': 93.0}, {'round': 2, 'red_score_value': 64.568598, 'blue_score_value': 5.3912320000000005, 'round_winner': 'red', 'red_sig': 39.0, 'blue_sig': 5.0, 'red_kd': 1.0, 'blue_kd': 0.0, 'red_td': 1.0, 'blue_td': 0.0, 'red_sub': 1.0, 'blue_sub': 0.0, 'red_ctrl': 217.0, 'blue_ctrl': 8.0}, {'round': 3, 'red_score_value': 11.831178999999999, 'blue_score_value': 17.900339, 'round_winner': 'blue', 'red_sig': 8.0, 'blue_sig': 6.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 1.0, 'blue_td': 1.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 37.0, 'blue_ctrl': 202.0}]"
90187edeeda7e6d6,Mario Pinto,Felipe Franco,Mario Pinto,Decision - Unanimous,1,1.0,3,0,3,"[{'round': 1, 'red_score_value': 17.369312, 'blue_score_value': 9.0, 'round_winner': 'red', 'red_sig': 16.0, 'blue_sig': 9.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 28.0, 'blue_ctrl': 0.0}, {'round': 2, 'red_score_value': 17.868291, 'blue_score_value': 3.0, 'round_winner': 'red', 'red_sig': 9.0, 'blue_sig': 3.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 1.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 140.0, 'blue_ctrl': 0.0}, {'round': 3, 'red_score_value': 21.144859, 'blue_score_value': 9.0, 'round_winner': 'red', 'red_sig': 9.0, 'blue_sig': 9.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 1.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 207.0, 'blue_ctrl': 0.0}]"
bbe0f3653de9f6a8,Shem Rock,Abdul-Kareem Al-Selwady,Abdul-Kareem Al-Selwady,Decision - Unanimous,0,0.0,0,3,3,"[{'round': 1, 'red_score_value': 18.46712, 'blue_score_value': 27.097808, 'round_winner': 'blue', 'red_sig': 17.0, 'blue_sig': 27.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 30.0, 'blue_ctrl': 2.0}, {'round': 2, 'red_score_value': 12.173696, 'blue_score_value': 25.48904, 'round_winner': 'blue', 'red_sig': 11.0, 'blue_sig': 25.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 24.0, 'blue_ctrl': 10.0}, {'round': 3, 'red_score_value': 21.070635, 'blue_score_value': 29.342328, 'round_winner': 'blue', 'red_sig': 19.0, 'blue_sig': 29.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 1.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 1.0, 'blue_ctrl': 7.0}]"
fa534aaa5b997a69,Luke Riley,Michael Aswell Jr.,Luke Riley,Decision - Unanimous,1,1.0,3,0,3,"[{'round': 1, 'red_score_value': 33.0, 'blue_score_value': 23.17876, 'round_winner': 'red', 'red_sig': 33.0, 'blue_sig': 20.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 65.0}, {'round': 2, 'red_score_value': 35.0, 'blue_score_value': 31.418216, 'round_winner': 'red', 'red_sig': 35.0, 'blue_sig': 30.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 29.0}, {'round': 3, 'red_score_value': 32.0, 'blue_score_value': 16.689531, 'round_winner': 'red', 'red_sig': 32.0, 'blue_sig': 11.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 1.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 75.0}]"
08d4e3864c44f8a5,Marcin Tybura,Tyrell Fortune,Tyrell Fortune,Decision - Unanimous,0,1.0,2,1,3,"[{'round': 1, 'red_score_value': 8.0, 'blue_score_value': 19.971162999999997, 'round_winner': 'blue', 'red_sig': 8.0, 'blue_sig': 9.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 1.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 183.0}, {'round': 2, 'red_score_value': 19.0, 'blue_score_value': 13.0, 'round_winner': 'red', 'red_sig': 19.0, 'blue_sig': 13.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 0.0}, {'round': 3, 'red_score_value': 22.005064, 'blue_score_value': 18.107558, 'round_winner': 'red', 'red_sig': 20.0, 'blue_sig': 8.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 2.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 41.0, 'blue_ctrl': 124.0}]"
796e1151896195aa,Alexia Thainara,Bruna Brasil,Alexia Thainara,Decision - Unanimous,1,1.0,3,0,3,"[{'round': 1, 'red_score_value': 44.570554, 'blue_score_value': 16.0, 'round_winner': 'red', 'red_sig': 29.0, 'blue_sig': 16.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 3.0, 'blue_td': 0.0, 'red_sub': 1.0, 'blue_sub': 0.0, 'red_ctrl': 136.0, 'blue_ctrl': 0.0}, {'round': 2, 'red_score_value': 41.025131, 'blue_score_value': 15.0, 'round_winner': 'red', 'red_sig': 28.0, 'blue_sig': 15.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 1.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 225.0, 'blue_ctrl': 0.0}, {'round': 3, 'red_score_value': 33.314431, 'blue_score_value': 6.0, 'round_winner': 'red', 'red_sig': 16.0, 'blue_sig': 6.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 2.0, 'blue_td': 0.0, 'red_sub': 1.0, 'blue_sub': 0.0, 'red_ctrl': 213.0, 'blue_ctrl': 0.0}]"
fa96d6252579b51e,Ignacio Bahamondes,Tofiq Musayev,Tofiq Musayev,Decision - Unanimous,0,0.0,1,2,3,"[{'round': 1, 'red_score_value': 20.0, 'blue_score_value': 14.880082999999999, 'round_winner': 'red', 'red_sig': 20.0, 'blue_sig': 11.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 1.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 38.0}, {'round': 2, 'red_score_value': 25.278156, 'blue_score_value': 31.638963, 'round_winner': 'blue', 'red_sig': 9.0, 'blue_sig': 17.0, 'red_kd': 1.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 1.0, 'red_sub': 2.0, 'blue_sub': 0.0, 'red_ctrl': 10.0, 'blue_ctrl': 258.0}, {'round': 3, 'red_score_value': 6.276568, 'blue_score_value': 16.579931000000002, 'round_winner': 'blue', 'red_sig': 3.0, 'blue_sig': 6.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 1.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 67.0, 'blue_ctrl': 175.0}]"
0760bc02280574dd,Guilherme Pat,Thomas Petersen,Thomas Petersen,Decision - Majority,0,0.0,0,3,3,"[{'round': 1, 'red_score_value': 8.0, 'blue_score_value': 10.015192, 'round_winner': 'blue', 'red_sig': 8.0, 'blue_sig': 4.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 123.0}, {'round': 2, 'red_score_value': 7.0, 'blue_score_value': 13.62396, 'round_winner': 'blue', 'red_sig': 7.0, 'blue_sig': 8.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 115.0}, {'round': 3, 'red_score_value': 2.0, 'blue_score_value': 39.675594000000004, 'round_winner': 'blue', 'red_sig': 2.0, 'blue_sig': 16.0, 'red_kd': 0.0, 'blue_kd': 1.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 278.0}]"
721642e7de112e9e,Virna Jandiroba,Tabatha Ricci,Virna Jandiroba,Decision - Unanimous,1,1.0,2,1,3,"[{'round': 1, 'red_score_value': 17.867913, 'blue_score_value': 7.0, 'round_winner': 'red', 'red_sig': 3.0, 'blue_sig': 7.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 3.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 180.0, 'blue_ctrl': 0.0}, {'round': 2, 'red_score_value': 23.460014, 'blue_score_value': 6.782464, 'round_winner': 'red', 'red_sig': 9.0, 'blue_sig': 6.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 2.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 213.0, 'blue_ctrl': 16.0}, {'round': 3, 'red_score_value': 20.276379, 'blue_score_value': 28.320218999999998, 'round_winner': 'blue', 'red_sig': 14.0, 'blue_sig': 24.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 1.0, 'blue_td': 1.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 87.0, 'blue_ctrl': 47.0}]"
7924f10aac3543de,Jose Delano,Robert Ruchala,Jose Delano,Decision - Unanimous,1,1.0,2,1,3,"[{'round': 1, 'red_score_value': 21.0, 'blue_score_value': 26.71164, 'round_winner': 'blue', 'red_sig': 21.0, 'blue_sig': 25.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 35.0}, {'round': 2, 'red_score_value': 44.0, 'blue_score_value': 20.146712, 'round_winner': 'red', 'red_sig': 44.0, 'blue_sig': 20.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 3.0}, {'round': 3, 'red_score_value': 43.858352, 'blue_score_value': 23.46712, 'round_winner': 'red', 'red_sig': 42.0, 'blue_sig': 22.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 38.0, 'blue_ctrl': 30.0}]"
a5a749aa0061fdb4,Kai Kamaka III,Dakota Hope,Kai Kamaka III,Decision - Split,1,1.0,2,1,3,"[{'round': 1, 'red_score_value': 21.24452, 'blue_score_value': 53.791922, 'round_winner': 'blue', 'red_sig': 21.0, 'blue_sig': 42.0, 'red_kd': 0.0, 'blue_kd': 1.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 5.0, 'blue_ctrl': 35.0}, {'round': 2, 'red_score_value': 41.48904, 'blue_score_value': 32.929176, 'round_winner': 'red', 'red_sig': 41.0, 'blue_sig': 32.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 10.0, 'blue_ctrl': 19.0}, {'round': 3, 'red_score_value': 43.391232, 'blue_score_value': 35.195427, 'round_winner': 'red', 'red_sig': 43.0, 'blue_sig': 32.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 1.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 8.0, 'blue_ctrl': 24.0}]"
caf13346cbcfdb03,Dione Barbosa,Melissa Gatto,Dione Barbosa,Decision - Majority,1,1.0,2,1,3,"[{'round': 1, 'red_score_value': 19.6678, 'blue_score_value': 26.493915, 'round_winner': 'blue', 'red_sig': 16.0, 'blue_sig': 21.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 1.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 75.0, 'blue_ctrl': 71.0}, {'round': 2, 'red_score_value': 19.890022000000002, 'blue_score_value': 14.667422, 'round_winner': 'red', 'red_sig': 9.0, 'blue_sig': 5.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 2.0, 'blue_td': 2.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 140.0, 'blue_ctrl': 115.0}, {'round': 3, 'red_score_value': 17.260652, 'blue_score_value': 11.988208, 'round_winner': 'red', 'red_sig': 5.0, 'blue_sig': 7.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 1.0, 'blue_td': 0.0, 'red_sub': 1.0, 'blue_sub': 0.0, 'red_ctrl': 151.0, 'blue_ctrl': 102.0}]"
10ab34056720b6b4,Patricio Pitbull,Aaron Pico,Aaron Pico,Decision - Unanimous,0,0.0,0,3,3,"[{'round': 1, 'red_score_value': 17.0, 'blue_score_value': 26.320218999999998, 'round_winner': 'blue', 'red_sig': 17.0, 'blue_sig': 22.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 1.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 47.0}, {'round': 2, 'red_score_value': 19.0, 'blue_score_value': 55.048525999999995, 'round_winner': 'blue', 'red_sig': 19.0, 'blue_sig': 49.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 2.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 41.0}, {'round': 3, 'red_score_value': 13.0, 'blue_score_value': 40.786961, 'round_winner': 'blue', 'red_sig': 13.0, 'blue_sig': 29.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 3.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 117.0}]"
5b49c3d36907c6df,Charles Radtke,Francisco Prado,Charles Radtke,Decision - Unanimous,1,1.0,2,1,3,"[{'round': 1, 'red_score_value': 22.291382, 'blue_score_value': 10.854417, 'round_winner': 'red', 'red_sig': 7.0, 'blue_sig': 8.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 2.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 1.0, 'red_ctrl': 230.0, 'blue_ctrl': 0.0}, {'round': 2, 'red_score_value': 13.330347, 'blue_score_value': 14.8904, 'round_winner': 'blue', 'red_sig': 5.0, 'blue_sig': 10.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 1.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 129.0, 'blue_ctrl': 100.0}, {'round': 3, 'red_score_value': 23.215683, 'blue_score_value': 14.343456999999999, 'round_winner': 'red', 'red_sig': 12.0, 'blue_sig': 11.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 1.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 1.0, 'red_ctrl': 188.0, 'blue_ctrl': 10.0}]"
903552edaba48f4a,Curtis Blaydes,Josh Hokit,Josh Hokit,Decision - Unanimous,0,1.0,2,1,3,"[{'round': 1, 'red_score_value': 68.156462, 'blue_score_value': 41.0, 'round_winner': 'red', 'red_sig': 58.0, 'blue_sig': 41.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 2.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 125.0, 'blue_ctrl': 0.0}, {'round': 2, 'red_score_value': 56.0, 'blue_score_value': 54.97808, 'round_winner': 'red', 'red_sig': 56.0, 'blue_sig': 54.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 20.0}, {'round': 3, 'red_score_value': 60.0, 'blue_score_value': 82.537944, 'round_winner': 'blue', 'red_sig': 60.0, 'blue_sig': 82.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 11.0}]"
b4e16fb13153efdc,Kevin Holland,Randy Brown,Kevin Holland,Decision - Unanimous,1,1.0,2,1,3,"[{'round': 1, 'red_score_value': 24.939304, 'blue_score_value': 18.0, 'round_winner': 'red', 'red_sig': 20.0, 'blue_sig': 18.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 101.0, 'blue_ctrl': 0.0}, {'round': 2, 'red_score_value': 29.697042, 'blue_score_value': 14.880272, 'round_winner': 'red', 'red_sig': 19.0, 'blue_sig': 14.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 2.0, 'blue_sub': 0.0, 'red_ctrl': 102.0, 'blue_ctrl': 18.0}, {'round': 3, 'red_score_value': 19.053968, 'blue_score_value': 21.09108, 'round_winner': 'blue', 'red_sig': 17.0, 'blue_sig': 14.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 42.0, 'blue_ctrl': 145.0}]"
c4d060cff018979a,Dominick Reyes,Johnny Walker,Dominick Reyes,Decision - Split,1,0.0,1,2,3,"[{'round': 1, 'red_score_value': 10.0, 'blue_score_value': 17.0, 'round_winner': 'blue', 'red_sig': 10.0, 'blue_sig': 17.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 0.0}, {'round': 2, 'red_score_value': 9.0, 'blue_score_value': 13.48904, 'round_winner': 'blue', 'red_sig': 9.0, 'blue_sig': 13.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 10.0}, {'round': 3, 'red_score_value': 15.0, 'blue_score_value': 12.0, 'round_winner': 'red', 'red_sig': 15.0, 'blue_sig': 12.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 0.0}]"
0df4f4ac27cf2d26,Talita Alencar,Julia Polastri,Talita Alencar,Decision - Unanimous,1,0.0,0,3,3,"[{'round': 1, 'red_score_value': 18.977701999999997, 'blue_score_value': 21.195616, 'round_winner': 'blue', 'red_sig': 12.0, 'blue_sig': 21.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 2.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 60.0, 'blue_ctrl': 4.0}, {'round': 2, 'red_score_value': 26.276379, 'blue_score_value': 27.0, 'round_winner': 'blue', 'red_sig': 20.0, 'blue_sig': 27.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 1.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 87.0, 'blue_ctrl': 0.0}, {'round': 3, 'red_score_value': 28.0, 'blue_score_value': 30.0, 'round_winner': 'blue', 'red_sig': 28.0, 'blue_sig': 30.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 0.0}]"
2e7f8d0ad385876d,Max Griffin,Victor Valenzuela,Victor Valenzuela,Decision - Unanimous,0,0.0,1,2,3,"[{'round': 1, 'red_score_value': 13.048715, 'blue_score_value': 12.0, 'round_winner': 'red', 'red_sig': 10.0, 'blue_sig': 12.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 1.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 21.0, 'blue_ctrl': 0.0}, {'round': 2, 'red_score_value': 14.972638, 'blue_score_value': 15.586659, 'round_winner': 'blue', 'red_sig': 10.0, 'blue_sig': 12.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 2.0, 'blue_td': 1.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 19.0, 'blue_ctrl': 32.0}, {'round': 3, 'red_score_value': 23.146523, 'blue_score_value': 29.195616, 'round_winner': 'blue', 'red_sig': 20.0, 'blue_sig': 29.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 1.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 23.0, 'blue_ctrl': 4.0}]"
