fight_id,path,side,fighter_name,duration,control_rescaled,sim_distance_attempted,sim_distance_landed,pred_distance_attempted,sim_clinch_attempted,sim_clinch_landed,pred_clinch_attempted,sim_ground_attempted,sim_ground_landed,pred_ground_attempted,sim_td_attempted,sim_td_landed,pred_td_attempted,sim_qualified_control_inflicted_seconds,pred_qualified_control_inflicted_seconds
633f4b5ec767769d,9,red,Ian Machado Garry,1500.0,0.0,200.0,92.0,233.6892046954398,36.0,24.0,10.741326484817096,2.0,2.0,7.223910518659541,7.0,4.0,4.397332683794212,0.0,114.69373756219673
633f4b5ec767769d,9,blue,Carlos Prates,1500.0,0.0,222.0,102.0,161.50557794235831,15.0,11.0,7.991799039575653,0.0,0.0,6.545453301639115,2.0,0.0,3.2822569634307994,1.0453455604226044e-16,89.7660697293321
633f4b5ec767769d,10,red,Ian Machado Garry,1500.0,0.0,212.0,116.0,233.6892046954398,5.0,5.0,10.741326484817096,1.0,1.0,7.223910518659541,6.0,2.0,4.397332683794212,2.64995821972856e-09,114.69373756219673
633f4b5ec767769d,10,blue,Carlos Prates,1500.0,0.0,181.0,77.0,161.50557794235831,7.0,2.0,7.991799039575653,1.0,0.0,6.545453301639115,6.0,0.0,3.2822569634307994,0.0,89.7660697293321
633f4b5ec767769d,11,red,Ian Machado Garry,1500.0,0.0,345.0,175.0,233.6892046954398,19.0,13.0,10.741326484817096,9.0,5.0,7.223910518659541,3.0,1.0,4.397332683794212,0.0,114.69373756219673
633f4b5ec767769d,11,blue,Carlos Prates,1500.0,0.0,57.0,25.0,161.50557794235831,10.0,7.0,7.991799039575653,3.0,2.0,6.545453301639115,13.0,1.0,3.2822569634307994,0.0,89.7660697293321
633f4b5ec767769d,12,red,Ian Machado Garry,1500.0,0.0,68.0,36.0,233.6892046954398,2.0,2.0,10.741326484817096,32.0,20.0,7.223910518659541,4.0,0.0,4.397332683794212,17.927823997049376,114.69373756219673
633f4b5ec767769d,12,blue,Carlos Prates,1500.0,0.0,184.0,83.0,161.50557794235831,3.0,2.0,7.991799039575653,21.0,14.0,6.545453301639115,2.0,0.0,3.2822569634307994,1108.9921505403352,89.7660697293321
633f4b5ec767769d,13,red,Ian Machado Garry,1500.0,0.0,157.0,70.0,233.6892046954398,1.0,1.0,10.741326484817096,15.0,11.0,7.223910518659541,6.0,3.0,4.397332683794212,0.0,114.69373756219673
633f4b5ec767769d,13,blue,Carlos Prates,1500.0,0.0,130.0,69.0,161.50557794235831,10.0,6.0,7.991799039575653,2.0,2.0,6.545453301639115,1.0,0.0,3.2822569634307994,0.0,89.7660697293321
633f4b5ec767769d,14,red,Ian Machado Garry,1500.0,0.0,249.0,118.0,233.6892046954398,4.0,2.0,10.741326484817096,0.0,0.0,7.223910518659541,5.0,0.0,4.397332683794212,1.1622444951519967e-18,114.69373756219673
633f4b5ec767769d,14,blue,Carlos Prates,1500.0,0.0,305.0,131.0,161.50557794235831,2.0,2.0,7.991799039575653,6.0,4.0,6.545453301639115,2.0,0.0,3.2822569634307994,0.0026520053543976343,89.7660697293321
633f4b5ec767769d,15,red,Ian Machado Garry,1500.0,0.0,469.0,220.0,233.6892046954398,1.0,1.0,10.741326484817096,0.0,0.0,7.223910518659541,4.0,1.0,4.397332683794212,0.0012765884806724677,114.69373756219673
633f4b5ec767769d,15,blue,Carlos Prates,1500.0,0.0,140.0,71.0,161.50557794235831,15.0,12.0,7.991799039575653,3.0,3.0,6.545453301639115,5.0,4.0,3.2822569634307994,5.1312896564099246e-09,89.7660697293321
633f4b5ec767769d,16,red,Ian Machado Garry,1500.0,0.0,344.0,152.0,233.6892046954398,0.0,0.0,10.741326484817096,4.0,4.0,7.223910518659541,1.0,0.0,4.397332683794212,1403.830911389387,114.69373756219673
633f4b5ec767769d,16,blue,Carlos Prates,1500.0,0.0,101.0,47.0,161.50557794235831,0.0,0.0,7.991799039575653,4.0,3.0,6.545453301639115,0.0,0.0,3.2822569634307994,59.10628547673037,89.7660697293321
633f4b5ec767769d,17,red,Ian Machado Garry,1500.0,0.0,269.0,113.0,233.6892046954398,1.0,1.0,10.741326484817096,3.0,2.0,7.223910518659541,0.0,0.0,4.397332683794212,2.500339204777321e-29,114.69373756219673
633f4b5ec767769d,17,blue,Carlos Prates,1500.0,0.0,263.0,126.0,161.50557794235831,13.0,11.0,7.991799039575653,10.0,8.0,6.545453301639115,3.0,1.0,3.2822569634307994,0.0,89.7660697293321
633f4b5ec767769d,18,red,Ian Machado Garry,1500.0,0.0,157.0,78.0,233.6892046954398,14.0,10.0,10.741326484817096,2.0,1.0,7.223910518659541,15.0,5.0,4.397332683794212,1.3752286648329008e-32,114.69373756219673
633f4b5ec767769d,18,blue,Carlos Prates,1500.0,0.0,121.0,57.0,161.50557794235831,1.0,1.0,7.991799039575653,0.0,0.0,6.545453301639115,7.0,1.0,3.2822569634307994,3.2647626590753975e-20,89.7660697293321
633f4b5ec767769d,19,red,Ian Machado Garry,1500.0,0.0,251.0,125.0,233.6892046954398,12.0,9.0,10.741326484817096,0.0,0.0,7.223910518659541,1.0,1.0,4.397332683794212,7.109293260477278,114.69373756219673
633f4b5ec767769d,19,blue,Carlos Prates,1500.0,0.0,179.0,83.0,161.50557794235831,11.0,10.0,7.991799039575653,1.0,1.0,6.545453301639115,1.0,0.0,3.2822569634307994,0.0,89.7660697293321
6f3cb7ce84185dd3,0,red,Chris Gutierrez,900.0,0.0,106.0,53.0,129.32790166630494,1.0,0.0,4.514730764624691,1.0,0.0,1.9371891571666955,1.0,0.0,0.7588785009395865,2.6473344010937526e-30,13.050592608334975
6f3cb7ce84185dd3,0,blue,John Castaneda,900.0,0.0,86.0,32.0,106.88707063861612,2.0,2.0,5.803960395517596,0.0,0.0,5.0769405867551844,3.0,1.0,5.464336457404417,706.9075745537527,167.6912430444272
6f3cb7ce84185dd3,1,red,Chris Gutierrez,900.0,0.0,84.0,47.0,129.32790166630494,12.0,8.0,4.514730764624691,1.0,1.0,1.9371891571666955,0.0,0.0,0.7588785009395865,0.0,13.050592608334975
6f3cb7ce84185dd3,1,blue,John Castaneda,900.0,0.0,167.0,81.0,106.88707063861612,9.0,6.0,5.803960395517596,0.0,0.0,5.0769405867551844,0.0,0.0,5.464336457404417,0.0,167.6912430444272
6f3cb7ce84185dd3,2,red,Chris Gutierrez,900.0,0.0,195.0,112.0,129.32790166630494,3.0,2.0,4.514730764624691,7.0,5.0,1.9371891571666955,0.0,0.0,0.7588785009395865,0.0,13.050592608334975
6f3cb7ce84185dd3,2,blue,John Castaneda,900.0,0.0,151.0,65.0,106.88707063861612,2.0,1.0,5.803960395517596,9.0,6.0,5.0769405867551844,11.0,2.0,5.464336457404417,0.0,167.6912430444272
6f3cb7ce84185dd3,3,red,Chris Gutierrez,900.0,0.0,162.0,84.0,129.32790166630494,0.0,0.0,4.514730764624691,1.0,1.0,1.9371891571666955,1.0,0.0,0.7588785009395865,2.2547777158352472e-72,13.050592608334975
6f3cb7ce84185dd3,3,blue,John Castaneda,900.0,0.0,127.0,55.0,106.88707063861612,22.0,19.0,5.803960395517596,3.0,1.0,5.0769405867551844,2.0,0.0,5.464336457404417,2.243005130142029e-18,167.6912430444272
6f3cb7ce84185dd3,4,red,Chris Gutierrez,900.0,0.0,72.0,44.0,129.32790166630494,0.0,0.0,4.514730764624691,7.0,3.0,1.9371891571666955,0.0,0.0,0.7588785009395865,1.3217422382976078e-98,13.050592608334975
6f3cb7ce84185dd3,4,blue,John Castaneda,900.0,0.0,107.0,42.0,106.88707063861612,6.0,4.0,5.803960395517596,1.0,1.0,5.0769405867551844,4.0,0.0,5.464336457404417,0.0,167.6912430444272
6f3cb7ce84185dd3,5,red,Chris Gutierrez,900.0,0.0,128.0,73.0,129.32790166630494,11.0,11.0,4.514730764624691,0.0,0.0,1.9371891571666955,0.0,0.0,0.7588785009395865,0.0,13.050592608334975
6f3cb7ce84185dd3,5,blue,John Castaneda,900.0,0.0,142.0,55.0,106.88707063861612,1.0,1.0,5.803960395517596,5.0,4.0,5.0769405867551844,9.0,2.0,5.464336457404417,0.0,167.6912430444272
6f3cb7ce84185dd3,6,red,Chris Gutierrez,900.0,0.0,126.0,72.0,129.32790166630494,1.0,1.0,4.514730764624691,0.0,0.0,1.9371891571666955,1.0,1.0,0.7588785009395865,0.0,13.050592608334975
6f3cb7ce84185dd3,6,blue,John Castaneda,900.0,0.0,175.0,64.0,106.88707063861612,0.0,0.0,5.803960395517596,0.0,0.0,5.0769405867551844,15.0,3.0,5.464336457404417,556.362015907607,167.6912430444272
6f3cb7ce84185dd3,7,red,Chris Gutierrez,900.0,0.0,51.0,20.0,129.32790166630494,0.0,0.0,4.514730764624691,3.0,3.0,1.9371891571666955,1.0,0.0,0.7588785009395865,1.5497058249354328e-39,13.050592608334975
6f3cb7ce84185dd3,7,blue,John Castaneda,900.0,0.0,156.0,49.0,106.88707063861612,2.0,2.0,5.803960395517596,1.0,1.0,5.0769405867551844,0.0,0.0,5.464336457404417,0.0,167.6912430444272
6f3cb7ce84185dd3,8,red,Chris Gutierrez,900.0,0.0,78.0,52.0,129.32790166630494,3.0,3.0,4.514730764624691,4.0,3.0,1.9371891571666955,0.0,0.0,0.7588785009395865,4.016623206799595e-18,13.050592608334975
6f3cb7ce84185dd3,8,blue,John Castaneda,900.0,0.0,68.0,20.0,106.88707063861612,4.0,2.0,5.803960395517596,0.0,0.0,5.0769405867551844,5.0,2.0,5.464336457404417,0.4202914739078137,167.6912430444272
6f3cb7ce84185dd3,9,red,Chris Gutierrez,900.0,0.0,186.0,115.0,129.32790166630494,3.0,3.0,4.514730764624691,10.0,8.0,1.9371891571666955,1.0,0.0,0.7588785009395865,0.0,13.050592608334975
6f3cb7ce84185dd3,9,blue,John Castaneda,900.0,0.0,105.0,40.0,106.88707063861612,1.0,1.0,5.803960395517596,1.0,1.0,5.0769405867551844,6.0,1.0,5.464336457404417,583.7618338990181,167.6912430444272
6f3cb7ce84185dd3,10,red,Chris Gutierrez,900.0,0.0,48.0,34.0,129.32790166630494,6.0,4.0,4.514730764624691,0.0,0.0,1.9371891571666955,1.0,0.0,0.7588785009395865,0.0,13.050592608334975
6f3cb7ce84185dd3,10,blue,John Castaneda,900.0,0.0,204.0,84.0,106.88707063861612,3.0,3.0,5.803960395517596,0.0,0.0,5.0769405867551844,2.0,1.0,5.464336457404417,0.0,167.6912430444272
6f3cb7ce84185dd3,11,red,Chris Gutierrez,900.0,0.0,193.0,123.0,129.32790166630494,1.0,1.0,4.514730764624691,0.0,0.0,1.9371891571666955,0.0,0.0,0.7588785009395865,0.0,13.050592608334975
6f3cb7ce84185dd3,11,blue,John Castaneda,900.0,0.0,76.0,33.0,106.88707063861612,2.0,1.0,5.803960395517596,11.0,6.0,5.0769405867551844,0.0,0.0,5.464336457404417,878.8820686938573,167.6912430444272
6f3cb7ce84185dd3,12,red,Chris Gutierrez,900.0,0.0,87.0,46.0,129.32790166630494,6.0,5.0,4.514730764624691,1.0,1.0,1.9371891571666955,3.0,1.0,0.7588785009395865,1.4729430510008329e-07,13.050592608334975
6f3cb7ce84185dd3,12,blue,John Castaneda,900.0,0.0,126.0,47.0,106.88707063861612,6.0,4.0,5.803960395517596,0.0,0.0,5.0769405867551844,2.0,0.0,5.464336457404417,2.1094741886514185e-09,167.6912430444272
6f3cb7ce84185dd3,13,red,Chris Gutierrez,900.0,0.0,46.0,22.0,129.32790166630494,3.0,3.0,4.514730764624691,2.0,2.0,1.9371891571666955,2.0,0.0,0.7588785009395865,0.0,13.050592608334975
6f3cb7ce84185dd3,13,blue,John Castaneda,900.0,0.0,82.0,31.0,106.88707063861612,4.0,4.0,5.803960395517596,1.0,1.0,5.0769405867551844,8.0,5.0,5.464336457404417,0.0,167.6912430444272
6f3cb7ce84185dd3,14,red,Chris Gutierrez,900.0,0.0,113.0,74.0,129.32790166630494,0.0,0.0,4.514730764624691,1.0,1.0,1.9371891571666955,1.0,0.0,0.7588785009395865,0.0,13.050592608334975
6f3cb7ce84185dd3,14,blue,John Castaneda,900.0,0.0,93.0,36.0,106.88707063861612,17.0,13.0,5.803960395517596,0.0,0.0,5.0769405867551844,13.0,4.0,5.464336457404417,0.0,167.6912430444272
6f3cb7ce84185dd3,15,red,Chris Gutierrez,900.0,0.0,78.0,45.0,129.32790166630494,2.0,2.0,4.514730764624691,3.0,3.0,1.9371891571666955,0.0,0.0,0.7588785009395865,8.106232243871295e-150,13.050592608334975
6f3cb7ce84185dd3,15,blue,John Castaneda,900.0,0.0,135.0,51.0,106.88707063861612,13.0,7.0,5.803960395517596,2.0,1.0,5.0769405867551844,5.0,1.0,5.464336457404417,0.08142557257203643,167.6912430444272
6f3cb7ce84185dd3,16,red,Chris Gutierrez,900.0,0.0,196.0,98.0,129.32790166630494,10.0,9.0,4.514730764624691,2.0,1.0,1.9371891571666955,0.0,0.0,0.7588785009395865,0.0,13.050592608334975
6f3cb7ce84185dd3,16,blue,John Castaneda,900.0,0.0,91.0,47.0,106.88707063861612,1.0,1.0,5.803960395517596,0.0,0.0,5.0769405867551844,5.0,2.0,5.464336457404417,0.0,167.6912430444272
6f3cb7ce84185dd3,17,red,Chris Gutierrez,900.0,0.0,194.0,104.0,129.32790166630494,1.0,0.0,4.514730764624691,8.0,6.0,1.9371891571666955,0.0,0.0,0.7588785009395865,2.538450423551447e-25,13.050592608334975
6f3cb7ce84185dd3,17,blue,John Castaneda,900.0,0.0,66.0,18.0,106.88707063861612,0.0,0.0,5.803960395517596,1.0,1.0,5.0769405867551844,9.0,4.0,5.464336457404417,0.0,167.6912430444272
6f3cb7ce84185dd3,18,red,Chris Gutierrez,900.0,0.0,210.0,109.0,129.32790166630494,4.0,2.0,4.514730764624691,4.0,3.0,1.9371891571666955,0.0,0.0,0.7588785009395865,5.294320565601311e-44,13.050592608334975
6f3cb7ce84185dd3,18,blue,John Castaneda,900.0,0.0,109.0,51.0,106.88707063861612,15.0,9.0,5.803960395517596,0.0,0.0,5.0769405867551844,1.0,0.0,5.464336457404417,1.8471839549329078e-10,167.6912430444272
6f3cb7ce84185dd3,19,red,Chris Gutierrez,900.0,0.0,157.0,89.0,129.32790166630494,7.0,6.0,4.514730764624691,1.0,1.0,1.9371891571666955,2.0,1.0,0.7588785009395865,7.007230008338856e-63,13.050592608334975
6f3cb7ce84185dd3,19,blue,John Castaneda,900.0,0.0,47.0,19.0,106.88707063861612,0.0,0.0,5.803960395517596,22.0,14.0,5.0769405867551844,8.0,2.0,5.464336457404417,899.9693466177691,167.6912430444272
7d51649373d42571,0,red,Da'Mon Blackshear,900.0,0.0,162.0,67.0,129.9220236067867,6.0,2.0,7.203214727511558,3.0,2.0,9.495151722358145,3.0,0.0,4.638388262777013,0.0001282798315050457,158.3570428599248
7d51649373d42571,0,blue,Alatengheili,900.0,0.0,51.0,24.0,105.49714474918575,18.0,10.0,6.88879611647558,5.0,5.0,4.898222951980006,2.0,1.0,2.718067785345627,897.4322594433877,87.46460377237553
7d51649373d42571,1,red,Da'Mon Blackshear,900.0,0.0,202.0,83.0,129.9220236067867,1.0,1.0,7.203214727511558,41.0,27.0,9.495151722358145,2.0,1.0,4.638388262777013,9.918631035189781e-05,158.3570428599248
7d51649373d42571,1,blue,Alatengheili,900.0,0.0,34.0,16.0,105.49714474918575,0.0,0.0,6.88879611647558,15.0,12.0,4.898222951980006,0.0,0.0,2.718067785345627,2.8749887400137725e-10,87.46460377237553
7d51649373d42571,2,red,Da'Mon Blackshear,900.0,1.0,187.0,67.0,129.9220236067867,6.0,5.0,7.203214727511558,0.0,0.0,9.495151722358145,6.0,4.0,4.638388262777013,899.9869472886567,158.3570428599248
7d51649373d42571,2,blue,Alatengheili,900.0,1.0,132.0,61.0,105.49714474918575,11.0,8.0,6.88879611647558,1.0,1.0,4.898222951980006,2.0,0.0,2.718067785345627,0.01305271134340301,87.46460377237553
7d51649373d42571,3,red,Da'Mon Blackshear,900.0,0.0,42.0,19.0,129.9220236067867,1.0,1.0,7.203214727511558,2.0,1.0,9.495151722358145,13.0,4.0,4.638388262777013,1.2070638733524532e-12,158.3570428599248
7d51649373d42571,3,blue,Alatengheili,900.0,0.0,160.0,76.0,105.49714474918575,17.0,11.0,6.88879611647558,1.0,1.0,4.898222951980006,0.0,0.0,2.718067785345627,1.7122856014196493e-10,87.46460377237553
7d51649373d42571,4,red,Da'Mon Blackshear,900.0,0.0,150.0,66.0,129.9220236067867,1.0,0.0,7.203214727511558,0.0,0.0,9.495151722358145,1.0,0.0,4.638388262777013,0.0,158.3570428599248
7d51649373d42571,4,blue,Alatengheili,900.0,0.0,32.0,14.0,105.49714474918575,0.0,0.0,6.88879611647558,3.0,1.0,4.898222951980006,1.0,0.0,2.718067785345627,0.0,87.46460377237553
7d51649373d42571,5,red,Da'Mon Blackshear,900.0,0.0,38.0,16.0,129.9220236067867,2.0,2.0,7.203214727511558,15.0,12.0,9.495151722358145,6.0,1.0,4.638388262777013,1.0880398900958595e-09,158.3570428599248
7d51649373d42571,5,blue,Alatengheili,900.0,0.0,109.0,48.0,105.49714474918575,16.0,11.0,6.88879611647558,5.0,4.0,4.898222951980006,1.0,0.0,2.718067785345627,3.7093942312936874,87.46460377237553
7d51649373d42571,6,red,Da'Mon Blackshear,900.0,0.0,174.0,64.0,129.9220236067867,11.0,8.0,7.203214727511558,0.0,0.0,9.495151722358145,4.0,1.0,4.638388262777013,0.0,158.3570428599248
7d51649373d42571,6,blue,Alatengheili,900.0,0.0,100.0,45.0,105.49714474918575,20.0,11.0,6.88879611647558,20.0,15.0,4.898222951980006,4.0,2.0,2.718067785345627,1.0283030521180265,87.46460377237553
7d51649373d42571,7,red,Da'Mon Blackshear,900.0,0.0,103.0,42.0,129.9220236067867,44.0,25.0,7.203214727511558,6.0,3.0,9.495151722358145,0.0,0.0,4.638388262777013,0.0,158.3570428599248
7d51649373d42571,7,blue,Alatengheili,900.0,0.0,139.0,62.0,105.49714474918575,7.0,5.0,6.88879611647558,0.0,0.0,4.898222951980006,5.0,2.0,2.718067785345627,1.2346473831298046e-32,87.46460377237553
7d51649373d42571,8,red,Da'Mon Blackshear,900.0,0.0,115.0,38.0,129.9220236067867,1.0,1.0,7.203214727511558,0.0,0.0,9.495151722358145,4.0,0.0,4.638388262777013,899.934202296434,158.3570428599248
7d51649373d42571,8,blue,Alatengheili,900.0,0.0,70.0,33.0,105.49714474918575,0.0,0.0,6.88879611647558,6.0,5.0,4.898222951980006,2.0,1.0,2.718067785345627,5.1894701463423846e-27,87.46460377237553
7d51649373d42571,9,red,Da'Mon Blackshear,900.0,0.0,130.0,50.0,129.9220236067867,6.0,4.0,7.203214727511558,1.0,1.0,9.495151722358145,1.0,0.0,4.638388262777013,822.7738298631645,158.3570428599248
7d51649373d42571,9,blue,Alatengheili,900.0,0.0,109.0,45.0,105.49714474918575,0.0,0.0,6.88879611647558,15.0,9.0,4.898222951980006,0.0,0.0,2.718067785345627,0.017538293446273612,87.46460377237553
7d51649373d42571,10,red,Da'Mon Blackshear,900.0,0.0,66.0,27.0,129.9220236067867,14.0,8.0,7.203214727511558,1.0,1.0,9.495151722358145,4.0,0.0,4.638388262777013,9.14676852227652e-08,158.3570428599248
7d51649373d42571,10,blue,Alatengheili,900.0,0.0,204.0,93.0,105.49714474918575,4.0,2.0,6.88879611647558,1.0,1.0,4.898222951980006,5.0,1.0,2.718067785345627,2.052016063919321e-06,87.46460377237553
7d51649373d42571,11,red,Da'Mon Blackshear,900.0,0.0,115.0,44.0,129.9220236067867,16.0,11.0,7.203214727511558,13.0,9.0,9.495151722358145,5.0,3.0,4.638388262777013,0.0,158.3570428599248
7d51649373d42571,11,blue,Alatengheili,900.0,0.0,43.0,19.0,105.49714474918575,0.0,0.0,6.88879611647558,0.0,0.0,4.898222951980006,4.0,1.0,2.718067785345627,798.0183778360656,87.46460377237553
7d51649373d42571,12,red,Da'Mon Blackshear,900.0,0.0,131.0,44.0,129.9220236067867,0.0,0.0,7.203214727511558,0.0,0.0,9.495151722358145,6.0,3.0,4.638388262777013,5.0168979211204757e-29,158.3570428599248
7d51649373d42571,12,blue,Alatengheili,900.0,0.0,153.0,66.0,105.49714474918575,1.0,1.0,6.88879611647558,1.0,1.0,4.898222951980006,5.0,1.0,2.718067785345627,9.19698715442572e-17,87.46460377237553
7d51649373d42571,13,red,Da'Mon Blackshear,900.0,0.0,52.0,24.0,129.9220236067867,3.0,2.0,7.203214727511558,0.0,0.0,9.495151722358145,0.0,0.0,4.638388262777013,897.9491069034198,158.3570428599248
7d51649373d42571,13,blue,Alatengheili,900.0,0.0,193.0,89.0,105.49714474918575,4.0,1.0,6.88879611647558,2.0,2.0,4.898222951980006,1.0,0.0,2.718067785345627,6.668067729843608e-07,87.46460377237553
7d51649373d42571,14,red,Da'Mon Blackshear,900.0,0.0,76.0,30.0,129.9220236067867,19.0,14.0,7.203214727511558,2.0,2.0,9.495151722358145,5.0,1.0,4.638388262777013,0.0,158.3570428599248
7d51649373d42571,14,blue,Alatengheili,900.0,0.0,80.0,42.0,105.49714474918575,1.0,1.0,6.88879611647558,26.0,18.0,4.898222951980006,1.0,0.0,2.718067785345627,866.9161444941903,87.46460377237553
7d51649373d42571,15,red,Da'Mon Blackshear,900.0,0.0,71.0,23.0,129.9220236067867,3.0,0.0,7.203214727511558,10.0,8.0,9.495151722358145,1.0,0.0,4.638388262777013,0.0,158.3570428599248
7d51649373d42571,15,blue,Alatengheili,900.0,0.0,137.0,67.0,105.49714474918575,2.0,2.0,6.88879611647558,17.0,11.0,4.898222951980006,7.0,3.0,2.718067785345627,4.1584807355059166e-111,87.46460377237553
7d51649373d42571,16,red,Da'Mon Blackshear,900.0,0.0,148.0,48.0,129.9220236067867,18.0,12.0,7.203214727511558,13.0,8.0,9.495151722358145,6.0,2.0,4.638388262777013,6.139302781943581e-05,158.3570428599248
7d51649373d42571,16,blue,Alatengheili,900.0,0.0,108.0,48.0,105.49714474918575,0.0,0.0,6.88879611647558,0.0,0.0,4.898222951980006,4.0,1.0,2.718067785345627,7.293338147938216e-12,87.46460377237553
7d51649373d42571,17,red,Da'Mon Blackshear,900.0,0.0,149.0,51.0,129.9220236067867,9.0,6.0,7.203214727511558,33.0,22.0,9.495151722358145,2.0,0.0,4.638388262777013,427.35718781159017,158.3570428599248
7d51649373d42571,17,blue,Alatengheili,900.0,0.0,104.0,45.0,105.49714474918575,6.0,6.0,6.88879611647558,0.0,0.0,4.898222951980006,1.0,0.0,2.718067785345627,0.0,87.46460377237553
7d51649373d42571,18,red,Da'Mon Blackshear,900.0,0.0,181.0,64.0,129.9220236067867,16.0,11.0,7.203214727511558,0.0,0.0,9.495151722358145,4.0,2.0,4.638388262777013,1.5464373797216926e-20,158.3570428599248
7d51649373d42571,18,blue,Alatengheili,900.0,0.0,219.0,94.0,105.49714474918575,1.0,1.0,6.88879611647558,1.0,1.0,4.898222951980006,1.0,0.0,2.718067785345627,0.0,87.46460377237553
7d51649373d42571,19,red,Da'Mon Blackshear,900.0,0.0,140.0,51.0,129.9220236067867,10.0,6.0,7.203214727511558,1.0,1.0,9.495151722358145,8.0,2.0,4.638388262777013,2.467449028043727,158.3570428599248
7d51649373d42571,19,blue,Alatengheili,900.0,0.0,121.0,61.0,105.49714474918575,4.0,2.0,6.88879611647558,0.0,0.0,4.898222951980006,1.0,0.0,2.718067785345627,6.1838392703540996e-18,87.46460377237553
7fd6770fe2d4f258,0,red,Chelsea Chandler,151.0,0.0,15.0,7.0,13.942828676675939,0.0,0.0,1.2806083180789938,3.0,2.0,0.8597819915822981,0.0,0.0,0.5251710746097176,2.0703558065109513e-30,26.227087266914246
7fd6770fe2d4f258,0,blue,Joselyne Edwards,151.0,0.0,8.0,4.0,17.581708663327877,0.0,0.0,1.4960862208345675,2.0,2.0,1.344507720848386,1.0,1.0,0.6860743584402285,7.046044190242993e-05,40.95022047791208
7fd6770fe2d4f258,1,red,Chelsea Chandler,151.0,0.0,4.0,2.0,13.942828676675939,2.0,0.0,1.2806083180789938,0.0,0.0,0.8597819915822981,1.0,1.0,0.5251710746097176,2.2557894325230126,26.227087266914246
7fd6770fe2d4f258,1,blue,Joselyne Edwards,151.0,0.0,12.0,7.0,17.581708663327877,1.0,1.0,1.4960862208345675,0.0,0.0,1.344507720848386,0.0,0.0,0.6860743584402285,4.043277860565265,40.95022047791208
7fd6770fe2d4f258,2,red,Chelsea Chandler,151.0,1.0,16.0,7.0,13.942828676675939,5.0,3.0,1.2806083180789938,0.0,0.0,0.8597819915822981,0.0,0.0,0.5251710746097176,70.79874286989245,26.227087266914246
7fd6770fe2d4f258,2,blue,Joselyne Edwards,151.0,1.0,35.0,18.0,17.581708663327877,0.0,0.0,1.4960862208345675,1.0,1.0,1.344507720848386,0.0,0.0,0.6860743584402285,80.20125713010756,40.95022047791208
7fd6770fe2d4f258,3,red,Chelsea Chandler,151.0,0.0,5.0,2.0,13.942828676675939,1.0,1.0,1.2806083180789938,0.0,0.0,0.8597819915822981,2.0,1.0,0.5251710746097176,2.7851780216536377e-11,26.227087266914246
7fd6770fe2d4f258,3,blue,Joselyne Edwards,151.0,0.0,12.0,5.0,17.581708663327877,1.0,0.0,1.4960862208345675,0.0,0.0,1.344507720848386,3.0,2.0,0.6860743584402285,0.043664470587747944,40.95022047791208
7fd6770fe2d4f258,4,red,Chelsea Chandler,151.0,0.0,6.0,1.0,13.942828676675939,0.0,0.0,1.2806083180789938,0.0,0.0,0.8597819915822981,0.0,0.0,0.5251710746097176,149.24051214335051,26.227087266914246
7fd6770fe2d4f258,4,blue,Joselyne Edwards,151.0,0.0,15.0,9.0,17.581708663327877,4.0,3.0,1.4960862208345675,0.0,0.0,1.344507720848386,2.0,0.0,0.6860743584402285,0.0,40.95022047791208
7fd6770fe2d4f258,5,red,Chelsea Chandler,151.0,0.0,21.0,10.0,13.942828676675939,3.0,2.0,1.2806083180789938,0.0,0.0,0.8597819915822981,2.0,2.0,0.5251710746097176,2.210691048963514,26.227087266914246
7fd6770fe2d4f258,5,blue,Joselyne Edwards,151.0,0.0,23.0,15.0,17.581708663327877,3.0,1.0,1.4960862208345675,1.0,1.0,1.344507720848386,0.0,0.0,0.6860743584402285,146.7167501904321,40.95022047791208
7fd6770fe2d4f258,6,red,Chelsea Chandler,151.0,1.0,11.0,3.0,13.942828676675939,3.0,3.0,1.2806083180789938,1.0,1.0,0.8597819915822981,0.0,0.0,0.5251710746097176,22.86787815613656,26.227087266914246
7fd6770fe2d4f258,6,blue,Joselyne Edwards,151.0,1.0,23.0,14.0,17.581708663327877,1.0,1.0,1.4960862208345675,5.0,4.0,1.344507720848386,0.0,0.0,0.6860743584402285,128.13212184386344,40.95022047791208
7fd6770fe2d4f258,7,red,Chelsea Chandler,151.0,0.0,13.0,5.0,13.942828676675939,0.0,0.0,1.2806083180789938,9.0,8.0,0.8597819915822981,2.0,0.0,0.5251710746097176,1.6359829854430986e-10,26.227087266914246
7fd6770fe2d4f258,7,blue,Joselyne Edwards,151.0,0.0,25.0,17.0,17.581708663327877,1.0,1.0,1.4960862208345675,0.0,0.0,1.344507720848386,2.0,0.0,0.6860743584402285,0.010174548410830422,40.95022047791208
7fd6770fe2d4f258,8,red,Chelsea Chandler,151.0,0.0,18.0,9.0,13.942828676675939,2.0,1.0,1.2806083180789938,1.0,1.0,0.8597819915822981,1.0,1.0,0.5251710746097176,150.89466465354153,26.227087266914246
7fd6770fe2d4f258,8,blue,Joselyne Edwards,151.0,0.0,9.0,5.0,17.581708663327877,2.0,2.0,1.4960862208345675,0.0,0.0,1.344507720848386,1.0,1.0,0.6860743584402285,6.356277701934501e-05,40.95022047791208
